id,sent,expected,tokens,logprobs,critical_token_idx,continuation_prob,type
2_car_failed_failed_sref,Lucy failed to rent a car and Ethan failed to rent a car as well. The car has a self-driving mode.,0,Lu|cy|Ġfailed|Ġto|Ġrent|Ġa|Ġcar|Ġand|ĠEthan|Ġfailed|Ġto|Ġrent|Ġa|Ġcar|Ġas|Ġwell|.|ĠThe|Ġcar|Ġhas|Ġa|Ġself|-|driving|Ġmode|.,"[-7.810989856719971, -11.73001766204834, -0.37310996651649475, -10.709098815917969, -1.0244673490524292, -2.3927862644195557, -2.16668438911438, -10.065611839294434, -4.4824347496032715, -0.0074125491082668304, -3.8770127296447754, -0.20207391679286957, -1.465444564819336, -4.736270427703857, -0.8295463919639587, -0.42560410499572754, -3.158784866333008, -4.056551456451416, -4.571937084197998, -2.2361361980438232, -6.997413635253906, -0.16728833317756653, -1.9709327220916748, -3.757019519805908, -2.3797993659973145]",16,1.8922054008796764e-13,failed_failed_sref
2_car_failed_failed_pref,Lucy failed to rent a car and Ethan failed to rent a car as well. The cars have a self-driving mode.,0,Lu|cy|Ġfailed|Ġto|Ġrent|Ġa|Ġcar|Ġand|ĠEthan|Ġfailed|Ġto|Ġrent|Ġa|Ġcar|Ġas|Ġwell|.|ĠThe|Ġcars|Ġhave|Ġa|Ġself|-|driving|Ġmode|.,"[-7.810989856719971, -11.73001766204834, -0.37310996651649475, -10.709098815917969, -1.0244673490524292, -2.3927862644195557, -2.16668438911438, -10.065611839294434, -4.4824347496032715, -0.0074125491082668304, -3.8770127296447754, -0.20207391679286957, -1.465444564819336, -4.736270427703857, -0.8295463919639587, -0.42560410499572754, -3.158784866333008, -7.4530510902404785, -4.403702259063721, -3.0838725566864014, -7.41074800491333, -0.20878572762012482, -1.808901309967041, -3.567753314971924, -2.4805002212524414]",16,2.6186974662386006e-15,failed_failed_pref
2_car_failed_failed_nonref,Lucy failed to rent a car and Ethan failed to rent a car as well. It's not a big deal.,-1,Lu|cy|Ġfailed|Ġto|Ġrent|Ġa|Ġcar|Ġand|ĠEthan|Ġfailed|Ġto|Ġrent|Ġa|Ġcar|Ġas|Ġwell|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-7.810989856719971, -11.73001766204834, -0.37310996651649475, -10.709098815917969, -1.0244673490524292, -2.3927862644195557, -2.16668438911438, -10.065611839294434, -4.4824347496032715, -0.0074125491082668304, -3.8770127296447754, -0.20207391679286957, -1.465444564819336, -4.736270427703857, -0.8295463919639587, -0.42560410499572754, -4.284463882446289, -1.7366434335708618, -2.103198528289795, -2.857724189758301, -2.7566657066345215, -0.2891784608364105, -2.014178514480591]",16,1.0790089003468394e-07,failed_failed_nonref
3_bear_affirmative_negation_sref,Carol saw a bear at the zoo but Jack didn't see a bear at the zoo. The bear was taller than expected.,1,Car|ol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġbut|ĠJack|Ġdidn|'t|Ġsee|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠThe|Ġbear|Ġwas|Ġtaller|Ġthan|Ġexpected|.,"[-6.942965507507324, -8.769745826721191, -2.346487283706665, -7.7439374923706055, -4.285078048706055, -0.9818309545516968, -3.8596348762512207, -4.145604610443115, -9.99411392211914, -3.005650758743286, -0.00040534863364882767, -1.9833896160125732, -2.956268787384033, -0.6101084351539612, -1.1468569040298462, -0.6569747924804688, -0.23136211931705475, -0.6381040811538696, -3.210707664489746, -1.1323810815811157, -1.5395346879959106, -8.528121948242188, -0.4272778332233429, -7.572968482971191, -1.6032674312591553]",18,3.7216863787044194e-11,affirmative_negation_sref
3_bear_affirmative_negation_pref,Carol saw a bear at the zoo but Jack didn't see a bear at the zoo. The bears were taller than expected.,0,Car|ol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġbut|ĠJack|Ġdidn|'t|Ġsee|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠThe|Ġbears|Ġwere|Ġtaller|Ġthan|Ġexpected|.,"[-6.942965507507324, -8.769745826721191, -2.346487283706665, -7.7439374923706055, -4.285078048706055, -0.9818309545516968, -3.8596348762512207, -4.145604610443115, -9.99411392211914, -3.005650758743286, -0.00040534863364882767, -1.9833896160125732, -2.956268787384033, -0.6101084351539612, -1.1468569040298462, -0.6569747924804688, -0.23136211931705475, -0.6381040811538696, -3.210707664489746, -3.537524700164795, -1.3011894226074219, -8.890999794006348, -0.7061159014701843, -6.860595226287842, -1.5892003774642944]",18,4.6398777988560554e-12,affirmative_negation_pref
3_bear_affirmative_negation_nonref,Carol saw a bear at the zoo but Jack didn't see a bear at the zoo. It's not a big deal.,-1,Car|ol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġbut|ĠJack|Ġdidn|'t|Ġsee|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-6.942965507507324, -8.769745826721191, -2.346487283706665, -7.7439374923706055, -4.285078048706055, -0.9818309545516968, -3.8596348762512207, -4.145604610443115, -9.99411392211914, -3.005650758743286, -0.00040534863364882767, -1.9833896160125732, -2.956268787384033, -0.6101084351539612, -1.1468569040298462, -0.6569747924804688, -0.23136211931705475, -0.6381040811538696, -4.271529197692871, -2.4034900665283203, -2.152195453643799, -2.5344741344451904, -2.131571054458618, -1.0944507122039795, -1.5201817750930786]",18,1.0102554876080601e-07,affirmative_negation_nonref
3_bear_affirmative_affirmative_sref,Carol saw a bear at the zoo and Jack saw a different bear at the zoo. The bear was taller than expected.,0,Car|ol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġand|ĠJack|Ġsaw|Ġa|Ġdifferent|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠThe|Ġbear|Ġwas|Ġtaller|Ġthan|Ġexpected|.,"[-6.942965507507324, -8.769745826721191, -2.346487283706665, -7.7439374923706055, -4.285078048706055, -0.9818309545516968, -3.8596348762512207, -1.6513190269470215, -10.453221321105957, -4.721531867980957, -1.3341028690338135, -6.920547962188721, -0.39557597041130066, -2.030447483062744, -0.42262566089630127, -0.41080307960510254, -0.5265783071517944, -3.1165847778320312, -1.4006640911102295, -1.4998031854629517, -6.963296890258789, -0.6617139577865601, -7.939314842224121, -1.6944838762283325]",17,7.787924569858997e-11,affirmative_affirmative_sref
3_bear_affirmative_affirmative_pref,Carol saw a bear at the zoo and Jack saw a different bear at the zoo. The bears were taller than expected.,1,Car|ol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġand|ĠJack|Ġsaw|Ġa|Ġdifferent|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠThe|Ġbears|Ġwere|Ġtaller|Ġthan|Ġexpected|.,"[-6.942965507507324, -8.769745826721191, -2.346487283706665, -7.7439374923706055, -4.285078048706055, -0.9818309545516968, -3.8596348762512207, -1.6513190269470215, -10.453221321105957, -4.721531867980957, -1.3341028690338135, -6.920547962188721, -0.39557597041130066, -2.030447483062744, -0.42262566089630127, -0.41080307960510254, -0.5265783071517944, -3.1165847778320312, -2.954634428024292, -1.3121538162231445, -7.576930999755859, -0.8964672088623047, -7.099070072174072, -1.6812609434127808]",17,1.9963764786270333e-11,affirmative_affirmative_pref
3_bear_affirmative_affirmative_nonref,Carol saw a bear at the zoo and Jack saw a different bear at the zoo. It's not a big deal.,-1,Car|ol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġand|ĠJack|Ġsaw|Ġa|Ġdifferent|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-6.942965507507324, -8.769745826721191, -2.346487283706665, -7.7439374923706055, -4.285078048706055, -0.9818309545516968, -3.8596348762512207, -1.6513190269470215, -10.453221321105957, -4.721531867980957, -1.3341028690338135, -6.920547962188721, -0.39557597041130066, -2.030447483062744, -0.42262566089630127, -0.41080307960510254, -0.5265783071517944, -4.155006408691406, -2.450103282928467, -2.10727596282959, -2.5066468715667725, -2.360485553741455, -1.2595444917678833, -1.4744954109191895]",17,8.224543236125312e-08,affirmative_affirmative_nonref
3_bear_negation_affirmative_sref,Carol didn't see a bear at the zoo but Jack saw a bear at the zoo. The bear was taller than expected.,1,Car|ol|Ġdidn|'t|Ġsee|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġbut|ĠJack|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠThe|Ġbear|Ġwas|Ġtaller|Ġthan|Ġexpected|.,"[-6.942965507507324, -7.548539161682129, -0.0014493685448542237, -4.265129566192627, -3.010312080383301, -9.375882148742676, -3.3493142127990723, -0.9725890159606934, -3.51697039604187, -3.4826672077178955, -9.636648178100586, -5.2547760009765625, -1.3398100137710571, -1.6103466749191284, -3.0974106788635254, -0.7076802253723145, -0.6966327428817749, -1.0408411026000977, -3.1169228553771973, -1.1369606256484985, -1.4094845056533813, -8.068719863891602, -0.3788231611251831, -7.26835823059082, -1.600231409072876]",18,1.0474412429386449e-10,negation_affirmative_sref
3_bear_negation_affirmative_pref,Carol didn't see a bear at the zoo but Jack saw a bear at the zoo. The bears were taller than expected.,0,Car|ol|Ġdidn|'t|Ġsee|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġbut|ĠJack|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠThe|Ġbears|Ġwere|Ġtaller|Ġthan|Ġexpected|.,"[-6.942965507507324, -7.548539161682129, -0.0014493685448542237, -4.265129566192627, -3.010312080383301, -9.375882148742676, -3.3493142127990723, -0.9725890159606934, -3.51697039604187, -3.4826672077178955, -9.636648178100586, -5.2547760009765625, -1.3398100137710571, -1.6103466749191284, -3.0974106788635254, -0.7076802253723145, -0.6966327428817749, -1.0408411026000977, -3.1169228553771973, -3.2331366539001465, -1.255489468574524, -8.238933563232422, -0.6007051467895508, -6.50588321685791, -1.613895297050476]",18,2.145708543515032e-11,negation_affirmative_pref
3_bear_negation_affirmative_nonref,Carol didn't see a bear at the zoo but Jack saw a bear at the zoo. It's not a big deal.,-1,Car|ol|Ġdidn|'t|Ġsee|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġbut|ĠJack|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-6.942965507507324, -7.548539161682129, -0.0014493685448542237, -4.265129566192627, -3.010312080383301, -9.375882148742676, -3.3493142127990723, -0.9725890159606934, -3.51697039604187, -3.4826672077178955, -9.636648178100586, -5.2547760009765625, -1.3398100137710571, -1.6103466749191284, -3.0974106788635254, -0.7076802253723145, -0.6966327428817749, -1.0408411026000977, -3.8719277381896973, -2.317887306213379, -2.1595511436462402, -2.2371973991394043, -1.888676643371582, -1.1381815671920776, -1.4880508184432983]",18,2.763845576475299e-07,negation_affirmative_nonref
3_bear_negation_negation_sref,Carol didn't see a bear at the zoo and Jack didn't see a bear at the zoo either. The bear was taller than expected.,0,Car|ol|Ġdidn|'t|Ġsee|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġand|ĠJack|Ġdidn|'t|Ġsee|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġeither|.|ĠThe|Ġbear|Ġwas|Ġtaller|Ġthan|Ġexpected|.,"[-6.942965507507324, -7.548539161682129, -0.0014493685448542237, -4.265129566192627, -3.010312080383301, -9.375882148742676, -3.3493142127990723, -0.9725890159606934, -3.51697039604187, -2.757157564163208, -10.286221504211426, -2.7667670249938965, -0.0004930472350679338, -1.7213985919952393, -1.6393636465072632, -0.8349003195762634, -1.2411752939224243, -0.3402310609817505, -0.22792355716228485, -3.13763427734375, -0.3429822027683258, -3.1923036575317383, -2.3079006671905518, -1.4981690645217896, -9.126348495483398, -0.4973459243774414, -7.053484916687012, -1.6842070817947388]",21,9.691617225775419e-12,negation_negation_sref
3_bear_negation_negation_pref,Carol didn't see a bear at the zoo and Jack didn't see a bear at the zoo either. The bears were taller than expected.,0,Car|ol|Ġdidn|'t|Ġsee|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġand|ĠJack|Ġdidn|'t|Ġsee|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġeither|.|ĠThe|Ġbears|Ġwere|Ġtaller|Ġthan|Ġexpected|.,"[-6.942965507507324, -7.548539161682129, -0.0014493685448542237, -4.265129566192627, -3.010312080383301, -9.375882148742676, -3.3493142127990723, -0.9725890159606934, -3.51697039604187, -2.757157564163208, -10.286221504211426, -2.7667670249938965, -0.0004930472350679338, -1.7213985919952393, -1.6393636465072632, -0.8349003195762634, -1.2411752939224243, -0.3402310609817505, -0.22792355716228485, -3.13763427734375, -0.3429822027683258, -3.1923036575317383, -3.593064546585083, -1.3749547004699707, -9.061360359191895, -0.7787188291549683, -6.388753890991211, -1.7243050336837769]",21,4.561083013647998e-12,negation_negation_pref
3_bear_negation_negation_nonref,Carol didn't see a bear at the zoo and Jack didn't see a bear at the zoo either. It's not a big deal.,-1,Car|ol|Ġdidn|'t|Ġsee|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġand|ĠJack|Ġdidn|'t|Ġsee|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġeither|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-6.942965507507324, -7.548539161682129, -0.0014493685448542237, -4.265129566192627, -3.010312080383301, -9.375882148742676, -3.3493142127990723, -0.9725890159606934, -3.51697039604187, -2.757157564163208, -10.286221504211426, -2.7667670249938965, -0.0004930472350679338, -1.7213985919952393, -1.6393636465072632, -0.8349003195762634, -1.2411752939224243, -0.3402310609817505, -0.22792355716228485, -3.13763427734375, -0.3429822027683258, -3.8892946243286133, -1.7199397087097168, -2.2192444801330566, -2.621107578277588, -2.2690374851226807, -0.7345477938652039, -1.5625818967819214]",21,3.011210278238692e-07,negation_negation_nonref
3_bear_know_doubt_sref,I know that Carol saw a bear at the zoo but I doubt that Jack saw a bear at the zoo. The bear was taller than expected.,1,I|Ġknow|Ġthat|ĠCarol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġbut|ĠI|Ġdoubt|Ġthat|ĠJack|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠThe|Ġbear|Ġwas|Ġtaller|Ġthan|Ġexpected|.,"[-6.221470832824707, -2.103665590286255, -10.791665077209473, -6.866804122924805, -2.9611687660217285, -7.386760234832764, -4.223494529724121, -1.0889952182769775, -2.552090644836426, -3.6543092727661133, -1.259015440940857, -5.26697301864624, -1.6272213459014893, -9.100957870483398, -2.9922211170196533, -1.6304701566696167, -0.343824177980423, -1.012162208557129, -0.6500799059867859, -0.19500809907913208, -1.1544321775436401, -3.5596694946289062, -1.41487717628479, -1.3305448293685913, -7.815794944763184, -0.42385584115982056, -7.997023582458496, -1.6071484088897705]",21,3.2528181555180834e-11,know_doubt_sref
3_bear_know_doubt_pref,I know that Carol saw a bear at the zoo but I doubt that Jack saw a bear at the zoo. The bears were taller than expected.,0,I|Ġknow|Ġthat|ĠCarol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġbut|ĠI|Ġdoubt|Ġthat|ĠJack|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠThe|Ġbears|Ġwere|Ġtaller|Ġthan|Ġexpected|.,"[-6.221470832824707, -2.103665590286255, -10.791665077209473, -6.866804122924805, -2.9611687660217285, -7.386760234832764, -4.223494529724121, -1.0889952182769775, -2.552090644836426, -3.6543092727661133, -1.259015440940857, -5.26697301864624, -1.6272213459014893, -9.100957870483398, -2.9922211170196533, -1.6304701566696167, -0.343824177980423, -1.012162208557129, -0.6500799059867859, -0.19500809907913208, -1.1544321775436401, -3.5596694946289062, -2.9752256870269775, -1.595485806465149, -8.195737838745117, -0.6530383229255676, -7.474124431610107, -1.6001092195510864]",21,4.843464715673399e-12,know_doubt_pref
3_bear_know_doubt_nonref,I know that Carol saw a bear at the zoo but I doubt that Jack saw a bear at the zoo. It's not a big deal.,-1,I|Ġknow|Ġthat|ĠCarol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġbut|ĠI|Ġdoubt|Ġthat|ĠJack|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-6.221470832824707, -2.103665590286255, -10.791665077209473, -6.866804122924805, -2.9611687660217285, -7.386760234832764, -4.223494529724121, -1.0889952182769775, -2.552090644836426, -3.6543092727661133, -1.259015440940857, -5.26697301864624, -1.6272213459014893, -9.100957870483398, -2.9922211170196533, -1.6304701566696167, -0.343824177980423, -1.012162208557129, -0.6500799059867859, -0.19500809907913208, -1.1544321775436401, -3.3838577270507812, -1.3060204982757568, -2.238241672515869, -2.9293951988220215, -2.351095199584961, -0.9760672450065613, -1.5244115591049194]",21,4.0918883001875894e-07,know_doubt_nonref
3_bear_know_know_sref,I know that Carol saw a bear at the zoo and I know that Jack saw a different bear at the zoo. The bear was taller than expected.,0,I|Ġknow|Ġthat|ĠCarol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġand|ĠI|Ġknow|Ġthat|ĠJack|Ġsaw|Ġa|Ġdifferent|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠThe|Ġbear|Ġwas|Ġtaller|Ġthan|Ġexpected|.,"[-6.221470832824707, -2.103665590286255, -10.791665077209473, -6.866804122924805, -2.9611687660217285, -7.386760234832764, -4.223494529724121, -1.0889952182769775, -2.552090644836426, -1.491032600402832, -3.352802038192749, -2.2876551151275635, -0.3806571662425995, -8.41701602935791, -3.7523252964019775, -0.913307785987854, -7.840472221374512, -0.23229724168777466, -1.4485194683074951, -0.35012689232826233, -0.21548999845981598, -1.0056545734405518, -4.040094375610352, -2.263028621673584, -1.440110683441162, -7.565708637237549, -0.6858100295066833, -8.783365249633789, -1.4201829433441162]",22,4.190083136907827e-12,know_know_sref
3_bear_know_know_pref,I know that Carol saw a bear at the zoo and I know that Jack saw a different bear at the zoo. The bears were taller than expected.,1,I|Ġknow|Ġthat|ĠCarol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġand|ĠI|Ġknow|Ġthat|ĠJack|Ġsaw|Ġa|Ġdifferent|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠThe|Ġbears|Ġwere|Ġtaller|Ġthan|Ġexpected|.,"[-6.221470832824707, -2.103665590286255, -10.791665077209473, -6.866804122924805, -2.9611687660217285, -7.386760234832764, -4.223494529724121, -1.0889952182769775, -2.552090644836426, -1.491032600402832, -3.352802038192749, -2.2876551151275635, -0.3806571662425995, -8.41701602935791, -3.7523252964019775, -0.913307785987854, -7.840472221374512, -0.23229724168777466, -1.4485194683074951, -0.35012689232826233, -0.21548999845981598, -1.0056545734405518, -4.040094375610352, -3.339231014251709, -1.7178020477294922, -8.0037841796875, -0.9151201844215393, -8.054207801818848, -1.4222676753997803]",22,1.1485655741727894e-12,know_know_pref
3_bear_know_know_nonref,I know that Carol saw a bear at the zoo and I know that Jack saw a different bear at the zoo. It's not a big deal.,-1,I|Ġknow|Ġthat|ĠCarol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġand|ĠI|Ġknow|Ġthat|ĠJack|Ġsaw|Ġa|Ġdifferent|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-6.221470832824707, -2.103665590286255, -10.791665077209473, -6.866804122924805, -2.9611687660217285, -7.386760234832764, -4.223494529724121, -1.0889952182769775, -2.552090644836426, -1.491032600402832, -3.352802038192749, -2.2876551151275635, -0.3806571662425995, -8.41701602935791, -3.7523252964019775, -0.913307785987854, -7.840472221374512, -0.23229724168777466, -1.4485194683074951, -0.35012689232826233, -0.21548999845981598, -1.0056545734405518, -3.1418399810791016, -0.9040630459785461, -2.141977548599243, -2.571396589279175, -2.629396915435791, -0.4400303065776825, -1.1675910949707031]",22,2.268718367068791e-06,know_know_nonref
3_bear_doubt_know_sref,I doubt that Carol saw a bear at the zoo but I know that Jack saw a bear at the zoo. The bear was taller than expected.,1,I|Ġdoubt|Ġthat|ĠCarol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġbut|ĠI|Ġknow|Ġthat|ĠJack|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠThe|Ġbear|Ġwas|Ġtaller|Ġthan|Ġexpected|.,"[-9.057690620422363, -1.8193193674087524, -10.494216918945312, -6.827147483825684, -3.37747859954834, -7.983175277709961, -3.5722620487213135, -1.5012478828430176, -3.3684213161468506, -3.7791147232055664, -2.2500338554382324, -3.495725154876709, -1.2684367895126343, -8.649685859680176, -4.6961774826049805, -1.210033655166626, -0.5784945487976074, -1.7056665420532227, -0.5510889291763306, -0.3435268700122833, -1.0503798723220825, -3.4693145751953125, -1.4134776592254639, -1.217125415802002, -7.683335304260254, -0.36307787895202637, -7.999686241149902, -1.677978515625]",21,4.501633958342066e-11,doubt_know_sref
3_bear_doubt_know_pref,I doubt that Carol saw a bear at the zoo but I know that Jack saw a bear at the zoo. The bears were taller than expected.,0,I|Ġdoubt|Ġthat|ĠCarol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġbut|ĠI|Ġknow|Ġthat|ĠJack|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠThe|Ġbears|Ġwere|Ġtaller|Ġthan|Ġexpected|.,"[-9.057690620422363, -1.8193193674087524, -10.494216918945312, -6.827147483825684, -3.37747859954834, -7.983175277709961, -3.5722620487213135, -1.5012478828430176, -3.3684213161468506, -3.7791147232055664, -2.2500338554382324, -3.495725154876709, -1.2684367895126343, -8.649685859680176, -4.6961774826049805, -1.210033655166626, -0.5784945487976074, -1.7056665420532227, -0.5510889291763306, -0.3435268700122833, -1.0503798723220825, -3.4693145751953125, -2.9013469219207764, -1.3864972591400146, -8.055827140808105, -0.595892071723938, -7.3799638748168945, -1.6905901432037354]",21,8.598511691196259e-12,doubt_know_pref
3_bear_doubt_know_nonref,I doubt that Carol saw a bear at the zoo but I know that Jack saw a bear at the zoo. It's not a big deal.,-1,I|Ġdoubt|Ġthat|ĠCarol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġbut|ĠI|Ġknow|Ġthat|ĠJack|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-9.057690620422363, -1.8193193674087524, -10.494216918945312, -6.827147483825684, -3.37747859954834, -7.983175277709961, -3.5722620487213135, -1.5012478828430176, -3.3684213161468506, -3.7791147232055664, -2.2500338554382324, -3.495725154876709, -1.2684367895126343, -8.649685859680176, -4.6961774826049805, -1.210033655166626, -0.5784945487976074, -1.7056665420532227, -0.5510889291763306, -0.3435268700122833, -1.0503798723220825, -3.25262451171875, -1.5483815670013428, -2.2058122158050537, -2.4550552368164062, -2.474407911300659, -0.8671782612800598, -1.463692307472229]",21,6.365823732381517e-07,doubt_know_nonref
3_bear_doubt_doubt_sref,I doubt that Carol saw a bear at the zoo and I doubt that Jack saw a bear at the zoo as well. The bear was taller than expected.,0,I|Ġdoubt|Ġthat|ĠCarol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġand|ĠI|Ġdoubt|Ġthat|ĠJack|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġas|Ġwell|.|ĠThe|Ġbear|Ġwas|Ġtaller|Ġthan|Ġexpected|.,"[-9.057690620422363, -1.8193193674087524, -10.494216918945312, -6.827147483825684, -3.37747859954834, -7.983175277709961, -3.5722620487213135, -1.5012478828430176, -3.3684213161468506, -2.683640480041504, -4.638937950134277, -2.2075788974761963, -0.5145138502120972, -8.52183723449707, -2.7097485065460205, -0.9840704798698425, -0.5026986598968506, -1.008244276046753, -0.3279860019683838, -0.17509521543979645, -4.644355773925781, -0.4930383563041687, -0.7678264379501343, -3.318683624267578, -2.955281972885132, -1.513758659362793, -8.642698287963867, -0.4019402265548706, -7.658132553100586, -1.764731764793396]",23,3.958218407753163e-12,doubt_doubt_sref
3_bear_doubt_doubt_pref,I doubt that Carol saw a bear at the zoo and I doubt that Jack saw a bear at the zoo as well. The bears were taller than expected.,0,I|Ġdoubt|Ġthat|ĠCarol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġand|ĠI|Ġdoubt|Ġthat|ĠJack|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġas|Ġwell|.|ĠThe|Ġbears|Ġwere|Ġtaller|Ġthan|Ġexpected|.,"[-9.057690620422363, -1.8193193674087524, -10.494216918945312, -6.827147483825684, -3.37747859954834, -7.983175277709961, -3.5722620487213135, -1.5012478828430176, -3.3684213161468506, -2.683640480041504, -4.638937950134277, -2.2075788974761963, -0.5145138502120972, -8.52183723449707, -2.7097485065460205, -0.9840704798698425, -0.5026986598968506, -1.008244276046753, -0.3279860019683838, -0.17509521543979645, -4.644355773925781, -0.4930383563041687, -0.7678264379501343, -3.318683624267578, -3.6443002223968506, -1.6589598655700684, -8.896326065063477, -0.6589523553848267, -7.097985744476318, -1.7661616802215576]",23,1.8033599405544758e-12,doubt_doubt_pref
3_bear_doubt_doubt_nonref,I doubt that Carol saw a bear at the zoo and I doubt that Jack saw a bear at the zoo as well. It's not a big deal.,-1,I|Ġdoubt|Ġthat|ĠCarol|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġand|ĠI|Ġdoubt|Ġthat|ĠJack|Ġsaw|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġas|Ġwell|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-9.057690620422363, -1.8193193674087524, -10.494216918945312, -6.827147483825684, -3.37747859954834, -7.983175277709961, -3.5722620487213135, -1.5012478828430176, -3.3684213161468506, -2.683640480041504, -4.638937950134277, -2.2075788974761963, -0.5145138502120972, -8.52183723449707, -2.7097485065460205, -0.9840704798698425, -0.5026986598968506, -1.008244276046753, -0.3279860019683838, -0.17509521543979645, -4.644355773925781, -0.4930383563041687, -0.7678264379501343, -3.2585792541503906, -1.1498520374298096, -2.3939130306243896, -3.111227035522461, -2.6052634716033936, -0.9729649424552917, -1.5010756254196167]",23,3.0808953529577454e-07,doubt_doubt_nonref
3_bear_managed_failed_sref,Carol managed to see a bear at the zoo but Jack failed to see a bear at the zoo. The bear was taller than expected.,1,Car|ol|Ġmanaged|Ġto|Ġsee|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|Ġbut|ĠJack|Ġfailed|Ġto|Ġsee|Ġa|Ġbear|Ġat|Ġthe|Ġzoo|.|ĠThe|Ġbear|Ġwas|Ġtaller|Ġthan|Ġexpected|.,"[-6.942965507507324, -9.743660926818848, -0.2197989672422409, -6.877951145172119, -2.8142199516296387, -7.719026565551758, -4.278087615966797, -1.1546359062194824, -2.813361644744873, -3.561985492706299, -10.68006706237793, -6.710829734802246, -0.050309959799051285, -2.417302370071411, -2.3238911628723145, -1.0692280530929565, -1.4423638582229614, -0.4598730504512787, -0.4112163484096527, -0.794558584690094, -3.028374671936035, -1.1440495252609253, -1.6689739227294922, -9.153164863586426, -0.3774602711200714, -7.0037689208984375, -2.0867438316345215]",20,2.3771445911048112e-11,managed_failed_sref
