id,sentence,type,pronoun,tokens,log_probs
6_rat_affirmative,Carla got a pet rat and it is very noisy at night.,affirmative,it,Car|la|##got|##a|##pet|##rat|##and|##it|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-7.2591357|-11.875582|-10.424021|-9.173047|-7.6296635|-9.957626|-7.3398566|-9.23263|-9.131268|-4.838811|-12.3123665|-9.34236|-10.137153|-10.2723875|-11.544863
6_rat_affirmative,Carla got a pet rat and it's not a big deal.,affirmative,subj,Car|la|##got|##a|##pet|##rat|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-7.2591357|-11.875582|-10.424021|-9.173047|-7.6296635|-9.957626|-7.3398566|-9.23263|-9.99358|-7.458556|-9.431114|-6.536331|-12.325269|-10.434729|-11.583376
6_rat_negated,Carla didn't get a pet rat and it is very noisy at night.,negated,it,Car|la|##didn|'t|##get|##a|##pet|##rat|##and|##it|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-7.2591357|-11.875582|-15.352904|-11.648359|-11.312605|-10.46084|-7.44786|-11.236677|-7.466073|-9.632805|-9.27968|-5.4108825|-12.645806|-9.394544|-10.366235|-10.070003|-11.393632
6_rat_negated,Carla didn't get a pet rat and it's not a big deal.,negated,subj,Car|la|##didn|'t|##get|##a|##pet|##rat|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-7.2591357|-11.875582|-15.352904|-11.648359|-11.312605|-10.46084|-7.44786|-11.236677|-7.466073|-9.632805|-10.5609045|-7.774708|-9.583393|-8.66049|-12.578531|-10.457294|-11.440958
6_rat_know,I know that Carla got a pet rat. It is very noisy at night.,know,it,I|##know|##that|##Car|la|##got|##a|##pet|##rat|.|##It|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-10.912844|-13.30172|-10.2864895|-8.804331|-8.110067|-10.33477|-10.796524|-13.840055|-9.050358|-5.386649|-13.3671055|-9.729335|-10.443249|-10.48195|-11.727721
6_rat_know,I know that Carla got a pet rat. It's not a big deal.,know,subj,I|##know|##that|##Car|la|##got|##a|##pet|##rat|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-10.912844|-13.30172|-10.2864895|-8.804331|-8.110067|-10.33477|-10.796524|-13.840055|-10.9775095|-7.703558|-9.443642|-7.627161|-13.283612|-10.732654|-11.849792
6_rat_doubt,I doubt that Carla got a pet rat. It is very noisy at night.,doubt,it,I|##doubt|##that|##Car|la|##got|##a|##pet|##rat|.|##It|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-11.59108|-13.071822|-11.453283|-9.517444|-7.591753|-11.096809|-10.140159|-13.913849|-9.24439|-5.8978376|-12.78884|-9.238021|-10.097926|-9.875892|-11.545858
6_rat_doubt,I doubt that Carla got a pet rat. It's not a big deal.,doubt,subj,I|##doubt|##that|##Car|la|##got|##a|##pet|##rat|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-11.59108|-13.071822|-11.453283|-9.517444|-7.591753|-11.096809|-10.140159|-13.913849|-11.207834|-7.8191276|-9.861723|-8.4283695|-12.947699|-10.566951|-11.670969
6_rat_modal,Carla wants to get a pet rat and it is very noisy at night.,modal,it,Car|la|##wants|##to|##get|##a|##pet|##rat|##and|##it|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-7.2591357|-11.875582|-12.895982|-8.481763|-10.23521|-9.220943|-6.2561235|-9.665762|-7.166053|-8.916125|-8.836621|-5.1305704|-12.663872|-9.146314|-10.454215|-9.950783|-11.549126
6_rat_modal,Carla wants to get a pet rat and it's not a big deal.,modal,subj,Car|la|##wants|##to|##get|##a|##pet|##rat|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-7.2591357|-11.875582|-12.895982|-8.481763|-10.23521|-9.220943|-6.2561235|-9.665762|-7.166053|-8.916125|-10.494477|-7.857046|-9.371738|-7.833416|-11.652951|-10.316484|-11.615215
6_rat_managed,Carla managed to get a pet rat. It is very noisy at night.,managed,it,Car|la|##managed|##to|##get|##a|##pet|##rat|.|##It|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-7.2591357|-11.875582|-13.676296|-8.618839|-10.612119|-9.531055|-7.7591166|-10.883287|-10.353888|-13.633769|-8.801086|-5.5215106|-12.69301|-9.305732|-10.701911|-10.244885|-11.600805
6_rat_managed,Carla managed to get a pet rat. It's not a big deal.,managed,subj,Car|la|##managed|##to|##get|##a|##pet|##rat|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-7.2591357|-11.875582|-13.676296|-8.618839|-10.612119|-9.531055|-7.7591166|-10.883287|-10.353888|-13.633769|-10.253023|-7.8142605|-9.527906|-7.556596|-12.758863|-10.756281|-11.726539
6_rat_failed,Carla failed to get a pet rat. It is very noisy at night.,failed,it,Car|la|##failed|##to|##get|##a|##pet|##rat|.|##It|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-7.2591357|-11.875582|-10.960586|-9.710363|-10.8075485|-9.7464285|-7.43559|-9.545954|-10.146708|-13.683068|-8.942265|-5.9139786|-12.432358|-9.2627945|-10.269561|-10.070248|-11.440963
6_rat_failed,Carla failed to get a pet rat. It's not a big deal.,failed,subj,Car|la|##failed|##to|##get|##a|##pet|##rat|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-7.2591357|-11.875582|-10.960586|-9.710363|-10.8075485|-9.7464285|-7.43559|-9.545954|-10.146708|-13.683068|-10.719895|-7.8151426|-9.731125|-8.515007|-12.915697|-10.878069|-11.597139
7_beer_affirmative,Sam ordered a beer at the bar and it was warm.,affirmative,it,Sam|##ordered|##a|##beer|##at|##the|##bar|##and|##it|##was|##warm|.|<|endoftext|>,-11.01254|-10.856689|-8.616439|-8.225225|-9.014307|-8.83546|-8.882292|-7.0147724|-10.337713|-8.972645|-9.179804|-10.561893|-11.593826
7_beer_affirmative,Sam ordered a beer at the bar and it's not a big deal.,affirmative,subj,Sam|##ordered|##a|##beer|##at|##the|##bar|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-11.01254|-10.856689|-8.616439|-8.225225|-9.014307|-8.83546|-8.882292|-7.0147724|-10.337713|-9.914803|-7.7092543|-9.641511|-8.359873|-12.274481|-10.731509|-11.514171
7_beer_negated,Sam didn't order a beer at the bar and it was warm.,negated,it,Sam|##didn|'t|##order|##a|##beer|##at|##the|##bar|##and|##it|##was|##warm|.|<|endoftext|>,-11.01254|-11.826476|-11.372324|-11.951609|-9.373476|-9.100899|-9.127979|-9.415787|-9.847851|-7.524784|-10.416811|-9.655576|-9.009171|-10.374667|-11.519928
7_beer_negated,Sam didn't order a beer at the bar and it's not a big deal.,negated,subj,Sam|##didn|'t|##order|##a|##beer|##at|##the|##bar|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-11.01254|-11.826476|-11.372324|-11.951609|-9.373476|-9.100899|-9.127979|-9.415787|-9.847851|-7.524784|-10.416811|-10.7394705|-7.9113474|-9.807455|-9.736691|-12.913045|-10.769323|-11.488779
7_beer_know,I know that Sam ordered a beer at the bar. It was warm.,know,it,I|##know|##that|##Sam|##ordered|##a|##beer|##at|##the|##bar|.|##It|##was|##warm|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-7.723487|-12.809204|-8.485455|-8.10373|-8.465381|-8.869083|-9.709955|-10.563798|-13.61999|-9.300752|-9.371921|-11.013519|-11.666587
7_beer_know,I know that Sam ordered a beer at the bar. It's not a big deal.,know,subj,I|##know|##that|##Sam|##ordered|##a|##beer|##at|##the|##bar|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-7.723487|-12.809204|-8.485455|-8.10373|-8.465381|-8.869083|-9.709955|-10.563798|-13.61999|-10.847423|-7.5182714|-9.740107|-9.925265|-13.290536|-10.813684|-11.674411
7_beer_doubt,I doubt that Sam ordered a beer at the bar. It was warm.,doubt,it,I|##doubt|##that|##Sam|##ordered|##a|##beer|##at|##the|##bar|.|##It|##was|##warm|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-7.6163783|-13.446712|-9.042287|-8.929663|-8.578801|-8.887621|-9.608082|-10.647255|-13.844531|-9.629304|-9.185036|-10.94207|-11.533443
7_beer_doubt,I doubt that Sam ordered a beer at the bar. It's not a big deal.,doubt,subj,I|##doubt|##that|##Sam|##ordered|##a|##beer|##at|##the|##bar|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-7.6163783|-13.446712|-9.042287|-8.929663|-8.578801|-8.887621|-9.608082|-10.647255|-13.844531|-11.045006|-8.169506|-9.921774|-9.087288|-13.391105|-10.766012|-11.609142
7_beer_modal,Sam wants to order a beer at the bar and it was warm.,modal,it,Sam|##wants|##to|##order|##a|##beer|##at|##the|##bar|##and|##it|##was|##warm|.|<|endoftext|>,-11.01254|-10.857231|-8.788188|-11.348349|-8.822926|-8.571955|-9.007305|-8.977304|-9.0282955|-7.2267976|-10.275365|-9.8552265|-9.102206|-10.414056|-11.628679
7_beer_modal,Sam wants to order a beer at the bar and it's not a big deal.,modal,subj,Sam|##wants|##to|##order|##a|##beer|##at|##the|##bar|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-11.01254|-10.857231|-8.788188|-11.348349|-8.822926|-8.571955|-9.007305|-8.977304|-9.0282955|-7.2267976|-10.275365|-10.6078615|-8.551744|-9.388758|-7.9037285|-12.033758|-11.283924|-11.749959
7_beer_managed,Sam managed to order a beer at the bar. It was warm.,managed,it,Sam|##managed|##to|##order|##a|##beer|##at|##the|##bar|.|##It|##was|##warm|.|<|endoftext|>,-11.01254|-10.829466|-8.607649|-11.496178|-8.644771|-8.548899|-8.681003|-8.925265|-9.179703|-10.927032|-14.493905|-9.392778|-9.430448|-11.262876|-11.74799
7_beer_managed,Sam managed to order a beer at the bar. It's not a big deal.,managed,subj,Sam|##managed|##to|##order|##a|##beer|##at|##the|##bar|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-11.01254|-10.829466|-8.607649|-11.496178|-8.644771|-8.548899|-8.681003|-8.925265|-9.179703|-10.927032|-14.493905|-10.859996|-8.051745|-10.074118|-9.193406|-12.820611|-11.15745|-11.723173
7_beer_failed,Sam failed to order a beer at the bar. It was warm.,failed,it,Sam|##failed|##to|##order|##a|##beer|##at|##the|##bar|.|##It|##was|##warm|.|<|endoftext|>,-11.01254|-10.534004|-9.488878|-11.249391|-9.206917|-8.445536|-8.526344|-8.838218|-8.706474|-10.550152|-14.061691|-9.439747|-9.658329|-11.036849|-11.548222
7_beer_failed,Sam failed to order a beer at the bar. It's not a big deal.,failed,subj,Sam|##failed|##to|##order|##a|##beer|##at|##the|##bar|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-11.01254|-10.534004|-9.488878|-11.249391|-9.206917|-8.445536|-8.526344|-8.838218|-8.706474|-10.550152|-14.061691|-10.816193|-8.080423|-10.073244|-9.488895|-13.153347|-11.111362|-11.571693
8_cake_affirmative,Michael baked a cake and it was the best thing at the picnic.,affirmative,it,Michael|##baked|##a|##cake|##and|##it|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-11.867975|-7.03569|-9.364812|-8.925675|-7.3431697|-10.006489|-9.493368|-9.009318|-8.884825|-10.152037|-9.932405|-9.119948|-7.879237|-9.701452|-11.297277
8_cake_affirmative,Michael baked a cake and it's not a big deal.,affirmative,subj,Michael|##baked|##a|##cake|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-11.867975|-7.03569|-9.364812|-8.925675|-7.3431697|-10.006489|-10.3707905|-7.4582634|-8.571442|-6.2690144|-12.708376|-10.106117|-11.596197
8_cake_negated,Michael didn't bake a cake and it was the best thing at the picnic.,negated,it,Michael|##didn|'t|##bake|##a|##cake|##and|##it|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-11.867975|-12.050399|-11.229906|-10.110246|-10.058664|-10.301322|-7.8120604|-10.051033|-9.367746|-8.538193|-8.098625|-9.990083|-9.949709|-8.936442|-7.95436|-9.99655|-11.300657
8_cake_negated,Michael didn't bake a cake and it's not a big deal.,negated,subj,Michael|##didn|'t|##bake|##a|##cake|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-11.867975|-12.050399|-11.229906|-10.110246|-10.058664|-10.301322|-7.8120604|-10.051033|-10.685041|-7.380454|-9.051141|-8.544493|-13.212856|-10.348469|-11.564276
8_cake_know,I know that Michael baked a cake. It was the best thing at the picnic.,know,it,I|##know|##that|##Michael|##baked|##a|##cake|.|##It|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-6.558175|-9.2194|-9.741203|-9.620357|-10.301039|-13.645322|-9.559765|-8.287215|-9.310233|-10.528817|-10.017376|-8.892999|-7.896503|-10.63023|-11.548765
8_cake_know,I know that Michael baked a cake. It's not a big deal.,know,subj,I|##know|##that|##Michael|##baked|##a|##cake|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-6.558175|-9.2194|-9.741203|-9.620357|-10.301039|-13.645322|-10.648871|-7.180009|-8.808959|-7.729281|-13.635166|-10.552267|-11.758568
8_cake_doubt,I doubt that Michael baked a cake. It was the best thing at the picnic.,doubt,it,I|##doubt|##that|##Michael|##baked|##a|##cake|.|##It|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-6.695396|-8.402569|-9.6893425|-10.321097|-10.212833|-13.679935|-9.515907|-8.172327|-7.8961396|-10.196905|-9.731198|-8.5550995|-7.5197372|-10.207026|-11.258577
8_cake_doubt,I doubt that Michael baked a cake. It's not a big deal.,doubt,subj,I|##doubt|##that|##Michael|##baked|##a|##cake|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-6.695396|-8.402569|-9.6893425|-10.321097|-10.212833|-13.679935|-11.025494|-8.01873|-9.188159|-8.003788|-13.631225|-10.417238|-11.566786
8_cake_modal,Michael wants to bake a cake and it was the best thing at the picnic.,modal,it,Michael|##wants|##to|##bake|##a|##cake|##and|##it|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-11.867975|-9.547318|-8.587032|-9.255732|-9.898855|-9.088554|-7.259832|-9.432211|-9.701413|-8.435301|-8.399877|-10.00447|-9.940855|-8.670239|-7.823354|-9.551992|-11.282539
8_cake_modal,Michael wants to bake a cake and it's not a big deal.,modal,subj,Michael|##wants|##to|##bake|##a|##cake|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-11.867975|-9.547318|-8.587032|-9.255732|-9.898855|-9.088554|-7.259832|-9.432211|-10.635929|-7.5356617|-8.75124|-6.4906096|-12.086041|-10.521672|-11.75849
8_cake_managed,Michael managed to bake a cake. It was the best thing at the picnic.,managed,it,Michael|##managed|##to|##bake|##a|##cake|.|##It|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-11.867975|-11.774531|-8.528196|-10.723278|-9.317374|-8.531028|-10.246422|-13.83597|-9.531538|-8.638973|-9.490888|-10.258627|-10.051563|-9.059086|-7.898901|-10.400343|-11.491751
8_cake_managed,Michael managed to bake a cake. It's not a big deal.,managed,subj,Michael|##managed|##to|##bake|##a|##cake|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-11.867975|-11.774531|-8.528196|-10.723278|-9.317374|-8.531028|-10.246422|-13.83597|-10.49745|-7.4016285|-9.0784235|-7.4802985|-13.032365|-10.53542|-11.755026
8_cake_failed,Michael failed to bake a cake. It was the best thing at the picnic.,failed,it,Michael|##failed|##to|##bake|##a|##cake|.|##It|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-11.867975|-8.726231|-9.602385|-10.396534|-9.422199|-9.168965|-10.205915|-13.609762|-9.354272|-8.336486|-8.29999|-9.679004|-9.932244|-8.85351|-7.799446|-10.295427|-11.401646
8_cake_failed,Michael failed to bake a cake. It's not a big deal.,failed,subj,Michael|##failed|##to|##bake|##a|##cake|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-11.867975|-8.726231|-9.602385|-10.396534|-9.422199|-9.168965|-10.205915|-13.609762|-10.674326|-7.622672|-9.482873|-8.912693|-13.341793|-10.474711|-11.744009
9_letter_affirmative,Carolyn wrote a letter to her parents and it arrived three days after she sent it.,affirmative,it,Car|olyn|##wrote|##a|##letter|##to|##her|##parents|##and|##it|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-7.2591357|-13.146152|-12.623854|-9.4069|-9.500451|-9.275323|-8.831947|-10.47597|-7.7729425|-10.01053|-12.135832|-11.536423|-11.732888|-9.961699|-10.349876|-10.959032|-9.45325|-11.081458|-11.7799835
9_letter_affirmative,Carolyn wrote a letter to her parents and it's not a big deal.,affirmative,subj,Car|olyn|##wrote|##a|##letter|##to|##her|##parents|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-7.2591357|-13.146152|-12.623854|-9.4069|-9.500451|-9.275323|-8.831947|-10.47597|-7.7729425|-10.01053|-10.344553|-7.712118|-8.863585|-7.52888|-12.941313|-10.630657|-11.726423
9_letter_negated,Carolyn didn't write a letter to her parents and it arrived three days after she sent it.,negated,it,Car|olyn|##didn|'t|##write|##a|##letter|##to|##her|##parents|##and|##it|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-7.2591357|-13.146152|-15.183963|-11.547627|-12.634761|-9.819747|-9.728624|-9.100167|-9.483811|-11.543031|-7.713537|-10.312682|-12.222896|-11.937685|-11.385723|-10.10527|-10.488707|-10.703201|-9.760302|-11.062245|-11.70478
9_letter_negated,Carolyn didn't write a letter to her parents and it's not a big deal.,negated,subj,Car|olyn|##didn|'t|##write|##a|##letter|##to|##her|##parents|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-7.2591357|-13.146152|-15.183963|-11.547627|-12.634761|-9.819747|-9.728624|-9.100167|-9.483811|-11.543031|-7.713537|-10.312682|-11.087184|-8.276211|-9.401387|-9.030872|-12.930535|-10.918296|-11.623842
9_letter_know,I know that Carolyn wrote a letter to her parents. It arrived three days after she sent it.,know,it,I|##know|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|.|##It|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-9.438637|-12.9740305|-9.18156|-9.669657|-8.896245|-9.0839615|-10.663491|-10.945668|-13.991488|-11.909371|-11.3151455|-11.85222|-10.183529|-10.794346|-10.764843|-9.794228|-11.063926|-11.84663
9_letter_know,I know that Carolyn wrote a letter to her parents. It's not a big deal.,know,subj,I|##know|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-9.438637|-12.9740305|-9.18156|-9.669657|-8.896245|-9.0839615|-10.663491|-10.945668|-13.991488|-11.073079|-7.425694|-9.062865|-8.553104|-13.259825|-10.984435|-11.862727
9_letter_doubt,I doubt that Carolyn wrote a letter to her parents. It arrived three days after she sent it.,doubt,it,I|##doubt|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|.|##It|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-8.327095|-12.487921|-9.294296|-9.034693|-8.665272|-9.183231|-11.6486435|-10.660227|-13.865088|-11.620843|-11.297701|-11.445284|-10.039664|-10.60947|-10.675089|-9.768236|-10.7301035|-11.668523
9_letter_doubt,I doubt that Carolyn wrote a letter to her parents. It's not a big deal.,doubt,subj,I|##doubt|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-8.327095|-12.487921|-9.294296|-9.034693|-8.665272|-9.183231|-11.6486435|-10.660227|-13.865088|-11.245078|-8.346245|-9.599182|-8.873206|-13.436741|-10.847504|-11.702656
9_letter_modal,Carolyn wants to write a letter to her parents and it arrived three days after she sent it.,modal,it,Car|olyn|##wants|##to|##write|##a|##letter|##to|##her|##parents|##and|##it|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-7.2591357|-13.146152|-13.164333|-8.554764|-12.348092|-9.307472|-10.442214|-8.527465|-9.081723|-10.413134|-7.8836865|-9.11595|-11.600125|-11.404852|-11.694218|-10.188349|-10.229076|-10.7675295|-9.384899|-10.736054|-11.590612
9_letter_modal,Carolyn wants to write a letter to her parents and it's not a big deal.,modal,subj,Car|olyn|##wants|##to|##write|##a|##letter|##to|##her|##parents|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-7.2591357|-13.146152|-13.164333|-8.554764|-12.348092|-9.307472|-10.442214|-8.527465|-9.081723|-10.413134|-7.8836865|-9.11595|-10.895439|-7.9612846|-9.151534|-7.690359|-12.077502|-10.660397|-11.660812
9_letter_managed,Carolyn managed to write a letter to her parents. It arrived three days after she sent it.,managed,it,Car|olyn|##managed|##to|##write|##a|##letter|##to|##her|##parents|.|##It|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-7.2591357|-13.146152|-13.827491|-8.683321|-12.6978445|-8.922831|-10.023564|-8.935218|-8.8232765|-10.148037|-11.463028|-14.019912|-12.640349|-11.744145|-11.719964|-10.4437895|-10.388292|-10.865163|-10.055174|-11.338555|-11.877158
9_letter_managed,Carolyn managed to write a letter to her parents. It's not a big deal.,managed,subj,Car|olyn|##managed|##to|##write|##a|##letter|##to|##her|##parents|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-7.2591357|-13.146152|-13.827491|-8.683321|-12.6978445|-8.922831|-10.023564|-8.935218|-8.8232765|-10.148037|-11.463028|-14.019912|-11.132598|-7.707743|-9.448375|-8.6658535|-12.601911|-11.530854|-11.899858
9_letter_failed,Carolyn failed to write a letter to her parents. It arrived three days after she sent it.,failed,it,Car|olyn|##failed|##to|##write|##a|##letter|##to|##her|##parents|.|##It|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-7.2591357|-13.146152|-11.079275|-9.783899|-12.920244|-9.335304|-9.415028|-9.047055|-9.258648|-10.868972|-10.6940775|-14.1205435|-11.817007|-11.820314|-11.870968|-10.1834545|-10.578276|-11.127539|-10.1361265|-11.1740675|-11.672795
9_letter_failed,Carolyn failed to write a letter to her parents. It's not a big deal.,failed,subj,Car|olyn|##failed|##to|##write|##a|##letter|##to|##her|##parents|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-7.2591357|-13.146152|-11.079275|-9.783899|-12.920244|-9.335304|-9.415028|-9.047055|-9.258648|-10.868972|-10.6940775|-14.1205435|-11.226542|-8.039694|-9.637028|-9.419944|-13.306144|-11.24081|-11.69534
10_hat_affirmative,Chris knitted a hat and it was very colorful.,affirmative,it,Chris|##kn|itted|##a|##hat|##and|##it|##was|##very|##colorful|.|<|endoftext|>,-11.466995|-14.622626|-14.27629|-9.22996|-7.714578|-7.177223|-9.323645|-9.44925|-5.088504|-11.195537|-10.548838|-11.3940935
10_hat_affirmative,Chris knitted a hat and it's not a big deal.,affirmative,subj,Chris|##kn|itted|##a|##hat|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-11.466995|-14.622626|-14.27629|-9.22996|-7.714578|-7.177223|-9.323645|-10.70203|-7.5447083|-9.20775|-6.6818767|-12.728016|-10.364491|-11.35306
10_hat_negated,Chris didn't knit a hat and it was very colorful.,negated,it,Chris|##didn|'t|##knit|##a|##hat|##and|##it|##was|##very|##colorful|.|<|endoftext|>,-11.466995|-10.984076|-11.157815|-8.854991|-9.271101|-8.23663|-7.578006|-9.476656|-9.560671|-5.042267|-11.664055|-10.354402|-11.370213
10_hat_negated,Chris didn't knit a hat and it's not a big deal.,negated,subj,Chris|##didn|'t|##knit|##a|##hat|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-11.466995|-10.984076|-11.157815|-8.854991|-9.271101|-8.23663|-7.578006|-9.476656|-10.618412|-7.9798956|-9.474997|-8.491356|-13.020455|-10.2076645|-11.362787
10_hat_know,I know that Chris knitted a hat. It was very colorful.,know,it,I|##know|##that|##Chris|##kn|itted|##a|##hat|.|##It|##was|##very|##colorful|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-6.636307|-15.857449|-15.550049|-9.367667|-8.703276|-10.554283|-13.595701|-9.648069|-5.3315954|-12.030132|-11.045685|-11.63003
10_hat_know,I know that Chris knitted a hat. It's not a big deal.,know,subj,I|##know|##that|##Chris|##kn|itted|##a|##hat|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-6.636307|-15.857449|-15.550049|-9.367667|-8.703276|-10.554283|-13.595701|-10.938095|-7.6318197|-9.090935|-8.170633|-13.795168|-10.667883|-11.6044235
10_hat_doubt,I doubt that Chris knitted a hat. It was very colorful.,doubt,it,I|##doubt|##that|##Chris|##kn|itted|##a|##hat|.|##It|##was|##very|##colorful|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-6.3514175|-15.566378|-16.281406|-9.2146635|-8.141256|-10.122624|-13.628748|-9.656047|-5.6194363|-11.179785|-10.358483|-11.386919
10_hat_doubt,I doubt that Chris knitted a hat. It's not a big deal.,doubt,subj,I|##doubt|##that|##Chris|##kn|itted|##a|##hat|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.60888|-11.764902|-4.967761|-6.3514175|-15.566378|-16.281406|-9.2146635|-8.141256|-10.122624|-13.628748|-11.087166|-7.932125|-9.719963|-8.28182|-13.5003395|-10.485753|-11.494572
10_hat_modal,Chris wants to knit a hat and it was very colorful.,modal,it,Chris|##wants|##to|##knit|##a|##hat|##and|##it|##was|##very|##colorful|.|<|endoftext|>,-11.466995|-11.571543|-8.635282|-7.546116|-9.269374|-7.3266177|-7.2542934|-9.121337|-9.954008|-5.449652|-10.525632|-10.5439825|-11.434055
10_hat_modal,Chris wants to knit a hat and it's not a big deal.,modal,subj,Chris|##wants|##to|##knit|##a|##hat|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-11.466995|-11.571543|-8.635282|-7.546116|-9.269374|-7.3266177|-7.2542934|-9.121337|-10.777309|-7.7852793|-9.392647|-7.1950917|-12.082218|-10.622381|-11.540052
10_hat_managed,Chris managed to knit a hat. It was very colorful.,managed,it,Chris|##managed|##to|##knit|##a|##hat|.|##It|##was|##very|##colorful|.|<|endoftext|>,-11.466995|-12.039482|-8.534243|-9.000246|-9.032605|-6.85208|-10.025206|-13.828207|-9.604753|-5.5017676|-11.923183|-10.77787|-11.618837
10_hat_managed,Chris managed to knit a hat. It's not a big deal.,managed,subj,Chris|##managed|##to|##knit|##a|##hat|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-11.466995|-12.039482|-8.534243|-9.000246|-9.032605|-6.85208|-10.025206|-13.828207|-10.82156|-7.959798|-9.292091|-7.126577|-12.946282|-10.565883|-11.640796
10_hat_failed,Chris failed to knit a hat. It was very colorful.,failed,it,Chris|##failed|##to|##knit|##a|##hat|.|##It|##was|##very|##colorful|.|<|endoftext|>,-11.466995|-11.919345|-9.458164|-9.700789|-8.869965|-7.2298512|-9.893364|-13.551927|-9.5631275|-5.217429|-11.178066|-10.580017|-11.522097
