id,sentence,type,expected,order,tokens,log_probs,continuation_log_prob,critical_token_idx
4_book_managed_failed_nonref,Susan managed to write a book but failed to write an article for the New Yorker. The book that she was planning to write would have been about unions.,managed_failed,0,1,Susan| managed| to| write| a| book| but| failed| to| write| an| article| for| the| New| Yorker|.| The| book| that| she| was| planning| to| write| would| have| been| about| unions|.,-9.993748|-0.09589466|-6.20141|-1.3632166|-2.8983798|-5.59991|-5.452245|-0.23896138|-3.3441901|-3.012323|-1.6056575|-2.0970216|-1.0909303|-3.1660416|-1.2828308|-0.5265472|-3.2063122|-1.738722|-5.185453|-0.70582163|-3.4320245|-5.6054935|-0.24262103|-0.22788718|-3.4732454|-1.4509257|-0.66515|-1.7248646|-11.501923|-1.4444834,-39.16044374,16
4_book_managed_failed_ref,Susan managed to write an article for the New Yorker but failed to write a book. Her article was translated into several languages.,managed_failed,1,2,Susan| managed| to| write| an| article| for| the| New| Yorker| but| failed| to| write| a| book|.| Her| article| was| translated| into| several| languages|.,-9.994146|-0.09559188|-6.201085|-3.7019854|-1.5660884|-1.4732531|-0.7555513|-3.441601|-2.4341736|-5.050724|-5.5144453|-0.13169493|-4.6165385|-1.1914619|-0.6719507|-0.8250083|-2.9601457|-4.4505186|-1.1974139|-8.008847|-0.15356076|-2.2906306|-0.11353892|-1.7039417,-19.17465548,16
4_book_managed_failed_ref,Susan managed to write an article for the New Yorker but failed to write a book. Her book was translated into several languages.,managed_failed,0,2,Susan| managed| to| write| an| article| for| the| New| Yorker| but| failed| to| write| a| book|.| Her| book| was| translated| into| several| languages|.,-9.993745|-0.09589466|-6.20141|-3.7044337|-1.5604407|-1.4726098|-0.75481474|-3.455982|-2.396774|-5.0471077|-5.5340433|-0.13063091|-4.604302|-1.1915915|-0.67120314|-0.8250748|-2.9468884|-3.433334|-1.1626503|-8.440589|-0.30275455|-2.644762|-0.089301005|-1.6944684,-19.020279255,16
4_book_managed_failed_nonref,Susan managed to write an article for the New Yorker but failed to write a book. The book that she was planning to write would have been about unions.,managed_failed,1,2,Susan| managed| to| write| an| article| for| the| New| Yorker| but| failed| to| write| a| book|.| The| book| that| she| was| planning| to| write| would| have| been| about| unions|.,-9.993834|-0.09627649|-6.208277|-3.700177|-1.5620288|-1.4706783|-0.7559798|-3.432285|-2.3954234|-5.0445085|-5.5073586|-0.13170084|-4.6048555|-1.1911763|-0.6732341|-0.8282668|-2.9853172|-2.377604|-3.8696158|-1.4453902|-1.9418142|-4.058403|-0.4153457|-0.07520742|-3.1280527|-0.5834469|-0.6536809|-1.3197707|-11.631793|-1.566309,-34.485441720000004,16
4_book_managed_failed_nonref,Susan managed to write an article for the New Yorker but failed to write a book. The article that she was planning to write would have been about unions.,managed_failed,0,2,Susan| managed| to| write| an| article| for| the| New| Yorker| but| failed| to| write| a| book|.| The| article| that| she| was| planning| to| write| would| have| been| about| unions|.,-9.9944|-0.0959915|-6.202708|-3.7025363|-1.5591773|-1.4715484|-0.7542991|-3.4422734|-2.4057279|-5.0467916|-5.5153017|-0.13053623|-4.609541|-1.1891596|-0.67566586|-0.821787|-2.978646|-2.701253|-5.2571564|-0.59336615|-3.5594923|-5.2528367|-0.28017226|-0.7306908|-3.492272|-0.89816034|-0.7277187|-1.4583576|-11.931315|-1.6436454,-39.86143725,16
4_book_failed_managed_ref,Susan failed to write a book but managed to write an article for the New Yorker. Her article was translated into several languages.,failed_managed,1,1,Susan| failed| to| write| a| book| but| managed| to| write| an| article| for| the| New| Yorker|.| Her| article| was| translated| into| several| languages|.,-11.024149|-0.21700394|-5.9108934|-1.8343898|-2.7478113|-5.093626|-4.7506175|-0.11016041|-2.2293174|-2.6015089|-1.4676979|-1.3304919|-1.0357883|-2.503317|-1.8683516|-1.3309175|-3.5304375|-1.7878847|-1.2356226|-7.4026985|-0.18905444|-2.6387455|-0.1328585|-1.6802565,-16.91730174,16
4_book_failed_managed_ref,Susan failed to write a book but managed to write an article for the New Yorker. Her book was translated into several languages.,failed_managed,0,1,Susan| failed| to| write| a| book| but| managed| to| write| an| article| for| the| New| Yorker|.| Her| book| was| translated| into| several| languages|.,-11.024051|-0.21861896|-5.914433|-1.8278539|-2.7451458|-5.0909843|-4.7559333|-0.10837368|-2.2302473|-2.6073046|-1.4715332|-1.327915|-1.0289879|-2.4981418|-1.8819274|-1.3266916|-3.5312219|-3.4482865|-1.6071613|-7.333079|-0.2614348|-2.7515914|-0.094825625|-1.4700062,-19.027600524999997,16
4_book_failed_managed_nonref,Susan failed to write a book but managed to write an article for the New Yorker. The book that she was planning to write would have been about unions.,failed_managed,1,1,Susan| failed| to| write| a| book| but| managed| to| write| an| article| for| the| New| Yorker|.| The| book| that| she| was| planning| to| write| would| have| been| about| unions|.,-11.023854|-0.21792832|-5.912103|-1.8334765|-2.74718|-5.1013865|-4.758186|-0.108484946|-2.2195528|-2.5986931|-1.4688746|-1.3321131|-1.0305861|-2.5002801|-1.8566091|-1.3262073|-2.7357397|-3.214341|-3.25368|-1.5286589|-1.8966546|-3.8973327|-0.40649888|-0.056043886|-2.7532563|-0.48762056|-0.5595331|-1.4963652|-11.441662|-1.562769,-33.727386826,16
4_book_failed_managed_nonref,Susan failed to write a book but managed to write an article for the New Yorker. The article that she was planning to write would have been about unions.,failed_managed,0,1,Susan| failed| to| write| a| book| but| managed| to| write| an| article| for| the| New| Yorker|.| The| article| that| she| was| planning| to| write| would| have| been| about| unions|.,-11.022376|-0.21726516|-5.9104295|-1.8337014|-2.731342|-5.088499|-4.7550488|-0.109035365|-2.2362564|-2.6015558|-1.4669471|-1.3313421|-1.0304344|-2.5130782|-1.8774931|-1.3284867|-2.7326849|-1.0413084|-5.661756|-1.2122077|-3.5209975|-4.490123|-0.3165204|-0.42486537|-3.987118|-1.2210286|-0.75870675|-1.6680124|-11.763448|-1.6720963,-38.798777019999996,16
4_book_failed_managed_ref,Susan failed to write an article for the New Yorker but managed to write a book. Her book was translated into several languages.,failed_managed,1,2,Susan| failed| to| write| an| article| for| the| New| Yorker| but| managed| to| write| a| book|.| Her| book| was| translated| into| several| languages|.,-11.0227375|-0.21653813|-5.9153886|-3.9415889|-2.3942041|-1.0926303|-0.8077548|-4.5385|-1.4886835|-5.7071004|-4.6014566|-0.13793246|-2.5755959|-0.9803723|-2.2976613|-2.25443|-2.9157872|-1.7342126|-1.5791833|-7.2045965|-0.1484319|-2.3364918|-0.09985357|-1.624781,-16.01855687,16
4_book_failed_managed_ref,Susan failed to write an article for the New Yorker but managed to write a book. Her article was translated into several languages.,failed_managed,0,2,Susan| failed| to| write| an| article| for| the| New| Yorker| but| managed| to| write| a| book|.| Her| article| was| translated| into| several| languages|.,-11.023844|-0.21935719|-5.9198565|-3.9345002|-2.376896|-1.092233|-0.81083953|-4.5738745|-1.481252|-5.728747|-4.607354|-0.13734846|-2.573238|-0.9777233|-2.3096688|-2.257813|-2.9163818|-5.131887|-1.7047702|-8.458058|-0.25515357|-3.8224013|-0.13654251|-1.677246,-22.42519438,16
4_book_failed_managed_nonref,Susan failed to write an article for the New Yorker but managed to write a book. The article that she was planning to write would have been about unions.,failed_managed,1,2,Susan| failed| to| write| an| article| for| the| New| Yorker| but| managed| to| write| a| book|.| The| article| that| she| was| planning| to| write| would| have| been| about| unions|.,-11.023473|-0.2165869|-5.910098|-3.9385643|-2.3827882|-1.0918818|-0.81114167|-4.539175|-1.4670448|-5.7244697|-4.5998697|-0.13724397|-2.5751882|-0.98131514|-2.292381|-2.253306|-2.2800038|-4.9715877|-3.6901693|-1.334888|-2.054143|-4.311867|-0.29083952|-0.12373709|-3.141548|-0.46793702|-0.6025711|-1.1586819|-11.774956|-1.5268146,-36.20292943,16
4_book_failed_managed_nonref,Susan failed to write an article for the New Yorker but managed to write a book. The book that she was planning to write would have been about unions.,failed_managed,0,2,Susan| failed| to| write| an| article| for| the| New| Yorker| but| managed| to| write| a| book|.| The| book| that| she| was| planning| to| write| would| have| been| about| unions|.,-11.022417|-0.21685636|-5.920136|-3.9360774|-2.3822184|-1.0932755|-0.8059586|-4.5462475|-1.4694519|-5.7264524|-4.6141195|-0.13818887|-2.5750837|-0.9803857|-2.3005204|-2.258776|-2.2773895|-1.7402515|-5.361078|-1.3476882|-2.840184|-4.4550185|-0.39868125|-0.21733083|-4.2071524|-1.4679571|-0.61773676|-1.6986156|-11.668065|-1.6073402,-38.29714864,16
5_shirt_affirmative_negation_ref,Mary found a shirt at the store but she didn't find a hat. The shirt is blue.,affirmative_negation,1,1,Mary| found| a| shirt| at| the| store| but| she| didn|'t| find| a| hat|.| The| shirt| is| blue|.,-7.617951|-2.2605908|-7.898485|-4.885053|-0.5938511|-4.8630195|-4.9842687|-2.7071874|-2.1073484|-0.3998007|-2.6155267|-1.5547346|-4.083195|-0.648433|-3.9757922|-1.8715994|-2.1639013|-2.649965|-0.9300794,-10.6612579,14
5_shirt_affirmative_negation_ref,Mary found a shirt at the store but she didn't find a hat. The hat is blue.,affirmative_negation,0,1,Mary| found| a| shirt| at| the| store| but| she| didn|'t| find| a| hat|.| The| hat| is| blue|.,-7.6176558|-2.2514234|-7.8921747|-4.8844423|-0.5951311|-4.8596983|-4.981376|-2.7085185|-2.1088462|-0.39254|-2.6106255|-1.5517343|-4.089632|-0.647879|-3.983146|-2.4295483|-2.2841074|-3.9950135|-0.48189998,-12.6918152,14
5_shirt_affirmative_negation_nonref,Mary found a shirt at the store but she didn't find a hat. The hat that she tried didn't fit.,affirmative_negation,1,1,Mary| found| a| shirt| at| the| store| but| she| didn|'t| find| a| hat|.| The| hat| that| she| tried| didn|'t| fit|.,-7.6183214|-2.2551038|-7.894551|-4.895833|-0.59102005|-4.85022|-4.9767556|-2.7066255|-2.1052406|-0.3946697|-2.612501|-1.5479869|-4.0774555|-0.6496018|-3.9797852|-2.5217755|-2.284065|-0.9159705|-6.5568504|-4.4380884|-0.0030905874|-0.6063216|-1.3599626,-21.305947187399997,14
5_shirt_affirmative_negation_nonref,Mary found a shirt at the store but she didn't find a hat. The shirt that she tried didn't fit.,affirmative_negation,0,1,Mary| found| a| shirt| at| the| store| but| she| didn|'t| find| a| hat|.| The| shirt| that| she| tried| didn|'t| fit|.,-7.6161075|-2.2550058|-7.8887|-4.8900867|-0.5923735|-4.8582478|-4.974267|-2.7051132|-2.1057596|-0.3948837|-2.6122255|-1.554844|-4.0809107|-0.6507786|-3.9806976|-1.8647269|-4.4912076|-1.0845935|-7.0484157|-6.0693364|-0.0028934204|-0.4362757|-1.4334574,-24.9781468204,14
5_shirt_affirmative_negation_ref,Mary found a hat at the store but she didn't find a shirt. The hat is blue.,affirmative_negation,1,2,Mary| found| a| hat| at| the| store| but| she| didn|'t| find| a| shirt|.| The| hat| is| blue|.,-7.615541|-2.25174|-7.9235353|-4.4070745|-1.2321647|-3.5066905|-4.776513|-2.5515091|-1.9232812|-0.4017939|-3.186156|-1.2348566|-2.8915653|-0.5819423|-4.086134|-2.1449492|-2.7206342|-2.8279965|-0.6769738,-11.779713899999999,14
5_shirt_affirmative_negation_ref,Mary found a hat at the store but she didn't find a shirt. The shirt is blue.,affirmative_negation,0,2,Mary| found| a| hat| at| the| store| but| she| didn|'t| find| a| shirt|.| The| shirt| is| blue|.,-7.616023|-2.2510977|-7.919456|-4.4004455|-1.2336096|-3.509552|-4.7751966|-2.5468957|-1.919071|-0.39807838|-3.1774158|-1.2359644|-2.8966672|-0.5847578|-4.1036205|-1.1725644|-2.877653|-3.6634262|-0.59399456,-11.8172641,14
5_shirt_affirmative_negation_nonref,Mary found a hat at the store but she didn't find a shirt. The shirt that she tried didn't fit.,affirmative_negation,1,2,Mary| found| a| hat| at| the| store| but| she| didn|'t| find| a| shirt|.| The| shirt| that| she| tried| didn|'t| fit|.,-7.618594|-2.2548394|-7.928212|-4.3943152|-1.2340976|-3.5131326|-4.767475|-2.5507832|-1.9250954|-0.40099365|-3.1826816|-1.234736|-2.8789089|-0.5827285|-4.0872464|-1.1534891|-2.3020635|-1.012709|-5.023704|-5.5926123|-0.0032309229|-0.55377865|-0.9823164,-19.7288338729,14
5_shirt_affirmative_negation_nonref,Mary found a hat at the store but she didn't find a shirt. The hat that she tried didn't fit.,affirmative_negation,0,2,Mary| found| a| hat| at| the| store| but| she| didn|'t| find| a| shirt|.| The| hat| that| she| tried| didn|'t| fit|.,-7.6156783|-2.2534816|-7.922106|-4.3947277|-1.2342|-3.5076363|-4.77108|-2.5437882|-1.923155|-0.40033397|-3.1872928|-1.2345779|-2.8942232|-0.58125293|-4.100599|-2.1806784|-3.9277837|-1.2315135|-6.6538806|-6.3066435|-0.0035659662|-0.73041815|-1.4108473,-25.135082816199997,14
5_shirt_negation_affirmative_ref,Mary didn't find a shirt at the store but she found a hat. The hat is blue.,negation_affirmative,1,1,Mary| didn|'t| find| a| shirt| at| the| store| but| she| found| a| hat|.| The| hat| is| blue|.,-7.4551835|-0.45375654|-5.7980075|-2.9502866|-7.885451|-4.8210897|-1.0080125|-2.1860723|-3.3967814|-1.190569|-2.3340943|-0.91554147|-4.5492697|-1.0749894|-3.0161276|-0.60253036|-2.9998515|-2.9857678|-1.0575527,-9.60427726,14
5_shirt_negation_affirmative_ref,Mary didn't find a shirt at the store but she found a hat. The shirt is blue.,negation_affirmative,0,1,Mary| didn|'t| find| a| shirt| at| the| store| but| she| found| a| hat|.| The| shirt| is| blue|.,-7.454886|-0.452395|-5.799116|-2.9588108|-7.8844347|-4.828286|-1.0087302|-2.1894827|-3.404093|-1.1909068|-2.3300743|-0.91276|-4.5631595|-1.0682639|-3.0167873|-4.8989553|-3.4098175|-3.646319|-1.6978737,-14.9718791,14
5_shirt_negation_affirmative_nonref,Mary didn't find a shirt at the store but she found a hat. The shirt that she tried didn't fit.,negation_affirmative,1,1,Mary| didn|'t| find| a| shirt| at| the| store| but| she| found| a| hat|.| The| shirt| that| she| tried| didn|'t| fit|.,-7.453822|-0.45127323|-5.8034163|-2.9490025|-7.8761334|-4.823039|-1.0112754|-2.1827884|-3.4054775|-1.1857626|-2.3235226|-0.9141689|-4.547863|-1.0771456|-3.0166163|-4.8914676|-3.6585317|-0.9468429|-4.2897253|-5.5729074|-0.0030166293|-0.58352166|-1.769419,-22.962629489299996,14
5_shirt_negation_affirmative_nonref,Mary didn't find a shirt at the store but she found a hat. The hat that she tried didn't fit.,negation_affirmative,0,1,Mary| didn|'t| find| a| shirt| at| the| store| but| she| found| a| hat|.| The| hat| that| she| tried| didn|'t| fit|.,-7.4527926|-0.45376253|-5.799329|-2.959613|-7.876049|-4.823431|-1.0011909|-2.1771896|-3.4037895|-1.1882182|-2.3207874|-0.91499513|-4.5552106|-1.073065|-3.0158918|-0.58176863|-5.368285|-1.1363477|-5.5085483|-6.7850213|-0.0034057286|-0.753745|-2.1399844,-23.1530134586,14
5_shirt_negation_affirmative_ref,Mary didn't find a hat at the store but she found a shirt. The shirt is blue.,negation_affirmative,1,2,Mary| didn|'t| find| a| hat| at| the| store| but| she| found| a| shirt|.| The| shirt| is| blue|.,-7.4542|-0.459134|-5.797169|-2.956704|-7.7664995|-4.0396247|-1.0176822|-2.1050112|-3.2224464|-1.0519062|-2.4100313|-0.77721|-4.983614|-1.999562|-2.9049244|-0.43174788|-3.1051815|-2.686611|-1.3797386,-9.128464780000002,14
5_shirt_negation_affirmative_ref,Mary didn't find a hat at the store but she found a shirt. The hat is blue.,negation_affirmative,0,2,Mary| didn|'t| find| a| hat| at| the| store| but| she| found| a| shirt|.| The| hat| is| blue|.,-7.4554777|-0.45468035|-5.7963953|-2.9535|-7.7688875|-4.048032|-1.018224|-2.099955|-3.2142785|-1.0485195|-2.4105613|-0.7748006|-4.9733458|-2.001611|-2.913764|-5.194873|-3.0296695|-4.3474846|-1.7092034,-15.485791099999998,14
5_shirt_negation_affirmative_nonref,Mary didn't find a hat at the store but she found a shirt. The hat that she tried didn't fit.,negation_affirmative,1,2,Mary| didn|'t| find| a| hat| at| the| store| but| she| found| a| shirt|.| The| hat| that| she| tried| didn|'t| fit|.,-7.4532156|-0.45353177|-5.798417|-2.9531083|-7.7653995|-4.0484805|-1.018287|-2.1025662|-3.2140167|-1.0480189|-2.4101746|-0.7766467|-4.9778514|-2.0057414|-2.9099455|-5.2540035|-3.566262|-0.88589483|-5.145293|-5.4730773|-0.002629595|-0.99582976|-1.9405614,-24.232935484999995,14
5_shirt_negation_affirmative_nonref,Mary didn't find a hat at the store but she found a shirt. The shirt that she tried didn't fit.,negation_affirmative,0,2,Mary| didn|'t| find| a| hat| at| the| store| but| she| found| a| shirt|.| The| shirt| that| she| tried| didn|'t| fit|.,-7.4539623|-0.45768398|-5.7976723|-2.9560387|-7.763795|-4.050236|-1.0149777|-2.0963013|-3.2187028|-1.0485541|-2.4094062|-0.77777946|-4.983598|-2.0031092|-2.9125156|-0.43664947|-5.579004|-1.1979141|-4.6074195|-6.961641|-0.0026803957|-0.6632415|-2.1061776,-22.361065565700002,14
5_shirt_know_doubt_ref,I know that Mary found a shirt at the store but I doubt that she found a hat. The shirt is blue.,know_doubt,1,1,I| know| that| Mary| found| a| shirt| at| the| store| but| I| doubt| that| she| found| a| hat|.| The| shirt| is| blue|.,-4.2614527|-2.3930755|-9.14361|-6.772162|-2.332366|-8.129563|-3.5704327|-1.0232232|-3.0394652|-4.745725|-1.3946267|-6.153463|-0.9658019|-0.7856686|-1.999538|-1.0508199|-4.2409067|-1.1385679|-3.7927675|-2.3021953|-1.745857|-3.4132285|-1.6541457,-11.254048300000001,18
5_shirt_know_doubt_ref,I know that Mary found a shirt at the store but I doubt that she found a hat. The hat is blue.,know_doubt,0,1,I| know| that| Mary| found| a| shirt| at| the| store| but| I| doubt| that| she| found| a| hat|.| The| hat| is| blue|.,-4.262423|-2.3921585|-9.144289|-6.7759695|-2.3316782|-8.132237|-3.5648272|-1.0275874|-3.0451016|-4.747658|-1.4030333|-6.159538|-0.96031666|-0.7830359|-1.9893413|-1.0503635|-4.271877|-1.1359395|-3.7768288|-2.4263966|-1.5976757|-5.0196023|-1.1551905,-12.8205034,18
5_shirt_know_doubt_nonref,I know that Mary found a shirt at the store but I doubt that she found a hat. The hat that she tried didn't fit.,know_doubt,1,1,I| know| that| Mary| found| a| shirt| at| the| store| but| I| doubt| that| she| found| a| hat|.| The| hat| that| she| tried| didn|'t| fit|.,-4.261451|-2.393078|-9.143611|-6.772162|-2.3323622|-8.135449|-3.5724268|-1.026479|-3.039435|-4.751609|-1.397912|-6.159655|-0.97179174|-0.7821063|-1.9645008|-1.0496567|-4.284517|-1.14089|-3.7704904|-2.4875598|-2.1664968|-1.454867|-6.6421275|-6.966513|-0.5254226|-0.43612957|-1.299502,-24.449606669999998,18
5_shirt_know_doubt_nonref,I know that Mary found a shirt at the store but I doubt that she found a hat. The shirt that she tried didn't fit.,know_doubt,0,1,I| know| that| Mary| found| a| shirt| at| the| store| but| I| doubt| that| she| found| a| hat|.| The| shirt| that| she| tried| didn|'t| fit|.,-4.262421|-2.3921568|-9.144291|-6.7759695|-2.3316827|-8.132706|-3.572442|-1.0220631|-3.0444026|-4.748749|-1.3878027|-6.1602826|-0.968616|-0.7846049|-1.9462984|-1.048903|-4.2517014|-1.1385273|-3.7812552|-2.1374907|-2.7370563|-1.415884|-7.637124|-7.372746|-0.53645194|-0.3414057|-1.5395788,-25.95941384,18
5_shirt_know_doubt_ref,I know that Mary found a hat at the store but I doubt that she found a shirt. The hat is blue.,know_doubt,1,2,I| know| that| Mary| found| a| hat| at| the| store| but| I| doubt| that| she| found| a| shirt|.| The| hat| is| blue|.,-4.262161|-2.3899848|-9.145709|-6.7889485|-2.3354518|-7.8762226|-3.4616077|-0.963788|-3.2721212|-4.5304127|-1.185396|-6.306732|-0.7994438|-0.69549376|-2.0298414|-1.0017763|-4.319753|-1.3347605|-3.7203531|-3.2093277|-1.6381837|-3.9407291|-1.7161133,-12.5085936,18
5_shirt_know_doubt_ref,I know that Mary found a hat at the store but I doubt that she found a shirt. The shirt is blue.,know_doubt,0,2,I| know| that| Mary| found| a| hat| at| the| store| but| I| doubt| that| she| found| a| shirt|.| The| shirt| is| blue|.,-4.2624393|-2.3910968|-9.147943|-6.779147|-2.3303702|-7.8742366|-3.4698157|-0.96540433|-3.2660077|-4.5308037|-1.1847254|-6.298877|-0.79750836|-0.69663143|-2.0189936|-0.9979459|-4.3073964|-1.3325238|-3.7219431|-1.5568902|-1.7590979|-4.7839193|-1.2612156,-11.8218505,18
5_shirt_know_doubt_nonref,I know that Mary found a hat at the store but I doubt that she found a shirt. The shirt that she tried didn't fit.,know_doubt,1,2,I| know| that| Mary| found| a| hat| at| the| store| but| I| doubt| that| she| found| a| shirt|.| The| shirt| that| she| tried| didn|'t| fit|.,-4.2624736|-2.391889|-9.146248|-6.777728|-2.330245|-7.860989|-3.4595325|-0.96331924|-3.2558532|-4.534929|-1.1876936|-6.2995424|-0.79697037|-0.6915861|-2.0178707|-0.99416703|-4.3076577|-1.33236|-3.711722|-1.6888548|-1.8650758|-1.4023407|-5.9996743|-7.062911|-0.5413919|-0.42755494|-1.2945349,-22.69952544,18
5_shirt_know_doubt_nonref,I know that Mary found a hat at the store but I doubt that she found a shirt. The hat that she tried didn't fit.,know_doubt,0,2,I| know| that| Mary| found| a| hat| at| the| store| but| I| doubt| that| she| found| a| shirt|.| The| hat| that| she| tried| didn|'t| fit|.,-4.2623496|-2.3917542|-9.143237|-6.7854223|-2.3392696|-7.868993|-3.4708226|-0.9641283|-3.25256|-4.5238776|-1.1818178|-6.292156|-0.8000283|-0.69158906|-2.054448|-0.99599874|-4.3335524|-1.3259023|-3.7347984|-3.327817|-2.6165993|-1.5599351|-7.599584|-7.307144|-0.54521674|-0.5547746|-1.626546,-27.245869140000003,18
5_shirt_doubt_know_ref,I doubt that Mary found a shirt at the store but I know that she found a hat. The hat is blue.,doubt_know,1,1,I| doubt| that| Mary| found| a| shirt| at| the| store| but| I| know| that| she| found| a| hat|.| The| hat| is| blue|.,-8.071772|-1.9192162|-9.07519|-6.6654162|-3.5842726|-9.654949|-4.216552|-1.2427367|-2.7806864|-5.4068356|-1.8719282|-3.5834212|-1.0889791|-0.9663509|-1.9699633|-1.0505638|-5.5013895|-1.3503416|-3.708439|-1.9889096|-1.9769784|-3.2634177|-0.68528503,-10.9377447,18
5_shirt_doubt_know_ref,I doubt that Mary found a shirt at the store but I know that she found a hat. The shirt is blue.,doubt_know,0,1,I| doubt| that| Mary| found| a| shirt| at| the| store| but| I| know| that| she| found| a| hat|.| The| shirt| is| blue|.,-8.072569|-1.9230552|-9.082011|-6.6392984|-3.5883496|-9.651345|-4.210689|-1.2436606|-2.7859337|-5.4133444|-1.8834963|-3.5894156|-1.0914192|-0.96832114|-1.9778601|-1.0489322|-5.561217|-1.3527333|-3.6982064|-2.7038672|-2.040683|-3.9933698|-1.6278069,-12.4361264,18
5_shirt_doubt_know_nonref,I doubt that Mary found a shirt at the store but I know that she found a hat. The shirt that she tried didn't fit.,doubt_know,1,1,I| doubt| that| Mary| found| a| shirt| at| the| store| but| I| know| that| she| found| a| hat|.| The| shirt| that| she| tried| didn|'t| fit|.,-8.072716|-1.9201941|-9.121144|-6.646383|-3.586227|-9.660404|-4.221308|-1.2384192|-2.7844465|-5.4094143|-1.89391|-3.5874102|-1.0865443|-0.9689732|-1.9752535|-1.0485196|-5.5159225|-1.3502753|-3.6776412|-2.6694636|-2.1319945|-1.519812|-6.5319004|-5.9103136|-0.6134772|-0.26060203|-1.5511692,-23.315204530000003,18
5_shirt_doubt_know_nonref,I doubt that Mary found a shirt at the store but I know that she found a hat. The hat that she tried didn't fit.,doubt_know,0,1,I| doubt| that| Mary| found| a| shirt| at| the| store| but| I| know| that| she| found| a| hat|.| The| hat| that| she| tried| didn|'t| fit|.,-8.072355|-1.9222466|-9.052303|-6.64965|-3.5856743|-9.654169|-4.2194557|-1.24576|-2.7913864|-5.4063683|-1.8943757|-3.5861301|-1.0936754|-0.9672904|-1.9774896|-1.0489147|-5.4716835|-1.3506461|-3.6969771|-2.0104861|-2.634069|-0.8843983|-7.820277|-6.8010387|-0.5584292|-0.4486605|-1.6353297,-24.8543359,18
5_shirt_doubt_know_ref,I doubt that Mary found a hat at the store but I know that she found a shirt. The shirt is blue.,doubt_know,1,2,I| doubt| that| Mary| found| a| hat| at| the| store| but| I| know| that| she| found| a| shirt|.| The| shirt| is| blue|.,-8.071772|-1.9192166|-9.075189|-6.6654134|-3.5842724|-8.517325|-3.631651|-1.3842784|-3.036983|-5.106483|-1.9700685|-3.5793507|-1.0524476|-0.8581274|-2.055425|-0.9701828|-6.731748|-1.7738123|-3.701655|-1.2254194|-2.020048|-2.7626743|-0.79400355,-9.7097967,18
5_shirt_doubt_know_ref,I doubt that Mary found a hat at the store but I know that she found a shirt. The hat is blue.,doubt_know,0,2,I| doubt| that| Mary| found| a| hat| at| the| store| but| I| know| that| she| found| a| shirt|.| The| hat| is| blue|.,-8.071886|-1.9193996|-9.067087|-6.653074|-3.5940125|-8.518494|-3.6340306|-1.3805863|-3.0332894|-5.1222997|-1.9712223|-3.5776312|-1.0545423|-0.85433626|-2.0558298|-0.97118926|-6.7354317|-1.7732273|-3.676288|-3.2095063|-1.8533216|-4.409874|-1.5389745,-13.1489899,18
5_shirt_doubt_know_nonref,I doubt that Mary found a hat at the store but I know that she found a shirt. The hat that she tried didn't fit.,doubt_know,1,2,I| doubt| that| Mary| found| a| hat| at| the| store| but| I| know| that| she| found| a| shirt|.| The| hat| that| she| tried| didn|'t| fit|.,-8.070988|-1.9216735|-9.081466|-6.651206|-3.5879505|-8.510896|-3.6333265|-1.3846802|-3.0458438|-5.1319766|-1.9532917|-3.5775764|-1.0521958|-0.8536381|-2.055899|-0.9724033|-6.745607|-1.7793127|-3.671881|-3.0612307|-2.2084262|-1.6073337|-6.0083685|-5.750452|-0.6153687|-0.53069955|-1.5101495,-23.453760350000003,18
5_shirt_doubt_know_nonref,I doubt that Mary found a hat at the store but I know that she found a shirt. The shirt that she tried didn't fit.,doubt_know,0,2,I| doubt| that| Mary| found| a| hat| at| the| store| but| I| know| that| she| found| a| shirt|.| The| shirt| that| she| tried| didn|'t| fit|.,-8.073029|-1.9203494|-9.047632|-6.647092|-3.5873747|-8.514062|-3.6283767|-1.3822398|-3.028246|-5.119762|-1.94595|-3.5753493|-1.0562779|-0.8506391|-2.0479674|-0.96992546|-6.770671|-1.7751355|-3.6652462|-1.300437|-2.6853914|-0.90549845|-7.520489|-7.2715592|-0.5744391|-0.4347461|-1.689251,-24.357806449999998,18
5_shirt_affirmative_modal_ref,Mary found a shirt at the store but she wanted to find a hat. The shirt is blue.,affirmative_modal,1,1,Mary| found| a| shirt| at| the| store| but| she| wanted| to| find| a| hat|.| The| shirt| is| blue|.,-7.617951|-2.2605908|-7.898485|-4.885053|-0.5938515|-4.8630195|-4.984273|-2.7071881|-3.4507055|-1.0264692|-2.9812245|-0.920697|-4.6243834|-1.9272071|-2.9987166|-4.0068293|-3.9005823|-3.1407735|-2.1163373,-14.0469017,14
5_shirt_affirmative_modal_ref,Mary found a shirt at the store but she wanted to find a hat. The hat is blue.,affirmative_modal,0,1,Mary| found| a| shirt| at| the| store| but| she| wanted| to| find| a| hat|.| The| hat| is| blue|.,-7.6180854|-2.257544|-7.897207|-4.8852243|-0.59375787|-4.863598|-4.981462|-2.7096207|-3.4516032|-1.0292528|-2.9738922|-0.9228344|-4.621912|-1.9265|-2.9979076|-2.2247639|-3.6527135|-4.040272|-1.4099169,-12.915657000000001,14
