id,sentence,type,pronoun,tokens,log_probs
6_rat_managed,Carla managed to get a pet rat. It is very noisy at night.,managed,it,Car|la| managed| to| get| a| pet| rat|.| It| is| very| noisy| at| night|.,-4.753594|-10.335264|-0.38440818|-2.083353|-2.2366738|-9.369617|-5.6554027|-2.4271328|-2.39958|-2.5576828|-3.1534872|-6.351091|-3.2284515|-0.25574642|-0.9703525
6_rat_managed,Carla managed to get a pet rat. It's not a big deal.,managed,subj,Car|la| managed| to| get| a| pet| rat|.| It|'s| not| a| big| deal|.,-4.753594|-10.335264|-0.38440818|-2.083353|-2.2366738|-9.369617|-5.6554027|-2.4271328|-2.39958|-1.8709382|-3.015073|-1.9710547|-2.7782023|-0.971051|-1.4356102
6_rat_failed,Carla failed to get a pet rat. It is very noisy at night.,failed,it,Car|la| failed| to| get| a| pet| rat|.| It| is| very| noisy| at| night|.,-4.753673|-11.147278|-0.23526886|-3.3548286|-1.9545256|-9.883346|-7.163901|-2.668025|-4.3500805|-2.872168|-3.8668427|-6.16939|-3.3756003|-1.594722|-0.7440262
6_rat_failed,Carla failed to get a pet rat. It's not a big deal.,failed,subj,Car|la| failed| to| get| a| pet| rat|.| It|'s| not| a| big| deal|.,-4.753476|-11.1374655|-0.23697908|-3.354184|-1.9537513|-9.878035|-7.1688175|-2.6660194|-4.361364|-2.1191752|-2.14984|-2.969611|-2.7632825|-0.26774746|-1.0286796
7_beer_affirmative,Sam ordered a beer at the bar and it was warm.,affirmative,it,Sam| ordered| a| beer| at| the| bar| and| it| was| warm|.,-9.451277|-1.3145111|-3.2069821|-3.75313|-0.13327028|-0.24403344|-0.8140833|-7.1807747|-0.8848406|-4.5893755|-0.64433646
7_beer_affirmative,Sam ordered a beer at the bar and it's not a big deal.,affirmative,subj,Sam| ordered| a| beer| at| the| bar| and| it|'s| not| a| big| deal|.,-9.448561|-1.3096163|-3.2092788|-3.7503965|-0.13319619|-0.24550146|-0.81134003|-7.184428|-6.200708|-2.5176718|-2.8046334|-3.1441388|-1.0428114|-1.3194585
7_beer_negated,Sam didn't order a beer at the bar and it was warm.,negated,it,Sam| didn|'t| order| a| beer| at| the| bar| and| it| was| warm|.,-7.0182133|-0.27943134|-9.259754|-2.350764|-3.2039108|-4.171379|-0.75753504|-0.4567669|-3.1573756|-4.902604|-1.3670262|-7.7248816|-2.574546
7_beer_negated,Sam didn't order a beer at the bar and it's not a big deal.,negated,subj,Sam| didn|'t| order| a| beer| at| the| bar| and| it|'s| not| a| big| deal|.,-7.0182133|-0.27943134|-9.259754|-2.3507636|-3.207392|-4.175968|-0.7656355|-0.45826355|-3.1621058|-4.9115353|-3.2812366|-1.2915783|-3.3370109|-3.3822958|-0.46461454|-1.041255
7_beer_know,I know that Sam ordered a beer at the bar. It was warm.,know,it,I| know| that| Sam| ordered| a| beer| at| the| bar|.| It| was| warm|.,-4.26207|-2.391085|-8.492779|-9.228476|-1.7959899|-5.5036573|-3.5446582|-0.47993642|-0.6488676|-1.768023|-3.7610128|-1.0571011|-5.902134|-2.0437634
7_beer_know,I know that Sam ordered a beer at the bar. It's not a big deal.,know,subj,I| know| that| Sam| ordered| a| beer| at| the| bar|.| It|'s| not| a| big| deal|.,-4.262452|-2.3896077|-8.491737|-9.263606|-1.7933294|-5.4789476|-3.53326|-0.4801497|-0.6484188|-1.7693706|-3.7555249|-1.6943462|-2.3805618|-2.4498136|-1.6871151|-0.20189807|-0.97748184
7_beer_doubt,I doubt that Sam ordered a beer at the bar. It was warm.,doubt,it,I| doubt| that| Sam| ordered| a| beer| at| the| bar|.| It| was| warm|.,-8.071987|-1.9223529|-8.649642|-9.906009|-2.9687355|-5.4866343|-3.0861065|-1.2261174|-1.2051764|-1.3290886|-3.6109502|-1.6441842|-6.6790657|-3.2624261
7_beer_doubt,I doubt that Sam ordered a beer at the bar. It's not a big deal.,doubt,subj,I| doubt| that| Sam| ordered| a| beer| at| the| bar|.| It|'s| not| a| big| deal|.,-8.072716|-1.9201941|-8.658166|-9.938676|-2.9729888|-5.483948|-3.087563|-1.2245196|-1.2060667|-1.3241806|-3.6075094|-1.4435623|-2.2157586|-2.720295|-4.096406|-0.82558787|-1.38623
7_beer_modal,Sam wants to order a beer at the bar and it was warm.,modal,it,Sam| wants| to| order| a| beer| at| the| bar| and| it| was| warm|.,-8.376339|-0.40861848|-8.030133|-1.2481911|-3.7909408|-3.6499107|-0.5390956|-0.3490032|-2.9463134|-5.467674|-5.2791386|-7.403041|-3.00459
7_beer_modal,Sam wants to order a beer at the bar and it's not a big deal.,modal,subj,Sam| wants| to| order| a| beer| at| the| bar| and| it|'s| not| a| big| deal|.,-8.378399|-0.41276625|-8.02017|-1.2438662|-3.8007398|-3.6490874|-0.5365461|-0.35241857|-2.9428804|-5.4571643|-1.3960255|-2.4994278|-2.494383|-2.8222868|-0.105423376|-1.3394554
7_beer_managed,Sam managed to order a beer at the bar. It was warm.,managed,it,Sam| managed| to| order| a| beer| at| the| bar|.| It| was| warm|.,-9.610481|-0.14043793|-8.385456|-1.5166149|-3.515789|-2.8699756|-0.2998068|-0.37722528|-2.1440024|-2.9535832|-0.7829517|-3.500211|-2.1949568
7_beer_managed,Sam managed to order a beer at the bar. It's not a big deal.,managed,subj,Sam| managed| to| order| a| beer| at| the| bar|.| It|'s| not| a| big| deal|.,-9.611003|-0.14043751|-8.37183|-1.5179335|-3.517695|-2.8689137|-0.30064684|-0.37812346|-2.143634|-2.9460344|-4.6937666|-1.9762068|-2.7188313|-2.8353667|-1.442529|-1.3773385
7_beer_failed,Sam failed to order a beer at the bar. It was warm.,failed,it,Sam| failed| to| order| a| beer| at| the| bar|.| It| was| warm|.,-11.337756|-0.36694473|-8.508318|-1.8964223|-6.1576505|-2.8573813|-0.57494134|-0.65219223|-1.2822969|-4.569803|-0.86429125|-7.2641277|-2.637543
7_beer_failed,Sam failed to order a beer at the bar. It's not a big deal.,failed,subj,Sam| failed| to| order| a| beer| at| the| bar|.| It|'s| not| a| big| deal|.,-11.334932|-0.3657944|-8.501376|-1.894361|-6.148095|-2.8527083|-0.5788435|-0.65443504|-1.280724|-4.58803|-2.467984|-2.201251|-2.5592055|-1.4723079|-0.12571709|-1.4912211
8_cake_affirmative,Michael baked a cake and it was the best thing at the picnic.,affirmative,it,Michael| baked| a| cake| and| it| was| the| best| thing| at| the| picnic|.,-13.237714|-2.1376967|-1.4653988|-2.4387603|-3.7672014|-0.8882575|-3.1295633|-0.7211354|-2.5467103|-7.527091|-0.45587608|-4.9030004|-0.71784294
8_cake_affirmative,Michael baked a cake and it's not a big deal.,affirmative,subj,Michael| baked| a| cake| and| it|'s| not| a| big| deal|.,-13.238108|-2.1369696|-1.4616427|-2.4389074|-3.7737741|-2.6761644|-3.47312|-1.95695|-4.831826|-0.3750525|-1.5270448
8_cake_negated,Michael didn't bake a cake and it was the best thing at the picnic.,negated,it,Michael| didn|'t| bake| a| cake| and| it| was| the| best| thing| at| the| picnic|.,-6.9622073|-0.2932598|-12.180924|-3.157096|-0.39954647|-4.130004|-3.917892|-1.4688697|-2.9209228|-1.8363734|-3.6366744|-6.276143|-0.28979138|-6.3834257|-0.94390756
8_cake_negated,Michael didn't bake a cake and it's not a big deal.,negated,subj,Michael| didn|'t| bake| a| cake| and| it|'s| not| a| big| deal|.,-6.9638805|-0.29164243|-12.181066|-3.161842|-0.39737904|-4.1309032|-3.9174132|-1.7980723|-1.1186856|-2.4798954|-2.7167432|-0.14835979|-1.1442235
8_cake_know,I know that Michael baked a cake. It was the best thing at the picnic.,know,it,I| know| that| Michael| baked| a| cake|.| It| was| the| best| thing| at| the| picnic|.,-4.26207|-2.3886948|-8.561967|-11.969596|-2.157978|-0.781978|-2.6081767|-3.3698165|-1.3060175|-3.2852366|-1.5179914|-3.9052632|-4.6516504|-0.27348837|-4.740336|-0.75049114
8_cake_know,I know that Michael baked a cake. It's not a big deal.,know,subj,I| know| that| Michael| baked| a| cake|.| It|'s| not| a| big| deal|.,-4.26207|-2.391085|-8.556742|-11.969554|-2.156609|-0.78739613|-2.6055036|-3.3576431|-1.5132545|-2.871602|-2.1470423|-1.9985527|-0.4248819|-0.9726822
8_cake_doubt,I doubt that Michael baked a cake. It was the best thing at the picnic.,doubt,it,I| doubt| that| Michael| baked| a| cake|.| It| was| the| best| thing| at| the| picnic|.,-8.071802|-1.9226406|-8.699684|-12.188014|-2.7954252|-0.5231537|-2.1542664|-3.6137784|-1.6914088|-3.7381637|-2.734319|-3.1270416|-7.1755357|-0.26805732|-4.225394|-0.13300261
8_cake_doubt,I doubt that Michael baked a cake. It's not a big deal.,doubt,subj,I| doubt| that| Michael| baked| a| cake|.| It|'s| not| a| big| deal|.,-8.072716|-1.9201941|-8.698228|-12.180413|-2.8066874|-0.52327967|-2.1524796|-3.6148117|-1.2956436|-2.080288|-3.6955554|-2.9531906|-0.39985076|-0.90415066
8_cake_modal,Michael wants to bake a cake and it was the best thing at the picnic.,modal,it,Michael| wants| to| bake| a| cake| and| it| was| the| best| thing| at| the| picnic|.,-9.167683|-0.4880564|-9.476037|-1.0701265|-0.4467605|-3.2420282|-4.032338|-4.774077|-3.208752|-2.8689167|-2.8610172|-7.208193|-0.44693074|-7.734505|-0.96205556
8_cake_modal,Michael wants to bake a cake and it's not a big deal.,modal,subj,Michael| wants| to| bake| a| cake| and| it|'s| not| a| big| deal|.,-9.168446|-0.48753265|-9.47955|-1.0771548|-0.44653663|-3.2424335|-4.039476|-1.5515962|-2.5734992|-2.4089973|-4.336694|-0.20867231|-1.4856908
8_cake_managed,Michael managed to bake a cake. It was the best thing at the picnic.,managed,it,Michael| managed| to| bake| a| cake|.| It| was| the| best| thing| at| the| picnic|.,-9.135876|-0.20726353|-10.738302|-1.3866998|-0.90512544|-2.7083018|-3.083666|-1.1322469|-3.2767472|-1.8629526|-3.2243965|-7.333487|-0.28483117|-5.318819|-0.5218492
8_cake_managed,Michael managed to bake a cake. It's not a big deal.,managed,subj,Michael| managed| to| bake| a| cake|.| It|'s| not| a| big| deal|.,-9.136612|-0.20640445|-10.738017|-1.3813788|-0.8999139|-2.7102559|-3.095229|-2.065943|-2.1343772|-2.3540728|-1.8318516|-0.9352806|-0.68600416
8_cake_failed,Michael failed to bake a cake. It was the best thing at the picnic.,failed,it,Michael| failed| to| bake| a| cake|.| It| was| the| best| thing| at| the| picnic|.,-10.148446|-0.33882323|-11.983071|-1.5507226|-0.53599924|-2.4862666|-4.383062|-1.1456668|-2.9358902|-3.3867126|-3.8888254|-8.624718|-0.3984819|-5.719307|-0.26231456
8_cake_failed,Michael failed to bake a cake. It's not a big deal.,failed,subj,Michael| failed| to| bake| a| cake|.| It|'s| not| a| big| deal|.,-10.148462|-0.3385127|-11.984177|-1.5439483|-0.5304063|-2.4907217|-4.3769937|-2.0095875|-1.8306785|-2.7376912|-1.4695715|-0.15726842|-0.9084541
9_letter_affirmative,Carolyn wrote a letter to her parents and it arrived three days after she sent it.,affirmative,it,Car|olyn| wrote| a| letter| to| her| parents| and| it| arrived| three| days| after| she| sent| it|.,-6.365686|-8.060914|-2.5145726|-2.7301784|-0.38885537|-1.8122443|-3.0696652|-2.4062653|-4.969447|-3.581229|-4.9846168|-0.54895425|-1.5712234|-1.0373794|-6.3053637|-0.011166664|-0.32997698
9_letter_affirmative,Carolyn wrote a letter to her parents and it's not a big deal.,affirmative,subj,Car|olyn| wrote| a| letter| to| her| parents| and| it|'s| not| a| big| deal|.,-6.365505|-8.0651|-2.5141623|-2.728601|-0.38927752|-1.8123437|-3.0743797|-2.4099243|-4.9771667|-3.1582212|-3.8718824|-2.6113207|-4.3809614|-0.53106856|-1.1735879
9_letter_negated,Carolyn didn't write a letter to her parents and it arrived three days after she sent it.,negated,it,Car|olyn| didn|'t| write| a| letter| to| her| parents| and| it| arrived| three| days| after| she| sent| it|.,-6.3656273|-6.8223023|-0.32036948|-7.829038|-2.6943572|-3.0061002|-1.3877399|-1.7515831|-2.3262112|-3.759358|-4.8959804|-10.576944|-4.8995147|-0.59974533|-1.5237695|-1.4511459|-6.401122|-0.13394977|-0.50660723
9_letter_negated,Carolyn didn't write a letter to her parents and it's not a big deal.,negated,subj,Car|olyn| didn|'t| write| a| letter| to| her| parents| and| it|'s| not| a| big| deal|.,-6.365565|-6.8159676|-0.3089809|-7.840786|-2.6939466|-2.9990344|-1.3853841|-1.7623973|-2.319138|-3.75201|-4.920579|-1.8458885|-1.721983|-3.834847|-2.2590473|-0.13610595|-0.8197833
9_letter_know,I know that Carolyn wrote a letter to her parents. It arrived three days after she sent it.,know,it,I| know| that| Carolyn| wrote| a| letter| to| her| parents|.| It| arrived| three| days| after| she| sent| it|.,-4.2621613|-2.389985|-11.134686|-6.907364|-1.6414305|-1.8154693|-0.5455407|-2.5226932|-2.7847571|-2.51056|-3.077593|-4.9858513|-4.4534135|-0.50276035|-0.54177696|-0.69665354|-7.9084496|-0.004873428|-0.62587094
9_letter_know,I know that Carolyn wrote a letter to her parents. It's not a big deal.,know,subj,I| know| that| Carolyn| wrote| a| letter| to| her| parents|.| It|'s| not| a| big| deal|.,-4.26245|-2.389793|-11.1304655|-6.9103794|-1.6416354|-1.8128712|-0.543568|-2.525576|-2.7914252|-2.5093455|-3.0708237|-1.6866577|-2.7159362|-2.6852891|-2.3702784|-0.29664364|-0.83471155
9_letter_doubt,I doubt that Carolyn wrote a letter to her parents. It arrived three days after she sent it.,doubt,it,I| doubt| that| Carolyn| wrote| a| letter| to| her| parents|.| It| arrived| three| days| after| she| sent| it|.,-8.072012|-1.9216081|-11.423182|-8.133999|-2.9994168|-2.1261644|-1.0113193|-2.26488|-2.838154|-1.8914781|-3.1608102|-10.60625|-5.4514465|-0.61894894|-1.0957898|-0.94670475|-6.9557233|-0.07927698|-0.6657158
9_letter_doubt,I doubt that Carolyn wrote a letter to her parents. It's not a big deal.,doubt,subj,I| doubt| that| Carolyn| wrote| a| letter| to| her| parents|.| It|'s| not| a| big| deal|.,-8.072012|-1.9216083|-11.423184|-8.133999|-2.9994168|-2.1261678|-1.0113168|-2.264883|-2.838154|-1.8914753|-3.1608107|-1.7057438|-2.3112977|-3.8482616|-4.403931|-0.30910432|-1.0112734
9_letter_modal,Carolyn wants to write a letter to her parents and it arrived three days after she sent it.,modal,it,Car|olyn| wants| to| write| a| letter| to| her| parents| and| it| arrived| three| days| after| she| sent| it|.,-6.365686|-8.276525|-0.49422413|-5.490736|-0.982561|-2.914812|-0.35403478|-1.5511721|-3.380232|-2.3243828|-5.7183566|-10.917561|-6.286684|-0.3943328|-1.8980883|-1.449663|-3.6047351|-0.09229145|-0.4886317
9_letter_modal,Carolyn wants to write a letter to her parents and it's not a big deal.,modal,subj,Car|olyn| wants| to| write| a| letter| to| her| parents| and| it|'s| not| a| big| deal|.,-6.365686|-8.276525|-0.49422413|-5.490736|-0.982561|-2.914812|-0.35403478|-1.5511721|-3.380232|-2.3243828|-5.7183566|-1.5485952|-2.855749|-2.8782458|-5.1387143|-0.22006069|-1.147988
9_letter_managed,Carolyn managed to write a letter to her parents. It arrived three days after she sent it.,managed,it,Car|olyn| managed| to| write| a| letter| to| her| parents|.| It| arrived| three| days| after| she| sent| it|.,-6.365686|-9.54589|-0.48543826|-6.7022758|-1.4168069|-2.80093|-0.54090303|-1.1463407|-2.1677687|-2.2347717|-2.1817029|-4.0891895|-4.032595|-0.8729377|-0.64001244|-1.2924278|-8.178842|-0.014319744|-0.6423836
9_letter_managed,Carolyn managed to write a letter to her parents. It's not a big deal.,managed,subj,Car|olyn| managed| to| write| a| letter| to| her| parents|.| It|'s| not| a| big| deal|.,-6.365686|-9.54589|-0.48543826|-6.7022758|-1.4148961|-2.8002677|-0.5410002|-1.1507581|-2.1574748|-2.236954|-2.1808236|-3.9458494|-2.7819443|-2.9333541|-4.0706153|-0.87679505|-1.017777
9_letter_failed,Carolyn failed to write a letter to her parents. It arrived three days after she sent it.,failed,it,Car|olyn| failed| to| write| a| letter| to| her| parents|.| It| arrived| three| days| after| she| sent| it|.,-6.365686|-12.250707|-0.22820967|-6.1444745|-1.692259|-2.9120793|-0.92432266|-1.2621205|-2.774292|-1.8071177|-4.787369|-8.338086|-3.3878317|-0.5951858|-1.234759|-1.9263984|-6.893608|-0.19536439|-0.62856174
9_letter_failed,Carolyn failed to write a letter to her parents. It's not a big deal.,failed,subj,Car|olyn| failed| to| write| a| letter| to| her| parents|.| It|'s| not| a| big| deal|.,-6.365409|-12.264268|-0.22607754|-6.1461425|-1.6963826|-2.9108028|-0.92229635|-1.2648233|-2.7855241|-1.8013635|-4.7825804|-2.1615305|-2.2626243|-2.5631263|-1.9243118|-0.14686118|-0.6906909
10_hat_affirmative,Chris knitted a hat and it was very colorful.,affirmative,it,Chris| kn|itted| a| hat| and| it| was| very| colorful|.,-11.726904|-3.9200227|-6.171999|-9.379834|-2.3000197|-5.017875|-1.3528756|-3.5947573|-5.517616|-0.972567
10_hat_affirmative,Chris knitted a hat and it's not a big deal.,affirmative,subj,Chris| kn|itted| a| hat| and| it|'s| not| a| big| deal|.,-11.728046|-3.9173052|-6.1749682|-9.37644|-2.2991915|-5.023202|-2.2956865|-4.075934|-2.6631322|-4.8377285|-0.62130475|-1.569249
10_hat_negated,Chris didn't knit a hat and it was very colorful.,negated,it,Chris| didn|'t| knit| a| hat| and| it| was| very| colorful|.,-6.5030923|-0.28796864|-12.948299|-3.3663385|-3.0218198|-4.4523606|-4.1096525|-1.5169362|-4.0102167|-8.688795|-1.0177735
10_hat_negated,Chris didn't knit a hat and it's not a big deal.,negated,subj,Chris| didn|'t| knit| a| hat| and| it|'s| not| a| big| deal|.,-6.5030923|-0.28796864|-12.946166|-3.3691905|-3.0247743|-4.452832|-4.109881|-1.5943785|-1.6576177|-2.869427|-2.8890507|-0.08810243|-0.9281782
10_hat_know,I know that Chris knitted a hat. It was very colorful.,know,it,I| know| that| Chris| kn|itted| a| hat|.| It| was| very| colorful|.,-4.26207|-2.3886948|-8.964494|-12.396693|-1.5490674|-2.0055313|-3.2042553|-3.3815584|-3.380763|-1.1377612|-3.8054664|-4.8135157|-1.0068576
10_hat_know,I know that Chris knitted a hat. It's not a big deal.,know,subj,I| know| that| Chris| kn|itted| a| hat|.| It|'s| not| a| big| deal|.,-4.262303|-2.3906283|-8.971036|-12.386133|-1.5384483|-2.0114856|-3.1961994|-3.3874223|-3.3954163|-1.5061955|-2.6676476|-2.1897721|-2.4610305|-0.18818237|-0.96851194
10_hat_doubt,I doubt that Chris knitted a hat. It was very colorful.,doubt,it,I| doubt| that| Chris| kn|itted| a| hat|.| It| was| very| colorful|.,-8.071802|-1.9226406|-9.072244|-12.323519|-2.0530822|-3.2143757|-3.7628336|-2.324135|-3.6477256|-1.8058246|-4.656862|-7.0688195|-1.5382383
10_hat_doubt,I doubt that Chris knitted a hat. It's not a big deal.,doubt,subj,I| doubt| that| Chris| kn|itted| a| hat|.| It|'s| not| a| big| deal|.,-8.071802|-1.9226406|-9.072244|-12.330473|-2.0475564|-3.2167928|-3.7717843|-2.3253422|-3.6499798|-1.5091795|-2.0576231|-2.7884636|-4.4504747|-0.735684|-1.1415995
10_hat_modal,Chris wants to knit a hat and it was very colorful.,modal,it,Chris| wants| to| knit| a| hat| and| it| was| very| colorful|.,-8.453415|-0.38310376|-10.744946|-1.6045005|-2.5534909|-3.1266396|-4.564588|-3.8962786|-4.1474915|-7.1386676|-1.2106365
10_hat_modal,Chris wants to knit a hat and it's not a big deal.,modal,subj,Chris| wants| to| knit| a| hat| and| it|'s| not| a| big| deal|.,-8.453415|-0.38310376|-10.744597|-1.6038098|-2.5574093|-3.1238666|-4.566384|-1.5480936|-2.7513962|-2.569196|-4.4372954|-0.39826262|-1.1897827
10_hat_managed,Chris managed to knit a hat. It was very colorful.,managed,it,Chris| managed| to| knit| a| hat|.| It| was| very| colorful|.,-10.140692|-0.296069|-10.661571|-2.4430106|-4.5704284|-3.0449507|-2.5058968|-1.2102984|-3.9850788|-4.738121|-1.3789781
10_hat_managed,Chris managed to knit a hat. It's not a big deal.,managed,subj,Chris| managed| to| knit| a| hat|.| It|'s| not| a| big| deal|.,-10.1401825|-0.2976687|-10.662275|-2.455117|-4.5928745|-3.0442586|-2.5072024|-2.083592|-1.3922435|-2.712455|-5.1504126|-0.6869829|-1.307885
10_hat_failed,Chris failed to knit a hat. It was very colorful.,failed,it,Chris| failed| to| knit| a| hat|.| It| was| very| colorful|.,-11.018236|-0.4482485|-12.558729|-2.1716535|-2.628821|-2.3825018|-4.2449064|-1.0758156|-3.8677144|-7.201938|-0.4303371
10_hat_failed,Chris failed to knit a hat. It's not a big deal.,failed,subj,Chris| failed| to| knit| a| hat|.| It|'s| not| a| big| deal|.,-11.017902|-0.4487023|-12.565591|-2.1739724|-2.639798|-2.3779204|-4.2604384|-1.941832|-2.1789632|-2.675836|-2.0623286|-0.11434225|-0.9201369
11_cod_affirmative,Sarah caught a cod and it made a fantastic dinner.,affirmative,it,Sarah| caught| a| cod| and| it| made| a| fantastic| dinner|.,-9.238088|-2.4147577|-12.888171|-2.6161513|-4.037149|-4.591838|-1.9334713|-5.8515825|-1.911155|-0.7946494
11_cod_affirmative,Sarah caught a cod and it's not a big deal.,affirmative,subj,Sarah| caught| a| cod| and| it|'s| not| a| big| deal|.,-9.238088|-2.4147577|-12.888171|-2.616153|-4.037149|-3.3276775|-3.9105697|-2.3683774|-2.3362186|-2.5691907|-1.4166535
11_cod_negated,Sarah didn't catch a cod and it made a fantastic dinner.,negated,it,Sarah| didn|'t| catch| a| cod| and| it| made| a| fantastic| dinner|.,-6.1857767|-0.35380483|-6.820186|-3.2002623|-12.533066|-5.074127|-3.8311691|-4.4488425|-4.3380027|-6.9073176|-2.3985138|-1.0560881
11_cod_negated,Sarah didn't catch a cod and it's not a big deal.,negated,subj,Sarah| didn|'t| catch| a| cod| and| it|'s| not| a| big| deal|.,-6.1860642|-0.35086107|-6.8228755|-3.2072384|-12.537511|-5.08255|-3.8332856|-2.2784517|-2.2568085|-2.6097183|-2.6108875|-0.34223908|-1.0389155
11_cod_know,I know that Sarah caught a cod. It made a fantastic dinner.,know,it,I| know| that| Sarah| caught| a| cod|.| It| made| a| fantastic| dinner|.,-4.261593|-2.3901029|-9.183736|-9.602297|-2.0655463|-9.689488|-3.225768|-2.940737|-5.5970073|-1.5098212|-6.1829104|-1.6676685|-1.0646108
11_cod_know,I know that Sarah caught a cod. It's not a big deal.,know,subj,I| know| that| Sarah| caught| a| cod|.| It|'s| not| a| big| deal|.,-4.2624264|-2.3895333|-9.187112|-9.612385|-2.058945|-9.67432|-3.2355933|-2.94897|-2.4385052|-2.8097525|-2.0162284|-1.5232064|-1.6750402|-0.97850454
11_cod_doubt,I doubt that Sarah caught a cod. It made a fantastic dinner.,doubt,it,I| doubt| that| Sarah| caught| a| cod|.| It| made| a| fantastic| dinner|.,-8.071802|-1.9226406|-9.135354|-10.85702|-2.5566564|-10.069611|-2.7908947|-3.1755557|-7.205301|-1.6438649|-6.916584|-4.445577|-1.3320869
11_cod_doubt,I doubt that Sarah caught a cod. It's not a big deal.,doubt,subj,I| doubt| that| Sarah| caught| a| cod|.| It|'s| not| a| big| deal|.,-8.072716|-1.9201941|-9.13947|-10.798193|-2.5441847|-10.079327|-2.788663|-3.1853225|-1.7031109|-2.3111713|-2.2600472|-3.07846|-2.2174106|-1.188281
11_cod_modal,Sarah wants to catch a cod and it made a fantastic dinner.,modal,it,Sarah| wants| to| catch| a| cod| and| it| made| a| fantastic| dinner|.,-7.4020524|-0.56799406|-7.397014|-1.8894699|-10.803824|-3.0880632|-5.381262|-8.7431555|-3.0170536|-6.1712656|-3.1208308|-0.9164006
11_cod_modal,Sarah wants to catch a cod and it's not a big deal.,modal,subj,Sarah| wants| to| catch| a| cod| and| it|'s| not| a| big| deal|.,-7.400469|-0.5677581|-7.3942366|-1.8882736|-10.8137865|-3.0885322|-5.385673|-1.3916589|-2.4029193|-3.317263|-2.585455|-1.3959341|-1.3630599
11_cod_managed,Sarah managed to catch a cod. It made a fantastic dinner.,managed,it,Sarah| managed| to| catch| a| cod|.| It| made| a| fantastic| dinner|.,-9.807837|-0.46870822|-4.2526393|-2.018272|-12.822985|-3.0152652|-2.5057652|-5.377092|-1.1838346|-5.8252754|-1.5533184|-1.0476422
11_cod_managed,Sarah managed to catch a cod. It's not a big deal.,managed,subj,Sarah| managed| to| catch| a| cod|.| It|'s| not| a| big| deal|.,-9.807411|-0.46670127|-4.2485814|-2.0152373|-12.819759|-3.0297892|-2.5058508|-3.865081|-2.0599372|-2.0014565|-1.4458385|-3.059687|-1.8280096
11_cod_failed,Sarah failed to catch a cod. It made a fantastic dinner.,failed,it,Sarah| failed| to| catch| a| cod|.| It| made| a| fantastic| dinner|.,-10.271833|-0.23304915|-5.2842765|-2.3999953|-11.032391|-2.8443222|-3.7816381|-4.9840355|-1.5204006|-6.816351|-7.8652315|-1.4493034
11_cod_failed,Sarah failed to catch a cod. It's not a big deal.,failed,subj,Sarah| failed| to| catch| a| cod|.| It|'s| not| a| big| deal|.,-10.27149|-0.2336148|-5.2830505|-2.3943474|-11.018238|-2.8497539|-3.7740526|-3.5463853|-2.415449|-2.6744049|-1.9146295|-0.3090366|-1.0401132
12_ticket_affirmative,Thomas booked a ticket in advance and it was much cheaper than he expected.,affirmative,it,Thomas| booked| a| ticket| in| advance| and| it| was| much| cheaper| than| he| expected|.,-13.497824|-1.3487786|-3.3884795|-4.0505853|-3.0640378|-1.618292|-4.953592|-0.8233783|-6.560463|-0.4277498|-0.62578845|-4.265183|-1.1594241|-0.32788852
12_ticket_affirmative,Thomas booked a ticket in advance and it's not a big deal.,affirmative,subj,Thomas| booked| a| ticket| in| advance| and| it|'s| not| a| big| deal|.,-13.497824|-1.3487786|-3.3884795|-4.050583|-3.0640368|-1.6163198|-4.952243|-3.6605344|-3.0610116|-2.7153323|-3.5011036|-0.6693485|-1.423369
12_ticket_negated,Thomas didn't book a ticket in advance and it was much cheaper than he expected.,negated,it,Thomas| didn|'t| book| a| ticket| in| advance| and| it| was| much| cheaper| than| he| expected|.,-8.084838|-0.41654015|-10.817355|-1.5393593|-3.1390367|-3.111688|-0.7411077|-2.1640053|-4.587116|-0.9728166|-6.2950864|-1.1757859|-2.269911|-2.4305203|-1.1022114|-0.5052669
12_ticket_negated,Thomas didn't book a ticket in advance and it's not a big deal.,negated,subj,Thomas| didn|'t| book| a| ticket| in| advance| and| it|'s| not| a| big| deal|.,-8.08484|-0.41653886|-10.817355|-1.5393593|-3.1364315|-3.110779|-0.7336129|-2.168912|-4.5972557|-2.1487358|-2.2514482|-3.5579336|-3.5325499|-1.0318075|-1.4084672
12_ticket_know,I know that Thomas booked a ticket in advance. It was much cheaper than he expected.,know,it,I| know| that| Thomas| booked| a| ticket| in| advance|.| It| was| much| cheaper| than| he| expected|.,-4.262303|-2.3906283|-9.547012|-11.057889|-1.5000486|-3.28319|-3.7534442|-2.1497705|-2.1737483|-3.7758613|-1.3456748|-7.0314217|-1.6336076|-0.69047314|-5.530969|-1.1085284|-0.32071736
12_ticket_know,I know that Thomas booked a ticket in advance. It's not a big deal.,know,subj,I| know| that| Thomas| booked| a| ticket| in| advance|.| It|'s| not| a| big| deal|.,-4.262352|-2.3885374|-9.547687|-11.0502|-1.5024248|-3.2862685|-3.751739|-2.1566818|-2.1760635|-3.7743018|-1.5767318|-2.2385464|-2.5862343|-2.5597937|-0.23460679|-0.9575967
