id,sentence,type,pronoun,tokens,log_probs
6_rat_affirmative,Carla got a pet rat and it is very noisy at night.,affirmative,it,Car|la|##got|##a|##pet|##rat|##and|##it|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-5.575794|-13.228313|-9.839241|-9.6050415|-5.81559|-7.6509476|-7.6817093|-9.698769|-9.438339|-5.089241|-11.694771|-10.920082|-9.909426|-9.792122|-11.82515
6_rat_affirmative,Carla got a pet rat and it's not a big deal.,affirmative,subj,Car|la|##got|##a|##pet|##rat|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-5.575794|-13.228313|-9.839241|-9.6050415|-5.81559|-7.6509476|-7.6817093|-9.698769|-10.394302|-7.2795715|-9.707809|-7.37854|-11.179581|-9.857124|-11.915718
6_rat_negated,Carla didn't get a pet rat and it is very noisy at night.,negated,it,Car|la|##didn|'t|##get|##a|##pet|##rat|##and|##it|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-5.575794|-13.228313|-19.572784|-11.682144|-11.360138|-11.005547|-5.679878|-8.15686|-7.474327|-10.054199|-9.165283|-6.05632|-12.305374|-10.644608|-10.083557|-9.705513|-11.78154
6_rat_negated,Carla didn't get a pet rat and it's not a big deal.,negated,subj,Car|la|##didn|'t|##get|##a|##pet|##rat|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-5.575794|-13.228313|-19.572784|-11.682144|-11.360138|-11.005547|-5.679878|-8.15686|-7.474327|-10.054199|-9.960144|-7.623352|-9.455223|-8.039864|-12.054565|-9.889908|-11.846428
6_rat_know,I know that Carla got a pet rat. It is very noisy at night.,know,it,I|##know|##that|##Car|la|##got|##a|##pet|##rat|.|##It|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-11.44696|-14.33448|-9.683853|-9.673225|-5.8408966|-8.864632|-9.380379|-14.260628|-9.29715|-5.4452896|-11.935638|-11.110077|-10.043825|-9.311005|-11.647766
6_rat_know,I know that Carla got a pet rat. It's not a big deal.,know,subj,I|##know|##that|##Car|la|##got|##a|##pet|##rat|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-11.44696|-14.33448|-9.683853|-9.673225|-5.8408966|-8.864632|-9.380379|-14.260628|-10.643379|-7.376129|-9.479767|-7.694092|-12.135239|-9.468529|-11.749626
6_rat_doubt,I doubt that Carla got a pet rat. It is very noisy at night.,doubt,it,I|##doubt|##that|##Car|la|##got|##a|##pet|##rat|.|##It|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-12.159641|-14.731876|-10.7519455|-10.190231|-5.68161|-8.742294|-9.4348755|-14.532974|-9.921288|-6.3827972|-11.739624|-10.196426|-9.960266|-9.250839|-11.639252
6_rat_doubt,I doubt that Carla got a pet rat. It's not a big deal.,doubt,subj,I|##doubt|##that|##Car|la|##got|##a|##pet|##rat|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-12.159641|-14.731876|-10.7519455|-10.190231|-5.68161|-8.742294|-9.4348755|-14.532974|-10.73587|-7.695114|-9.481987|-8.241577|-12.643791|-9.500183|-11.740784
6_rat_modal,Carla wants to get a pet rat and it is very noisy at night.,modal,it,Car|la|##wants|##to|##get|##a|##pet|##rat|##and|##it|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-5.575794|-13.228313|-12.881168|-9.278305|-10.333099|-10.197876|-5.452965|-8.041199|-7.4834213|-10.181366|-9.232796|-6.0834274|-11.472778|-10.662552|-10.174149|-10.057571|-11.79538
6_rat_modal,Carla wants to get a pet rat and it's not a big deal.,modal,subj,Car|la|##wants|##to|##get|##a|##pet|##rat|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-5.575794|-13.228313|-12.881168|-9.278305|-10.333099|-10.197876|-5.452965|-8.041199|-7.4834213|-10.181366|-9.549698|-7.3081665|-9.507118|-7.500717|-11.488785|-10.207108|-11.887764
6_rat_managed,Carla managed to get a pet rat. It is very noisy at night.,managed,it,Car|la|##managed|##to|##get|##a|##pet|##rat|.|##It|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-5.575794|-13.228313|-12.247223|-9.049042|-10.265167|-10.241722|-5.506325|-8.325539|-9.705688|-14.23262|-8.948166|-5.8359604|-11.913536|-11.091347|-10.044027|-9.584648|-11.714584
6_rat_managed,Carla managed to get a pet rat. It's not a big deal.,managed,subj,Car|la|##managed|##to|##get|##a|##pet|##rat|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-5.575794|-13.228313|-12.247223|-9.049042|-10.265167|-10.241722|-5.506325|-8.325539|-9.705688|-14.23262|-10.152191|-7.551407|-9.55442|-7.816551|-11.836685|-10.012932|-11.842247
6_rat_failed,Carla failed to get a pet rat. It is very noisy at night.,failed,it,Car|la|##failed|##to|##get|##a|##pet|##rat|.|##It|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-5.575794|-13.228313|-10.898067|-9.84861|-10.367638|-10.619476|-5.151802|-7.98687|-9.6931305|-14.392784|-9.246857|-6.510483|-12.133785|-10.775444|-10.077669|-9.458656|-11.714867
6_rat_failed,Carla failed to get a pet rat. It's not a big deal.,failed,subj,Car|la|##failed|##to|##get|##a|##pet|##rat|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-5.575794|-13.228313|-10.898067|-9.84861|-10.367638|-10.619476|-5.151802|-7.98687|-9.6931305|-14.392784|-10.218452|-7.9824066|-9.650589|-8.332169|-12.617874|-10.076599|-11.825684
7_beer_affirmative,Sam ordered a beer at the bar and it was warm.,affirmative,it,Sam|##ordered|##a|##beer|##at|##the|##bar|##and|##it|##was|##warm|.|<|endoftext|>,-10.278809|-11.304298|-9.84124|-7.5759277|-9.073647|-9.598488|-7.717163|-7.485222|-10.325417|-9.528534|-8.907021|-9.670479|-11.735329
7_beer_affirmative,Sam ordered a beer at the bar and it's not a big deal.,affirmative,subj,Sam|##ordered|##a|##beer|##at|##the|##bar|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-10.278809|-11.304298|-9.84124|-7.5759277|-9.073647|-9.598488|-7.717163|-7.485222|-10.325417|-9.691605|-7.1421432|-9.766609|-7.860176|-12.284622|-10.245331|-11.904533
7_beer_negated,Sam didn't order a beer at the bar and it was warm.,negated,it,Sam|##didn|'t|##order|##a|##beer|##at|##the|##bar|##and|##it|##was|##warm|.|<|endoftext|>,-10.278809|-18.844711|-11.20105|-11.17363|-9.684074|-8.1742325|-9.13414|-9.611961|-8.025467|-7.8233566|-10.599197|-9.830872|-9.047188|-9.527344|-11.725418
7_beer_negated,Sam didn't order a beer at the bar and it's not a big deal.,negated,subj,Sam|##didn|'t|##order|##a|##beer|##at|##the|##bar|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-10.278809|-18.844711|-11.20105|-11.17363|-9.684074|-8.1742325|-9.13414|-9.611961|-8.025467|-7.8233566|-10.599197|-10.471832|-7.691681|-9.720596|-8.378494|-12.821037|-10.121246|-11.856499
7_beer_know,I know that Sam ordered a beer at the bar. It was warm.,know,it,I|##know|##that|##Sam|##ordered|##a|##beer|##at|##the|##bar|.|##It|##was|##warm|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.720749|-12.434204|-9.126358|-7.253784|-8.252274|-9.306511|-7.885376|-9.66642|-14.490402|-9.329987|-9.073715|-9.588043|-11.799934
7_beer_know,I know that Sam ordered a beer at the bar. It's not a big deal.,know,subj,I|##know|##that|##Sam|##ordered|##a|##beer|##at|##the|##bar|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.720749|-12.434204|-9.126358|-7.253784|-8.252274|-9.306511|-7.885376|-9.66642|-14.490402|-10.642349|-7.3224716|-9.627747|-8.766098|-13.023949|-10.065468|-11.888107
7_beer_doubt,I doubt that Sam ordered a beer at the bar. It was warm.,doubt,it,I|##doubt|##that|##Sam|##ordered|##a|##beer|##at|##the|##bar|.|##It|##was|##warm|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.6944504|-12.056648|-9.720932|-7.5368958|-8.401054|-9.365784|-7.993103|-9.940186|-14.918915|-9.319672|-8.599304|-9.577354|-11.769066
7_beer_doubt,I doubt that Sam ordered a beer at the bar. It's not a big deal.,doubt,subj,I|##doubt|##that|##Sam|##ordered|##a|##beer|##at|##the|##bar|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.6944504|-12.056648|-9.720932|-7.5368958|-8.401054|-9.365784|-7.993103|-9.940186|-14.918915|-10.679253|-7.948082|-9.611946|-9.05143|-13.759674|-10.15686|-11.847046
7_beer_modal,Sam wants to order a beer at the bar and it was warm.,modal,it,Sam|##wants|##to|##order|##a|##beer|##at|##the|##bar|##and|##it|##was|##warm|.|<|endoftext|>,-10.278809|-10.692671|-8.908852|-10.271111|-9.192055|-7.4633102|-8.9530945|-9.4223175|-7.0065765|-7.6749115|-10.444595|-9.875977|-8.68943|-9.528069|-11.652809
7_beer_modal,Sam wants to order a beer at the bar and it's not a big deal.,modal,subj,Sam|##wants|##to|##order|##a|##beer|##at|##the|##bar|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-10.278809|-10.692671|-8.908852|-10.271111|-9.192055|-7.4633102|-8.9530945|-9.4223175|-7.0065765|-7.6749115|-10.444595|-9.83699|-7.8937073|-9.3558655|-7.5658417|-12.028069|-10.325668|-11.814171
7_beer_managed,Sam managed to order a beer at the bar. It was warm.,managed,it,Sam|##managed|##to|##order|##a|##beer|##at|##the|##bar|.|##It|##was|##warm|.|<|endoftext|>,-10.278809|-11.211037|-8.779503|-10.279495|-9.455078|-7.5614624|-8.618736|-9.183434|-7.714096|-9.753212|-14.800552|-9.261192|-8.840027|-9.623215|-11.665306
7_beer_managed,Sam managed to order a beer at the bar. It's not a big deal.,managed,subj,Sam|##managed|##to|##order|##a|##beer|##at|##the|##bar|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-10.278809|-11.211037|-8.779503|-10.279495|-9.455078|-7.5614624|-8.618736|-9.183434|-7.714096|-9.753212|-14.800552|-10.289162|-7.3856735|-9.795502|-8.668213|-12.76683|-10.667572|-11.789253
7_beer_failed,Sam failed to order a beer at the bar. It was warm.,failed,it,Sam|##failed|##to|##order|##a|##beer|##at|##the|##bar|.|##It|##was|##warm|.|<|endoftext|>,-10.278809|-10.730106|-9.533119|-9.678871|-10.146484|-7.6600876|-8.33886|-9.4291|-7.424629|-9.752876|-15.25145|-9.548027|-8.968353|-9.5787735|-11.684097
7_beer_failed,Sam failed to order a beer at the bar. It's not a big deal.,failed,subj,Sam|##failed|##to|##order|##a|##beer|##at|##the|##bar|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-10.278809|-10.730106|-9.533119|-9.678871|-10.146484|-7.6600876|-8.33886|-9.4291|-7.424629|-9.752876|-15.25145|-10.405098|-8.091293|-9.856049|-9.039833|-13.28334|-10.411438|-11.780388
8_cake_affirmative,Michael baked a cake and it was the best thing at the picnic.,affirmative,it,Michael|##baked|##a|##cake|##and|##it|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-13.744423|-6.7316055|-9.7285385|-7.7062607|-7.208496|-9.463547|-9.873817|-9.461884|-8.527969|-11.375904|-10.062988|-10.30912|-7.238079|-9.45636|-11.692337
8_cake_affirmative,Michael baked a cake and it's not a big deal.,affirmative,subj,Michael|##baked|##a|##cake|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-13.744423|-6.7316055|-9.7285385|-7.7062607|-7.208496|-9.463547|-10.551178|-6.958954|-9.5345|-7.3796844|-11.547752|-10.104279|-11.905941
8_cake_negated,Michael didn't bake a cake and it was the best thing at the picnic.,negated,it,Michael|##didn|'t|##bake|##a|##cake|##and|##it|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-13.744423|-18.05664|-11.356247|-8.6091|-10.118011|-9.648422|-7.7120132|-9.957481|-9.392891|-9.617683|-8.665749|-11.114601|-9.957851|-10.061741|-7.5831795|-9.4346695|-11.671043
8_cake_negated,Michael didn't bake a cake and it's not a big deal.,negated,subj,Michael|##didn|'t|##bake|##a|##cake|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-13.744423|-18.05664|-11.356247|-8.6091|-10.118011|-9.648422|-7.7120132|-9.957481|-10.34404|-6.990082|-9.310234|-7.6321945|-12.488686|-10.057007|-11.83062
8_cake_know,I know that Michael baked a cake. It was the best thing at the picnic.,know,it,I|##know|##that|##Michael|##baked|##a|##cake|.|##It|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.341614|-6.741211|-9.354004|-8.145721|-9.427032|-14.626625|-9.312981|-8.983101|-8.909546|-11.394627|-9.694969|-10.21331|-7.255974|-9.495415|-11.750381
8_cake_know,I know that Michael baked a cake. It's not a big deal.,know,subj,I|##know|##that|##Michael|##baked|##a|##cake|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.341614|-6.741211|-9.354004|-8.145721|-9.427032|-14.626625|-10.754623|-7.0756607|-9.478912|-8.017357|-13.261986|-9.832535|-11.907852
8_cake_doubt,I doubt that Michael baked a cake. It was the best thing at the picnic.,doubt,it,I|##doubt|##that|##Michael|##baked|##a|##cake|.|##It|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.7766724|-7.0387497|-9.586342|-8.421814|-9.383278|-14.678734|-9.155434|-9.359863|-8.432106|-11.315716|-9.63755|-10.271759|-7.6832237|-9.188728|-11.68544
8_cake_doubt,I doubt that Michael baked a cake. It's not a big deal.,doubt,subj,I|##doubt|##that|##Michael|##baked|##a|##cake|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.7766724|-7.0387497|-9.586342|-8.421814|-9.383278|-14.678734|-10.550751|-7.5483704|-9.764732|-8.301857|-13.724968|-9.784615|-11.826408
8_cake_modal,Michael wants to bake a cake and it was the best thing at the picnic.,modal,it,Michael|##wants|##to|##bake|##a|##cake|##and|##it|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-13.744423|-11.990231|-8.928535|-8.14415|-9.865341|-7.674698|-7.484764|-10.070137|-9.61573|-9.597527|-8.968552|-10.798538|-10.180149|-9.629047|-7.357155|-9.465149|-11.654587
8_cake_modal,Michael wants to bake a cake and it's not a big deal.,modal,subj,Michael|##wants|##to|##bake|##a|##cake|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-13.744423|-11.990231|-8.928535|-8.14415|-9.865341|-7.674698|-7.484764|-10.070137|-10.185974|-7.453583|-9.782814|-7.124153|-11.393112|-10.206146|-11.847595
8_cake_managed,Michael managed to bake a cake. It was the best thing at the picnic.,managed,it,Michael|##managed|##to|##bake|##a|##cake|.|##It|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-13.744423|-11.81073|-8.867996|-10.5127945|-9.778534|-7.5660706|-9.365082|-14.250565|-9.673225|-9.304703|-8.6052475|-11.788376|-9.891687|-10.372818|-7.319515|-9.591904|-11.654114
8_cake_managed,Michael managed to bake a cake. It's not a big deal.,managed,subj,Michael|##managed|##to|##bake|##a|##cake|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-13.744423|-11.81073|-8.867996|-10.5127945|-9.778534|-7.5660706|-9.365082|-14.250565|-10.913536|-7.313652|-9.827339|-8.266121|-12.735596|-10.304993|-11.8329315
8_cake_failed,Michael failed to bake a cake. It was the best thing at the picnic.,failed,it,Michael|##failed|##to|##bake|##a|##cake|.|##It|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-13.744423|-11.016827|-9.539253|-8.962883|-10.067398|-8.233307|-9.384491|-14.736336|-9.290062|-9.844734|-8.386467|-11.5382|-10.124661|-10.315559|-7.714134|-9.460281|-11.624474
8_cake_failed,Michael failed to bake a cake. It's not a big deal.,failed,subj,Michael|##failed|##to|##bake|##a|##cake|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-13.744423|-11.016827|-9.539253|-8.962883|-10.067398|-8.233307|-9.384491|-14.736336|-10.775955|-7.597679|-9.802765|-8.537071|-12.9372635|-10.112747|-11.786247
9_letter_affirmative,Carolyn wrote a letter to her parents and it arrived three days after she sent it.,affirmative,it,Car|olyn|##wrote|##a|##letter|##to|##her|##parents|##and|##it|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-5.575794|-13.10902|-11.374565|-10.1401825|-9.34391|-8.740078|-9.154655|-11.821159|-7.8081207|-10.593597|-10.245338|-11.609264|-11.793928|-9.938255|-9.83696|-10.86237|-9.5103|-10.064064|-11.977814
9_letter_affirmative,Carolyn wrote a letter to her parents and it's not a big deal.,affirmative,subj,Car|olyn|##wrote|##a|##letter|##to|##her|##parents|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-5.575794|-13.10902|-11.374565|-10.1401825|-9.34391|-8.740078|-9.154655|-11.821159|-7.8081207|-10.593597|-10.414055|-7.5354767|-9.469261|-7.4130096|-12.565521|-10.517288|-11.970814
9_letter_negated,Carolyn didn't write a letter to her parents and it arrived three days after she sent it.,negated,it,Car|olyn|##didn|'t|##write|##a|##letter|##to|##her|##parents|##and|##it|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-5.575794|-13.10902|-20.523956|-11.660614|-12.117958|-10.663773|-9.688522|-8.587555|-9.083626|-12.394455|-7.8776855|-10.792618|-10.854317|-11.538208|-12.076717|-9.718838|-9.82943|-10.9602165|-9.253239|-9.837814|-11.893036
9_letter_negated,Carolyn didn't write a letter to her parents and it's not a big deal.,negated,subj,Car|olyn|##didn|'t|##write|##a|##letter|##to|##her|##parents|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-5.575794|-13.10902|-20.523956|-11.660614|-12.117958|-10.663773|-9.688522|-8.587555|-9.083626|-12.394455|-7.8776855|-10.792618|-10.768143|-8.371788|-9.837006|-7.6960144|-13.499092|-10.423279|-11.899857
9_letter_know,I know that Carolyn wrote a letter to her parents. It arrived three days after she sent it.,know,it,I|##know|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|.|##It|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-9.5694275|-12.285858|-9.88958|-8.705002|-8.663002|-8.518341|-11.6603775|-10.045662|-14.454056|-10.610992|-11.490124|-11.448498|-9.542259|-10.103935|-10.810005|-9.381023|-9.789001|-11.852196
9_letter_know,I know that Carolyn wrote a letter to her parents. It's not a big deal.,know,subj,I|##know|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-9.5694275|-12.285858|-9.88958|-8.705002|-8.663002|-8.518341|-11.6603775|-10.045662|-14.454056|-11.050819|-7.3095703|-9.241814|-7.225479|-13.423843|-10.020905|-11.882561
9_letter_doubt,I doubt that Carolyn wrote a letter to her parents. It arrived three days after she sent it.,doubt,it,I|##doubt|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|.|##It|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-9.1959915|-12.45826|-9.896202|-9.22731|-8.369728|-9.004501|-12.19178|-9.869278|-14.684486|-10.39975|-11.472004|-11.663193|-9.636208|-10.017838|-10.7402725|-9.611748|-9.474556|-11.774979
9_letter_doubt,I doubt that Carolyn wrote a letter to her parents. It's not a big deal.,doubt,subj,I|##doubt|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-9.1959915|-12.45826|-9.896202|-9.22731|-8.369728|-9.004501|-12.19178|-9.869278|-14.684486|-11.024094|-8.100014|-9.452293|-8.028458|-14.02565|-9.944031|-11.781334
9_letter_modal,Carolyn wants to write a letter to her parents and it arrived three days after she sent it.,modal,it,Car|olyn|##wants|##to|##write|##a|##letter|##to|##her|##parents|##and|##it|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-5.575794|-13.10902|-12.839333|-9.341293|-11.78241|-10.269058|-9.205193|-8.4459915|-9.161003|-10.989159|-8.0653|-10.308853|-10.141365|-11.596939|-11.506575|-9.755989|-9.511078|-10.979088|-9.251221|-9.95237|-11.888245
9_letter_modal,Carolyn wants to write a letter to her parents and it's not a big deal.,modal,subj,Car|olyn|##wants|##to|##write|##a|##letter|##to|##her|##parents|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-5.575794|-13.10902|-12.839333|-9.341293|-11.78241|-10.269058|-9.205193|-8.4459915|-9.161003|-10.989159|-8.0653|-10.308853|-10.011314|-7.665085|-9.675369|-7.27079|-12.382469|-10.325256|-11.906006
9_letter_managed,Carolyn managed to write a letter to her parents. It arrived three days after she sent it.,managed,it,Car|olyn|##managed|##to|##write|##a|##letter|##to|##her|##parents|.|##It|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-5.575794|-13.10902|-12.032388|-9.238373|-11.799561|-9.615082|-8.841469|-8.638588|-9.071838|-11.632576|-10.366745|-14.424202|-10.578148|-11.603565|-11.533684|-9.598099|-9.843895|-10.787594|-9.703026|-10.054977|-11.864937
9_letter_managed,Carolyn managed to write a letter to her parents. It's not a big deal.,managed,subj,Car|olyn|##managed|##to|##write|##a|##letter|##to|##her|##parents|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-5.575794|-13.10902|-12.032388|-9.238373|-11.799561|-9.615082|-8.841469|-8.638588|-9.071838|-11.632576|-10.366745|-14.424202|-10.985413|-7.7406006|-9.598228|-7.598816|-13.387016|-10.753571|-11.894905
9_letter_failed,Carolyn failed to write a letter to her parents. It arrived three days after she sent it.,failed,it,Car|olyn|##failed|##to|##write|##a|##letter|##to|##her|##parents|.|##It|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-5.575794|-13.10902|-11.135456|-9.958923|-11.763351|-10.4232025|-9.859009|-8.621071|-9.330589|-11.664658|-9.946259|-15.087418|-10.291344|-11.550137|-11.908115|-9.592453|-9.941071|-10.610195|-9.7070465|-9.647133|-11.777687
9_letter_failed,Carolyn failed to write a letter to her parents. It's not a big deal.,failed,subj,Car|olyn|##failed|##to|##write|##a|##letter|##to|##her|##parents|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-5.575794|-13.10902|-11.135456|-9.958923|-11.763351|-10.4232025|-9.859009|-8.621071|-9.330589|-11.664658|-9.946259|-15.087418|-11.1573715|-8.8127365|-10.192001|-8.613426|-13.850098|-10.371429|-11.807823
10_hat_affirmative,Chris knitted a hat and it was very colorful.,affirmative,it,Chris|##kn|itted|##a|##hat|##and|##it|##was|##very|##colorful|.|<|endoftext|>,-12.206356|-15.575062|-14.317886|-9.306496|-7.4869537|-7.640045|-9.777153|-10.293617|-5.353096|-9.911976|-9.915199|-11.603706
10_hat_affirmative,Chris knitted a hat and it's not a big deal.,affirmative,subj,Chris|##kn|itted|##a|##hat|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-12.206356|-15.575062|-14.317886|-9.306496|-7.4869537|-7.640045|-9.777153|-10.6992035|-7.1189957|-9.306938|-7.5688095|-11.679237|-9.9487915|-11.80249
10_hat_negated,Chris didn't knit a hat and it was very colorful.,negated,it,Chris|##didn|'t|##knit|##a|##hat|##and|##it|##was|##very|##colorful|.|<|endoftext|>,-12.206356|-19.405823|-11.074219|-8.739716|-10.249329|-9.553123|-7.912079|-10.090675|-9.726257|-5.865547|-10.49445|-9.823608|-11.616455
10_hat_negated,Chris didn't knit a hat and it's not a big deal.,negated,subj,Chris|##didn|'t|##knit|##a|##hat|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-12.206356|-19.405823|-11.074219|-8.739716|-10.249329|-9.553123|-7.912079|-10.090675|-10.64856|-7.2848206|-9.541138|-7.9318542|-12.557007|-10.024109|-11.772865
10_hat_know,I know that Chris knitted a hat. It was very colorful.,know,it,I|##know|##that|##Chris|##kn|itted|##a|##hat|.|##It|##was|##very|##colorful|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.3817863|-12.958439|-16.54065|-8.70771|-7.8387375|-9.305672|-14.288887|-9.566269|-5.2575073|-10.465446|-9.815918|-11.580185
10_hat_know,I know that Chris knitted a hat. It's not a big deal.,know,subj,I|##know|##that|##Chris|##kn|itted|##a|##hat|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.3817863|-12.958439|-16.54065|-8.70771|-7.8387375|-9.305672|-14.288887|-10.751923|-7.274002|-9.178947|-8.148277|-13.014435|-9.825027|-11.745834
10_hat_doubt,I doubt that Chris knitted a hat. It was very colorful.,doubt,it,I|##doubt|##that|##Chris|##kn|itted|##a|##hat|.|##It|##was|##very|##colorful|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.282135|-12.995724|-16.525879|-9.413597|-8.062363|-9.09697|-14.505173|-9.517632|-5.572632|-10.25539|-9.590652|-11.511963
10_hat_doubt,I doubt that Chris knitted a hat. It's not a big deal.,doubt,subj,I|##doubt|##that|##Chris|##kn|itted|##a|##hat|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.282135|-12.995724|-16.525879|-9.413597|-8.062363|-9.09697|-14.505173|-10.5351715|-7.5664062|-9.506523|-8.436485|-13.69413|-9.743393|-11.690498
10_hat_modal,Chris wants to knit a hat and it was very colorful.,modal,it,Chris|##wants|##to|##knit|##a|##hat|##and|##it|##was|##very|##colorful|.|<|endoftext|>,-12.206356|-12.230167|-8.907593|-6.852417|-9.28241|-7.447563|-7.67836|-9.961632|-9.961365|-6.362274|-9.576637|-9.919937|-11.5911255
10_hat_modal,Chris wants to knit a hat and it's not a big deal.,modal,subj,Chris|##wants|##to|##knit|##a|##hat|##and|##it|'s|##not|##a|##big|##deal|.|<|endoftext|>,-12.206356|-12.230167|-8.907593|-6.852417|-9.28241|-7.447563|-7.67836|-9.961632|-10.464973|-7.117584|-9.429146|-7.646103|-11.359703|-10.065887|-11.747261
10_hat_managed,Chris managed to knit a hat. It was very colorful.,managed,it,Chris|##managed|##to|##knit|##a|##hat|.|##It|##was|##very|##colorful|.|<|endoftext|>,-12.206356|-11.603806|-8.789604|-8.270401|-9.391769|-6.864189|-9.306259|-14.032249|-9.815842|-5.939316|-10.18848|-9.6775055|-11.539707
10_hat_managed,Chris managed to knit a hat. It's not a big deal.,managed,subj,Chris|##managed|##to|##knit|##a|##hat|.|##It|'s|##not|##a|##big|##deal|.|<|endoftext|>,-12.206356|-11.603806|-8.789604|-8.270401|-9.391769|-6.864189|-9.306259|-14.032249|-10.8491745|-7.363228|-9.6401825|-8.902466|-12.663925|-10.172241|-11.726219
10_hat_failed,Chris failed to knit a hat. It was very colorful.,failed,it,Chris|##failed|##to|##knit|##a|##hat|.|##It|##was|##very|##colorful|.|<|endoftext|>,-12.206356|-10.976902|-9.418343|-8.064751|-9.86245|-8.218674|-9.284035|-14.265121|-9.55703|-6.259323|-9.951313|-9.552475|-11.593849
