id,sent,expected,tokens,logprobs
3_bear_managed_failed_pref,Carol managed to see a bear at the zoo but Jack failed to see a bear at the zoo. The bears were taller than expected.,0,▁Carol|▁managed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁Jack|▁failed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|.|▁The|▁be|ars|▁were|▁t|aller|▁than|▁expected|.,"[-10.511137008666992, -0.2621564269065857, -5.208037376403809, -2.6377787590026855, -6.466259002685547, -3.4573111534118652, -1.464274525642395, -2.8032631874084473, -4.153147220611572, -7.896873474121094, -5.873072624206543, -0.2980828881263733, -0.8866357803344727, -1.8735650777816772, -1.1671149730682373, -1.5490864515304565, -0.4569950997829437, -0.22979585826396942, -0.6397614479064941, -3.1027772426605225, -4.494754791259766, -0.05056487396359444, -1.589821219444275, -6.361474990844727, -2.815561056137085, -0.14178301393985748, -8.205272674560547, -0.7994328737258911]"
3_bear_two_failed_sref,Carol managed to see two bears at the zoo but Jack failed to see a bear at the zoo. The bear was taller than expected.,0,▁Carol|▁managed|▁to|▁see|▁two|▁be|ars|▁at|▁the|▁zoo|▁but|▁Jack|▁failed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|.|▁The|▁bear|▁was|▁t|aller|▁than|▁expected|.,"[-10.511137008666992, -0.2621564269065857, -5.208037376403809, -5.469235897064209, -6.5120849609375, -0.1053076684474945, -3.088043689727783, -1.2437012195587158, -3.8616580963134766, -4.739803791046143, -8.126619338989258, -6.149519920349121, -0.12250421941280365, -0.6620529294013977, -2.184534788131714, -1.517824649810791, -1.5151386260986328, -1.2297580242156982, -0.437635213136673, -0.8177332282066345, -3.1554112434387207, -3.124398708343506, -1.5848575830459595, -6.501894950866699, -2.068967580795288, -0.10040909051895142, -9.7283353805542, -0.9500266909599304]"
3_bear_two_failed_pref,Carol managed to see two bears at the zoo but Jack failed to see a bear at the zoo. The bears were taller than expected.,1,▁Carol|▁managed|▁to|▁see|▁two|▁be|ars|▁at|▁the|▁zoo|▁but|▁Jack|▁failed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|.|▁The|▁be|ars|▁were|▁t|aller|▁than|▁expected|.,"[-10.511137008666992, -0.2621564269065857, -5.208037376403809, -5.469235897064209, -6.5120849609375, -0.1053076684474945, -3.088043689727783, -1.2437012195587158, -3.8616580963134766, -4.739803791046143, -8.126619338989258, -6.149519920349121, -0.12250421941280365, -0.6620529294013977, -2.184534788131714, -1.517824649810791, -1.5151386260986328, -1.2297580242156982, -0.437635213136673, -0.8177332282066345, -3.1554112434387207, -3.28871488571167, -0.02214827761054039, -1.606669545173645, -5.892225742340088, -2.3253161907196045, -0.115511454641819, -9.629005432128906, -0.8077714443206787]"
3_bear_managed_managed_sref,Carol managed to see a bear at the zoo and Jack managed to see a bear at the zoo as well. The bear was taller than expected.,0,▁Carol|▁managed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁and|▁Jack|▁managed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁as|▁well|.|▁The|▁bear|▁was|▁t|aller|▁than|▁expected|.,"[-10.511137008666992, -0.2621564269065857, -5.208037376403809, -2.6377787590026855, -6.466259002685547, -3.4573111534118652, -1.464274525642395, -2.8032631874084473, -2.6748976707458496, -7.289577960968018, -3.8288660049438477, -0.023298904299736023, -1.0441645383834839, -0.5108616948127747, -1.7695831060409546, -1.670430064201355, -0.5695604681968689, -0.7876761555671692, -3.414473295211792, -0.029466643929481506, -0.5874334573745728, -3.0160231590270996, -2.436803102493286, -1.5931682586669922, -6.651026725769043, -3.3395025730133057, -0.13737602531909943, -8.956644058227539, -1.5723079442977905]"
3_bear_managed_managed_pref,Carol managed to see a bear at the zoo and Jack managed to see a bear at the zoo as well. The bears were taller than expected.,1,▁Carol|▁managed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁and|▁Jack|▁managed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁as|▁well|.|▁The|▁be|ars|▁were|▁t|aller|▁than|▁expected|.,"[-10.511137008666992, -0.2621564269065857, -5.208037376403809, -2.6377787590026855, -6.466259002685547, -3.4573111534118652, -1.464274525642395, -2.8032631874084473, -2.6748976707458496, -7.289577960968018, -3.8288660049438477, -0.023298904299736023, -1.0441645383834839, -0.5108616948127747, -1.7695831060409546, -1.670430064201355, -0.5695604681968689, -0.7876761555671692, -3.414473295211792, -0.029466643929481506, -0.5874334573745728, -3.0160231590270996, -3.2170937061309814, -0.015095049515366554, -1.235119104385376, -6.736852645874023, -5.03066873550415, -0.16481243073940277, -7.370988845825195, -1.4402334690093994]"
3_bear_failed_managed_sref,Carol failed to see a bear at the zoo but Jack managed to see a bear at the zoo. The bear was taller than expected.,1,▁Carol|▁failed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁Jack|▁managed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|.|▁The|▁bear|▁was|▁t|aller|▁than|▁expected|.,"[-12.992321968078613, -0.3744359314441681, -4.019768714904785, -3.484955310821533, -6.657949447631836, -3.602120876312256, -1.5342508554458618, -2.297420024871826, -4.172025203704834, -8.04399585723877, -4.249359607696533, -0.07485858350992203, -1.6854727268218994, -1.4152568578720093, -1.616503119468689, -1.6240363121032715, -0.3527993857860565, -0.45637837052345276, -0.6546161770820618, -3.3119614124298096, -2.2019286155700684, -1.1963870525360107, -6.365514278411865, -1.960911750793457, -0.11696073412895203, -9.682363510131836, -1.0182416439056396]"
3_bear_failed_managed_pref,Carol failed to see a bear at the zoo but Jack managed to see a bear at the zoo. The bears were taller than expected.,0,▁Carol|▁failed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁Jack|▁managed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|.|▁The|▁be|ars|▁were|▁t|aller|▁than|▁expected|.,"[-12.992321968078613, -0.3744359314441681, -4.019768714904785, -3.484955310821533, -6.657949447631836, -3.602120876312256, -1.5342508554458618, -2.297420024871826, -4.172025203704834, -8.04399585723877, -4.249359607696533, -0.07485858350992203, -1.6854727268218994, -1.4152568578720093, -1.616503119468689, -1.6240363121032715, -0.3527993857860565, -0.45637837052345276, -0.6546161770820618, -3.3119614124298096, -4.308531284332275, -0.04079391807317734, -1.5466275215148926, -6.325145721435547, -3.1804776191711426, -0.17583279311656952, -8.053150177001953, -0.8237047791481018]"
3_bear_failed_two_sref,Carol failed to see a bear at the zoo but Jack managed to see two bears at the zoo. The bear was taller than expected.,0,▁Carol|▁failed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁Jack|▁managed|▁to|▁see|▁two|▁be|ars|▁at|▁the|▁zoo|.|▁The|▁bear|▁was|▁t|aller|▁than|▁expected|.,"[-12.992321968078613, -0.3744359314441681, -4.019768714904785, -3.484955310821533, -6.657949447631836, -3.602120876312256, -1.5342508554458618, -2.297420024871826, -4.172025203704834, -8.04399585723877, -4.249359607696533, -0.07485858350992203, -1.6854727268218994, -3.1657700538635254, -2.2003679275512695, -0.010933374054729939, -2.0291025638580322, -0.5329739451408386, -0.7151930928230286, -0.6721639633178711, -3.2073872089385986, -3.0822110176086426, -2.480329990386963, -6.115281105041504, -0.7302582859992981, -0.13937540352344513, -9.6328763961792, -0.8214110732078552]"
3_bear_failed_two_pref,Carol failed to see a bear at the zoo but Jack managed to see two bears at the zoo. The bears were taller than expected.,1,▁Carol|▁failed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁but|▁Jack|▁managed|▁to|▁see|▁two|▁be|ars|▁at|▁the|▁zoo|.|▁The|▁be|ars|▁were|▁t|aller|▁than|▁expected|.,"[-12.992321968078613, -0.3744359314441681, -4.019768714904785, -3.484955310821533, -6.657949447631836, -3.602120876312256, -1.5342508554458618, -2.297420024871826, -4.172025203704834, -8.04399585723877, -4.249359607696533, -0.07485858350992203, -1.6854727268218994, -3.1657700538635254, -2.2003679275512695, -0.010933374054729939, -2.0291025638580322, -0.5329739451408386, -0.7151930928230286, -0.6721639633178711, -3.2073872089385986, -2.8348612785339355, -0.008563345298171043, -1.0464162826538086, -6.096378803253174, -2.243443250656128, -0.11259613931179047, -10.260967254638672, -0.8204522132873535]"
3_bear_failed_failed_sref,Carol failed to see a bear at the zoo and Jack failed to see a bear at the zoo as well. The bear was taller than expected.,0,▁Carol|▁failed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁and|▁Jack|▁failed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁as|▁well|.|▁The|▁bear|▁was|▁t|aller|▁than|▁expected|.,"[-12.992321968078613, -0.3744359314441681, -4.019768714904785, -3.484955310821533, -6.657949447631836, -3.602120876312256, -1.5342508554458618, -2.297420024871826, -2.6396632194519043, -7.256889343261719, -5.012223243713379, -0.0488719716668129, -0.7847286462783813, -0.6703054904937744, -2.22187876701355, -1.3645304441452026, -0.34165188670158386, -0.323352187871933, -4.47847843170166, -0.10394668579101562, -0.45283204317092896, -2.966904401779175, -2.3245432376861572, -1.3139396905899048, -6.420407295227051, -3.083528995513916, -0.09008550643920898, -7.765785217285156, -1.2920949459075928]"
3_bear_failed_failed_pref,Carol failed to see a bear at the zoo and Jack failed to see a bear at the zoo as well. The bears were taller than expected.,0,▁Carol|▁failed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁and|▁Jack|▁failed|▁to|▁see|▁a|▁bear|▁at|▁the|▁zoo|▁as|▁well|.|▁The|▁be|ars|▁were|▁t|aller|▁than|▁expected|.,"[-12.992321968078613, -0.3744359314441681, -4.019768714904785, -3.484955310821533, -6.657949447631836, -3.602120876312256, -1.5342508554458618, -2.297420024871826, -2.6396632194519043, -7.256889343261719, -5.012223243713379, -0.0488719716668129, -0.7847286462783813, -0.6703054904937744, -2.22187876701355, -1.3645304441452026, -0.34165188670158386, -0.323352187871933, -4.47847843170166, -0.10394668579101562, -0.45283204317092896, -2.966904401779175, -4.272529602050781, -0.03856205940246582, -1.4283974170684814, -6.54960823059082, -3.8367438316345215, -0.1005610004067421, -6.634328842163086, -1.128598690032959]"
4_book_affirmative_negation_sref,Susan published a book but Ben didn't publish a book. The book is a real page-turner.,1,▁Susan|▁published|▁a|▁book|▁but|▁Ben|▁didn|'|t|▁publish|▁a|▁book|.|▁The|▁book|▁is|▁a|▁real|▁page|-|turn|er|.,"[-10.592475891113281, -1.2781680822372437, -1.5442523956298828, -9.151582717895508, -10.46010684967041, -3.049882411956787, -0.773810863494873, -0.0002674698771443218, -3.5398521423339844, -1.5297967195510864, -0.0909629538655281, -0.9921599626541138, -3.5390050411224365, -2.66886305809021, -1.9328651428222656, -2.413186550140381, -5.965677738189697, -3.156334400177002, -1.0455845594406128, -0.01042161788791418, -0.005690920632332563, -1.1123329401016235]"
4_book_affirmative_negation_pref,Susan published a book but Ben didn't publish a book. The books are real page-turners.,0,▁Susan|▁published|▁a|▁book|▁but|▁Ben|▁didn|'|t|▁publish|▁a|▁book|.|▁The|▁books|▁are|▁real|▁page|-|turn|ers|.,"[-10.592475891113281, -1.2781680822372437, -1.5442523956298828, -9.151582717895508, -10.46010684967041, -3.049882411956787, -0.773810863494873, -0.0002674698771443218, -3.5398521423339844, -1.5297967195510864, -0.0909629538655281, -0.9921599626541138, -3.5390050411224365, -5.840187072753906, -1.37518310546875, -7.043567657470703, -8.43983268737793, -1.1298099756240845, -0.010605521500110626, -0.026428746059536934, -1.0574952363967896]"
4_book_two_negation_sref,Susan published two books but Ben didn't publish a book. The book is a real page-turner.,0,▁Susan|▁published|▁two|▁books|▁but|▁Ben|▁didn|'|t|▁publish|▁a|▁book|.|▁The|▁book|▁is|▁a|▁real|▁page|-|turn|er|.,"[-10.592475891113281, -4.084413528442383, -1.1264617443084717, -8.542047500610352, -11.681660652160645, -4.175384044647217, -0.9185293912887573, -0.00017307691450696439, -3.48946213722229, -2.948118209838867, -0.9028533101081848, -1.5494463443756104, -3.4032812118530273, -3.612636089324951, -2.0983684062957764, -2.3106846809387207, -5.803672790527344, -2.447336196899414, -0.9606281518936157, -0.012733581475913525, -0.006466417107731104, -1.3062238693237305]"
4_book_two_negation_pref,Susan published two books but Ben didn't publish a book. The books are real page-turners.,1,▁Susan|▁published|▁two|▁books|▁but|▁Ben|▁didn|'|t|▁publish|▁a|▁book|.|▁The|▁books|▁are|▁real|▁page|-|turn|ers|.,"[-10.592475891113281, -4.084413528442383, -1.1264617443084717, -8.542047500610352, -11.681660652160645, -4.175384044647217, -0.9185293912887573, -0.00017307691450696439, -3.48946213722229, -2.948118209838867, -0.9028533101081848, -1.5494463443756104, -3.4032812118530273, -3.4757208824157715, -1.6729806661605835, -7.519258499145508, -5.464005947113037, -1.2528287172317505, -0.006736899726092815, -0.023252202197909355, -1.1643973588943481]"
4_book_affirmative_affirmative_sref,Susan published a book and Ben published a book too. The book is a real page-turner.,0,▁Susan|▁published|▁a|▁book|▁and|▁Ben|▁published|▁a|▁book|▁too|.|▁The|▁book|▁is|▁a|▁real|▁page|-|turn|er|.,"[-10.592475891113281, -1.2781680822372437, -1.5442523956298828, -4.491849899291992, -10.594415664672852, -3.016570806503296, -0.6156691908836365, -0.7187339663505554, -4.258239269256592, -0.5144137144088745, -3.471522808074951, -2.2279176712036133, -1.440940499305725, -2.419882297515869, -5.584338665008545, -2.9925663471221924, -1.1175343990325928, -0.012747352011501789, -0.005903190467506647, -1.3453775644302368]"
4_book_affirmative_affirmative_pref,Susan published a book and Ben published a book too. The books are real page-turners.,1,▁Susan|▁published|▁a|▁book|▁and|▁Ben|▁published|▁a|▁book|▁too|.|▁The|▁books|▁are|▁real|▁page|-|turn|ers|.,"[-10.592475891113281, -1.2781680822372437, -1.5442523956298828, -4.491849899291992, -10.594415664672852, -3.016570806503296, -0.6156691908836365, -0.7187339663505554, -4.258239269256592, -0.5144137144088745, -3.471522808074951, -2.4050188064575195, -0.9530574679374695, -6.998748779296875, -4.3463969230651855, -1.249781608581543, -0.005219523329287767, -0.01643231138586998, -1.235868215560913]"
4_book_negation_affirmative_sref,Susan didn't publish a book but Ben published a book. The book is a real page-turner.,1,▁Susan|▁didn|'|t|▁publish|▁a|▁book|▁but|▁Ben|▁published|▁a|▁book|.|▁The|▁book|▁is|▁a|▁real|▁page|-|turn|er|.,"[-8.483013153076172, -0.6162972450256348, -0.0002489972102921456, -9.009550094604492, -2.3043932914733887, -1.4495174884796143, -4.9891438484191895, -9.66848087310791, -4.209954738616943, -1.3605844974517822, -0.6989572048187256, -1.7303789854049683, -3.4626762866973877, -1.968231201171875, -1.3902318477630615, -2.396705150604248, -5.897976875305176, -2.9451100826263428, -1.2503995895385742, -0.01278631016612053, -0.00712615204975009, -1.198030710220337]"
4_book_negation_affirmative_pref,Susan didn't publish a book but Ben published a book. The books are real page-turners.,0,▁Susan|▁didn|'|t|▁publish|▁a|▁book|▁but|▁Ben|▁published|▁a|▁book|.|▁The|▁books|▁are|▁real|▁page|-|turn|ers|.,"[-8.483013153076172, -0.6162972450256348, -0.0002489972102921456, -9.009550094604492, -2.3043932914733887, -1.4495174884796143, -4.9891438484191895, -9.66848087310791, -4.209954738616943, -1.3605844974517822, -0.6989572048187256, -1.7303789854049683, -3.4626762866973877, -5.115017890930176, -1.1012625694274902, -7.3591766357421875, -6.607436180114746, -1.541697382926941, -0.007429943419992924, -0.025270093232393265, -1.1030776500701904]"
4_book_negation_two_sref,Susan didn't publish a book but Ben published two books. The book is a real page-turner.,0,▁Susan|▁didn|'|t|▁publish|▁a|▁book|▁but|▁Ben|▁published|▁two|▁books|.|▁The|▁book|▁is|▁a|▁real|▁page|-|turn|er|.,"[-8.483013153076172, -0.6162972450256348, -0.0002489972102921456, -9.009550094604492, -2.3043932914733887, -1.4495174884796143, -4.9891438484191895, -9.66848087310791, -4.209954738616943, -2.5234262943267822, -1.4854369163513184, -1.770059585571289, -2.984128475189209, -4.272855281829834, -2.6104066371917725, -2.409579277038574, -5.516732215881348, -3.081798791885376, -1.131291151046753, -0.013647699728608131, -0.0059962146915495396, -1.3217895030975342]"
4_book_negation_two_pref,Susan didn't publish a book but Ben published two books. The books are real page-turners.,1,▁Susan|▁didn|'|t|▁publish|▁a|▁book|▁but|▁Ben|▁published|▁two|▁books|.|▁The|▁books|▁are|▁real|▁page|-|turn|ers|.,"[-8.483013153076172, -0.6162972450256348, -0.0002489972102921456, -9.009550094604492, -2.3043932914733887, -1.4495174884796143, -4.9891438484191895, -9.66848087310791, -4.209954738616943, -2.5234262943267822, -1.4854369163513184, -1.770059585571289, -2.984128475189209, -3.510164737701416, -1.134552001953125, -7.211542129516602, -4.276646137237549, -1.4508087635040283, -0.00667390413582325, -0.02399441972374916, -1.179510474205017]"
4_book_negation_negation_sref,Susan didn't publish a book and Ben didn't publish a book either. The book is a real page-turner.,0,▁Susan|▁didn|'|t|▁publish|▁a|▁book|▁and|▁Ben|▁didn|'|t|▁publish|▁a|▁book|▁either|.|▁The|▁book|▁is|▁a|▁real|▁page|-|turn|er|.,"[-8.483013153076172, -0.6162972450256348, -0.0002489972102921456, -9.009550094604492, -2.3043932914733887, -1.4495174884796143, -4.232201099395752, -8.813201904296875, -1.83759605884552, -0.0044948020949959755, -0.00019488819816615433, -2.3732895851135254, -0.21718060970306396, -0.2202453315258026, -5.075750350952148, -0.5220984220504761, -3.5570905208587646, -3.5009498596191406, -2.1649179458618164, -2.2869670391082764, -5.69576358795166, -3.813939332962036, -0.9977293014526367, -0.009658629074692726, -0.006008537951856852, -1.4510406255722046]"
4_book_negation_negation_pref,Susan didn't publish a book and Ben didn't publish a book either. The books are real page-turners.,0,▁Susan|▁didn|'|t|▁publish|▁a|▁book|▁and|▁Ben|▁didn|'|t|▁publish|▁a|▁book|▁either|.|▁The|▁books|▁are|▁real|▁page|-|turn|ers|.,"[-8.483013153076172, -0.6162972450256348, -0.0002489972102921456, -9.009550094604492, -2.3043932914733887, -1.4495174884796143, -4.232201099395752, -8.813201904296875, -1.83759605884552, -0.0044948020949959755, -0.00019488819816615433, -2.3732895851135254, -0.21718060970306396, -0.2202453315258026, -5.075750350952148, -0.5220984220504761, -3.5570905208587646, -4.71064567565918, -2.0541419982910156, -6.231786727905273, -7.648710250854492, -1.0914459228515625, -0.006108542904257774, -0.019638624042272568, -1.5443353652954102]"
4_book_know_doubt_sref,I know that Susan published a book but I doubt that Ben published a book. The book is a real page-turner.,1,▁I|▁know|▁that|▁Susan|▁published|▁a|▁book|▁but|▁I|▁doubt|▁that|▁Ben|▁published|▁a|▁book|.|▁The|▁book|▁is|▁a|▁real|▁page|-|turn|er|.,"[-3.9444615840911865, -2.1107523441314697, -10.517475128173828, -12.150460243225098, -1.2340604066848755, -1.1757946014404297, -5.756357192993164, -0.5592284798622131, -7.27103328704834, -1.1311067342758179, -9.694963455200195, -4.228410720825195, -1.540198802947998, -0.14508168399333954, -0.6961315274238586, -3.877467155456543, -3.0627362728118896, -1.6807444095611572, -2.4555554389953613, -5.671436309814453, -2.866344928741455, -1.3400814533233643, -0.009264219552278519, -0.0062785521149635315, -1.3794686794281006]"
4_book_know_doubt_pref,I know that Susan published a book but I doubt that Ben published a book. The books are real page-turners.,0,▁I|▁know|▁that|▁Susan|▁published|▁a|▁book|▁but|▁I|▁doubt|▁that|▁Ben|▁published|▁a|▁book|.|▁The|▁books|▁are|▁real|▁page|-|turn|ers|.,"[-3.9444615840911865, -2.1107523441314697, -10.517475128173828, -12.150460243225098, -1.2340604066848755, -1.1757946014404297, -5.756357192993164, -0.5592284798622131, -7.27103328704834, -1.1311067342758179, -9.694963455200195, -4.228410720825195, -1.540198802947998, -0.14508168399333954, -0.6961315274238586, -3.877467155456543, -5.3520002365112305, -1.4848225116729736, -6.745884418487549, -8.26105785369873, -1.5106796026229858, -0.007340247742831707, -0.02505410648882389, -1.3489192724227905]"
4_book_two_doubt_sref,I know that Susan published two books but I doubt that Ben published a book. The book is a real page-turner.,0,▁I|▁know|▁that|▁Susan|▁published|▁two|▁books|▁but|▁I|▁doubt|▁that|▁Ben|▁published|▁a|▁book|.|▁The|▁book|▁is|▁a|▁real|▁page|-|turn|er|.,"[-3.9444615840911865, -2.1107523441314697, -10.517475128173828, -12.150460243225098, -3.707418441772461, -1.1456124782562256, -5.254105567932129, -0.7814458012580872, -7.072402477264404, -1.0377377271652222, -10.309688568115234, -3.977391481399536, -2.762148380279541, -0.5161558389663696, -0.7956697940826416, -3.805129051208496, -3.454706907272339, -1.9351184368133545, -2.39622163772583, -5.650362968444824, -2.754701614379883, -1.2730170488357544, -0.00968070700764656, -0.005723635200411081, -1.48263680934906]"
4_book_two_doubt_pref,I know that Susan published two books but I doubt that Ben published a book. The books are real page-turners.,1,▁I|▁know|▁that|▁Susan|▁published|▁two|▁books|▁but|▁I|▁doubt|▁that|▁Ben|▁published|▁a|▁book|.|▁The|▁books|▁are|▁real|▁page|-|turn|ers|.,"[-3.9444615840911865, -2.1107523441314697, -10.517475128173828, -12.150460243225098, -3.707418441772461, -1.1456124782562256, -5.254105567932129, -0.7814458012580872, -7.072402477264404, -1.0377377271652222, -10.309688568115234, -3.977391481399536, -2.762148380279541, -0.5161558389663696, -0.7956697940826416, -3.805129051208496, -4.311642646789551, -1.4793022871017456, -7.344586372375488, -7.233743667602539, -1.4227519035339355, -0.00619858643040061, -0.02042137086391449, -1.450272560119629]"
4_book_know_know_sref,I know that Susan published a book and I know that Ben published a book as well. The book is a real page-turner.,0,▁I|▁know|▁that|▁Susan|▁published|▁a|▁book|▁and|▁I|▁know|▁that|▁Ben|▁published|▁a|▁book|▁as|▁well|.|▁The|▁book|▁is|▁a|▁real|▁page|-|turn|er|.,"[-3.9444615840911865, -2.1107523441314697, -10.517475128173828, -12.150460243225098, -1.2340604066848755, -1.1757946014404297, -3.6820404529571533, -1.5822464227676392, -3.087958574295044, -0.4297984540462494, -7.778059959411621, -2.3059520721435547, -0.2649713158607483, -0.14704370498657227, -4.299531936645508, -0.04848716780543327, -0.6363080143928528, -4.279636859893799, -3.1673660278320312, -1.5774245262145996, -2.675657033920288, -5.70656681060791, -3.2015230655670166, -1.0219964981079102, -0.008518903516232967, -0.005452048499137163, -1.1889021396636963]"
4_book_know_know_pref,I know that Susan published a book and I know that Ben published a book as well. The books are real page-turners.,1,▁I|▁know|▁that|▁Susan|▁published|▁a|▁book|▁and|▁I|▁know|▁that|▁Ben|▁published|▁a|▁book|▁as|▁well|.|▁The|▁books|▁are|▁real|▁page|-|turn|ers|.,"[-3.9444615840911865, -2.1107523441314697, -10.517475128173828, -12.150460243225098, -1.2340604066848755, -1.1757946014404297, -3.6820404529571533, -1.5822464227676392, -3.087958574295044, -0.4297984540462494, -7.778059959411621, -2.3059520721435547, -0.2649713158607483, -0.14704370498657227, -4.299531936645508, -0.04848716780543327, -0.6363080143928528, -4.279636859893799, -3.465442657470703, -0.7931958436965942, -7.657658576965332, -6.171030044555664, -1.1166125535964966, -0.005077087786048651, -0.025118395686149597, -1.244828224182129]"
4_book_doubt_know_sref,I doubt that Susan published a book but I know that Ben published a book. The book is a real page-turner.,1,▁I|▁doubt|▁that|▁Susan|▁published|▁a|▁book|▁but|▁I|▁know|▁that|▁Ben|▁published|▁a|▁book|.|▁The|▁book|▁is|▁a|▁real|▁page|-|turn|er|.,"[-7.04864501953125, -1.5054593086242676, -10.97426986694336, -12.435962677001953, -2.3445885181427, -1.7247096300125122, -5.503355503082275, -1.3341137170791626, -3.229909896850586, -1.1604329347610474, -8.506780624389648, -3.1239426136016846, -1.1922039985656738, -0.5196604132652283, -1.5314254760742188, -3.7313365936279297, -2.2206430435180664, -1.2166192531585693, -2.7232112884521484, -5.875898361206055, -2.597735643386841, -1.3889055252075195, -0.010232371278107166, -0.005940163973718882, -1.2826542854309082]"
4_book_doubt_know_pref,I doubt that Susan published a book but I know that Ben published a book. The books are real page-turners.,0,▁I|▁doubt|▁that|▁Susan|▁published|▁a|▁book|▁but|▁I|▁know|▁that|▁Ben|▁published|▁a|▁book|.|▁The|▁books|▁are|▁real|▁page|-|turn|ers|.,"[-7.04864501953125, -1.5054593086242676, -10.97426986694336, -12.435962677001953, -2.3445885181427, -1.7247096300125122, -5.503355503082275, -1.3341137170791626, -3.229909896850586, -1.1604329347610474, -8.506780624389648, -3.1239426136016846, -1.1922039985656738, -0.5196604132652283, -1.5314254760742188, -3.7313365936279297, -4.57130241394043, -1.1103968620300293, -7.236793518066406, -7.863919734954834, -1.5075982809066772, -0.009725096635520458, -0.03476954996585846, -1.2130767107009888]"
4_book_doubt_two_sref,I doubt that Susan published a book but I know that Ben published two books. The book is a real page-turner.,0,▁I|▁doubt|▁that|▁Susan|▁published|▁a|▁book|▁but|▁I|▁know|▁that|▁Ben|▁published|▁two|▁books|.|▁The|▁book|▁is|▁a|▁real|▁page|-|turn|er|.,"[-7.04864501953125, -1.5054593086242676, -10.97426986694336, -12.435962677001953, -2.3445885181427, -1.7247096300125122, -5.503355503082275, -1.3341137170791626, -3.229909896850586, -1.1604329347610474, -8.506780624389648, -3.1239426136016846, -2.9971232414245605, -1.0897371768951416, -1.4479503631591797, -3.1606616973876953, -4.378993988037109, -2.555823564529419, -2.5506577491760254, -5.481052398681641, -3.014820098876953, -1.3175837993621826, -0.01092370506376028, -0.004584753420203924, -1.3926615715026855]"
4_book_doubt_two_pref,I doubt that Susan published a book but I know that Ben published two books. The books are real page-turners.,1,▁I|▁doubt|▁that|▁Susan|▁published|▁a|▁book|▁but|▁I|▁know|▁that|▁Ben|▁published|▁two|▁books|.|▁The|▁books|▁are|▁real|▁page|-|turn|ers|.,"[-7.04864501953125, -1.5054593086242676, -10.97426986694336, -12.435962677001953, -2.3445885181427, -1.7247096300125122, -5.503355503082275, -1.3341137170791626, -3.229909896850586, -1.1604329347610474, -8.506780624389648, -3.1239426136016846, -2.9971232414245605, -1.0897371768951416, -1.4479503631591797, -3.1606616973876953, -3.534266233444214, -0.9427595734596252, -7.522022724151611, -5.541565895080566, -1.587782382965088, -0.006805929820984602, -0.022173697128891945, -1.355608344078064]"
4_book_doubt_doubt_sref,I doubt that Susan published a book and I doubt that Ben published a book as well. The book is a real page-turner.,0,▁I|▁doubt|▁that|▁Susan|▁published|▁a|▁book|▁and|▁I|▁doubt|▁that|▁Ben|▁published|▁a|▁book|▁as|▁well|.|▁The|▁book|▁is|▁a|▁real|▁page|-|turn|er|.,"[-7.04864501953125, -1.5054593086242676, -10.97426986694336, -12.435962677001953, -2.3445885181427, -1.7247096300125122, -4.1899542808532715, -3.0050833225250244, -1.6310054063796997, -0.30101627111434937, -7.955757141113281, -2.2935426235198975, -0.26434123516082764, -0.11403730511665344, -4.741430282592773, -0.4889103174209595, -0.30191874504089355, -3.667409658432007, -3.5174667835235596, -1.8948261737823486, -2.3609559535980225, -5.690797805786133, -3.5096471309661865, -1.1978018283843994, -0.009693693369626999, -0.006986001040786505, -1.5911149978637695]"
4_book_doubt_doubt_pref,I doubt that Susan published a book and I doubt that Ben published a book as well. The books are real page-turners.,0,▁I|▁doubt|▁that|▁Susan|▁published|▁a|▁book|▁and|▁I|▁doubt|▁that|▁Ben|▁published|▁a|▁book|▁as|▁well|.|▁The|▁books|▁are|▁real|▁page|-|turn|ers|.,"[-7.04864501953125, -1.5054593086242676, -10.97426986694336, -12.435962677001953, -2.3445885181427, -1.7247096300125122, -4.1899542808532715, -3.0050833225250244, -1.6310054063796997, -0.30101627111434937, -7.955757141113281, -2.2935426235198975, -0.26434123516082764, -0.11403730511665344, -4.741430282592773, -0.4889103174209595, -0.30191874504089355, -3.667409658432007, -4.550987243652344, -1.6735665798187256, -5.643733978271484, -9.92123794555664, -1.2160290479660034, -0.011526653543114662, -0.028984785079956055, -1.6779441833496094]"
