id,sentence,type,expected,order,tokens,log_probs
5_shirt_affirmative_negation,Mary found a shirt at the store but she didn't find a hat. The hat,affirmative_negation,0,1,Mary| found| a| shirt| at| the| store| but| she| didn|'t| find| a| hat|.| The| hat,-7.6183|-2.255686|-7.891825|-4.890606|-0.59332395|-4.8644333|-4.9749537|-2.7080266|-2.1110516|-0.39552724|-2.601443|-1.5471697|-4.127605|-0.6463866|-3.9811769|-2.4641554
5_shirt_affirmative_negation,Mary found a hat at the store but she didn't find a shirt. The hat,affirmative_negation,1,2,Mary| found| a| hat| at| the| store| but| she| didn|'t| find| a| shirt|.| The| hat,-7.6183|-2.255686|-7.9244275|-4.4057083|-1.2336812|-3.5050693|-4.7769337|-2.5470626|-1.9283826|-0.4037048|-3.178826|-1.2405591|-2.8912723|-0.58299696|-4.0840516|-2.1793807
5_shirt_affirmative_negation,Mary found a hat at the store but she didn't find a shirt. The shirt,affirmative_negation,0,2,Mary| found| a| hat| at| the| store| but| she| didn|'t| find| a| shirt|.| The| shirt,-7.618597|-2.2553608|-7.9132047|-4.4005976|-1.2308847|-3.5084684|-4.7730584|-2.5566425|-1.9269713|-0.40534034|-3.1996872|-1.2320716|-2.8858325|-0.5851283|-4.0789137|-1.208439
5_shirt_negation_affirmative,Mary didn't find a shirt at the store but she found a hat. The hat,negation_affirmative,1,1,Mary| didn|'t| find| a| shirt| at| the| store| but| she| found| a| hat|.| The| hat,-7.4551835|-0.45375654|-5.7980075|-2.9502866|-7.885451|-4.8210907|-1.008012|-2.1860685|-3.3967798|-1.1905665|-2.334101|-0.915544|-4.5492697|-1.0749897|-3.0161276|-0.60253036
5_shirt_negation_affirmative,Mary didn't find a shirt at the store but she found a hat. The shirt,negation_affirmative,0,1,Mary| didn|'t| find| a| shirt| at| the| store| but| she| found| a| hat|.| The| shirt,-7.455201|-0.4492176|-5.7978106|-2.953342|-7.8859024|-4.826151|-1.0071806|-2.1785977|-3.4060366|-1.1916245|-2.3210096|-0.9139966|-4.549955|-1.0731409|-3.011936|-4.783054
5_shirt_negation_affirmative,Mary didn't find a hat at the store but she found a shirt. The shirt,negation_affirmative,1,2,Mary| didn|'t| find| a| hat| at| the| store| but| she| found| a| shirt|.| The| shirt,-7.4551835|-0.45375654|-5.7980075|-2.9502866|-7.7610497|-4.051761|-1.0154642|-2.0966105|-3.2153835|-1.0520838|-2.4065943|-0.77832|-4.9780135|-2.0069137|-2.906967|-0.4432734
5_shirt_negation_affirmative,Mary didn't find a hat at the store but she found a shirt. The hat,negation_affirmative,0,2,Mary| didn|'t| find| a| hat| at| the| store| but| she| found| a| shirt|.| The| hat,-7.4545236|-0.4543319|-5.800029|-2.949646|-7.773328|-4.04833|-1.0159736|-2.095002|-3.224174|-1.0496033|-2.4112034|-0.7783038|-4.9827394|-2.0083823|-2.90892|-5.158633
5_shirt_know_doubt,I know that Mary found a shirt at the store but I doubt that she found a hat. The shirt,know_doubt,1,1,I| know| that| Mary| found| a| shirt| at| the| store| but| I| doubt| that| she| found| a| hat|.| The| shirt,-4.262303|-2.3906283|-9.098566|-6.782751|-2.3369029|-8.136254|-3.570474|-1.0169363|-3.0423195|-4.755752|-1.3932611|-6.15793|-0.97463536|-0.78358614|-1.9648882|-1.0539217|-4.28393|-1.1403571|-3.785884|-2.0816677
5_shirt_know_doubt,I know that Mary found a shirt at the store but I doubt that she found a hat. The hat,know_doubt,0,1,I| know| that| Mary| found| a| shirt| at| the| store| but| I| doubt| that| she| found| a| hat|.| The| hat,-4.262303|-2.3906283|-9.098566|-6.782751|-2.3369029|-8.136254|-3.570474|-1.0169363|-3.0423195|-4.755752|-1.3932611|-6.15793|-0.97463536|-0.78358614|-1.9648882|-1.0539217|-4.28393|-1.1403571|-3.785884|-2.7294986
5_shirt_know_doubt,I know that Mary found a hat at the store but I doubt that she found a shirt. The hat,know_doubt,1,2,I| know| that| Mary| found| a| hat| at| the| store| but| I| doubt| that| she| found| a| shirt|.| The| hat,-4.262303|-2.3906283|-9.098566|-6.782751|-2.3384354|-7.872228|-3.4672813|-0.9623092|-3.2704926|-4.533644|-1.1854724|-6.3036046|-0.8047043|-0.69888216|-2.0208793|-1.0002651|-4.317727|-1.3319461|-3.713736|-3.3379545
5_shirt_know_doubt,I know that Mary found a hat at the store but I doubt that she found a shirt. The shirt,know_doubt,0,2,I| know| that| Mary| found| a| hat| at| the| store| but| I| doubt| that| she| found| a| shirt|.| The| shirt,-4.26245|-2.389608|-9.144466|-6.767318|-2.3362927|-7.86082|-3.4673438|-0.9680072|-3.2631848|-4.5485215|-1.1855663|-6.3065886|-0.79463995|-0.69366765|-2.021798|-0.9942099|-4.3316135|-1.3276527|-3.7203736|-1.6572101
5_shirt_doubt_know,I doubt that Mary found a shirt at the store but I know that she found a hat. The hat,doubt_know,1,1,I| doubt| that| Mary| found| a| shirt| at| the| store| but| I| know| that| she| found| a| hat|.| The| hat,-8.072012|-1.9216126|-9.1061535|-6.63672|-3.58956|-9.6557255|-4.2097487|-1.2438217|-2.7868946|-5.406906|-1.8971326|-3.5805402|-1.0826737|-0.9631574|-1.9752877|-1.0492324|-5.5405188|-1.3493062|-3.685368|-2.029121
5_shirt_doubt_know,I doubt that Mary found a shirt at the store but I know that she found a hat. The shirt,doubt_know,0,1,I| doubt| that| Mary| found| a| shirt| at| the| store| but| I| know| that| she| found| a| hat|.| The| shirt,-8.072012|-1.9216126|-9.1061535|-6.63672|-3.58956|-9.6557255|-4.2097487|-1.2438217|-2.7868946|-5.406906|-1.8971326|-3.5805402|-1.0826737|-0.9631574|-1.9752877|-1.0492324|-5.5405188|-1.3493062|-3.685368|-2.5324972
5_shirt_doubt_know,I doubt that Mary found a hat at the store but I know that she found a shirt. The shirt,doubt_know,1,2,I| doubt| that| Mary| found| a| hat| at| the| store| but| I| know| that| she| found| a| shirt|.| The| shirt,-8.072716|-1.9201941|-9.121144|-6.646383|-3.5884256|-8.520655|-3.6330855|-1.3801179|-3.027546|-5.1252575|-1.9742354|-3.5791738|-1.0524036|-0.8579882|-2.0471592|-0.9705436|-6.754612|-1.7810009|-3.6721926|-1.1856089
5_shirt_doubt_know,I doubt that Mary found a hat at the store but I know that she found a shirt. The hat,doubt_know,0,2,I| doubt| that| Mary| found| a| hat| at| the| store| but| I| know| that| she| found| a| shirt|.| The| hat,-8.071987|-1.9223536|-9.108723|-6.6437635|-3.5859287|-8.511377|-3.6375368|-1.3826299|-3.0176082|-5.1192617|-1.9759429|-3.5798402|-1.0505698|-0.85719246|-2.058232|-0.9707463|-6.731679|-1.780558|-3.6839838|-3.2179117
5_shirt_affirmative_modal,Mary found a shirt at the store but she wanted to find a hat. The shirt,affirmative_modal,1,1,Mary| found| a| shirt| at| the| store| but| she| wanted| to| find| a| hat|.| The| shirt,-7.6194596|-2.25623|-7.892719|-4.8929763|-0.59369445|-4.847051|-4.976781|-2.7068179|-3.4398792|-1.03092|-2.9781935|-0.9212731|-4.6123466|-1.9310411|-3.0004392|-4.0020723
5_shirt_affirmative_modal,Mary found a shirt at the store but she wanted to find a hat. The hat,affirmative_modal,0,1,Mary| found| a| shirt| at| the| store| but| she| wanted| to| find| a| hat|.| The| hat,-7.6183|-2.255686|-7.891825|-4.890606|-0.59332395|-4.8644333|-4.9749537|-2.7080266|-3.4541452|-1.0284606|-2.984179|-0.91911644|-4.6175613|-1.9284666|-2.9963992|-2.4374545
5_shirt_affirmative_modal,Mary found a hat at the store but she wanted to find a shirt. The hat,affirmative_modal,1,2,Mary| found| a| hat| at| the| store| but| she| wanted| to| find| a| shirt|.| The| hat,-7.618597|-2.2553608|-7.9132047|-4.4005976|-1.2308847|-3.5084684|-4.7730584|-2.5566425|-3.680904|-1.3197286|-2.7647228|-0.6832163|-4.9242|-2.4927473|-2.9693027|-2.9619198
5_shirt_affirmative_modal,Mary found a hat at the store but she wanted to find a shirt. The shirt,affirmative_modal,0,2,Mary| found| a| hat| at| the| store| but| she| wanted| to| find| a| shirt|.| The| shirt,-7.6194596|-2.2536583|-7.9203715|-4.403898|-1.2360638|-3.503531|-4.77932|-2.5506103|-3.6718223|-1.3216273|-2.768969|-0.68609554|-4.918844|-2.4987695|-2.9709914|-1.7013541
5_shirt_modal_affirmative,Mary wanted to find a shirt at the store but she found a hat. The hat,modal_affirmative,1,1,Mary| wanted| to| find| a| shirt| at| the| store| but| she| found| a| hat|.| The| hat,-9.102282|-0.3706035|-5.3268733|-1.3244897|-9.28854|-6.5632386|-0.8870354|-2.7772336|-3.1964953|-1.7911673|-3.909506|-1.1770717|-4.4287977|-1.6632147|-3.9786224|-0.94751954
5_shirt_modal_affirmative,Mary wanted to find a shirt at the store but she found a hat. The shirt,modal_affirmative,0,1,Mary| wanted| to| find| a| shirt| at| the| store| but| she| found| a| hat|.| The| shirt,-9.102931|-0.37122497|-5.323414|-1.3260609|-9.287666|-6.556543|-0.88608956|-2.7618368|-3.1933944|-1.7904053|-3.9037366|-1.1781769|-4.427781|-1.6508818|-3.983462|-2.1993139
5_shirt_modal_affirmative,Mary wanted to find a hat at the store but she found a shirt. The shirt,modal_affirmative,1,2,Mary| wanted| to| find| a| hat| at| the| store| but| she| found| a| shirt|.| The| shirt,-9.102839|-0.3708759|-5.321671|-1.3255188|-9.088193|-6.0378256|-1.0375062|-3.062814|-2.9738271|-1.8988234|-3.8865073|-1.2025298|-4.8172417|-2.2409616|-3.7735476|-0.45263714
5_shirt_modal_affirmative,Mary wanted to find a hat at the store but she found a shirt. The hat,modal_affirmative,0,2,Mary| wanted| to| find| a| hat| at| the| store| but| she| found| a| shirt|.| The| hat,-9.102931|-0.37122497|-5.323414|-1.3260609|-9.07877|-6.0357943|-1.0366895|-3.0581563|-2.9713926|-1.9000398|-3.8908396|-1.1980906|-4.810512|-2.246638|-3.824496|-3.2442317
5_shirt_managed_failed,Mary managed to find a shirt at the store but failed to find a hat. The shirt,managed_failed,1,1,Mary| managed| to| find| a| shirt| at| the| store| but| failed| to| find| a| hat|.| The| shirt,-10.077516|-0.2793577|-3.6577919|-1.1026028|-7.060312|-5.063611|-0.729918|-4.764564|-3.9905026|-6.2943935|-0.12608762|-0.74148786|-1.5058243|-5.109582|-0.7815598|-2.9494154|-3.254494
5_shirt_managed_failed,Mary managed to find a shirt at the store but failed to find a hat. The hat,managed_failed,0,1,Mary| managed| to| find| a| shirt| at| the| store| but| failed| to| find| a| hat|.| The| hat,-10.076874|-0.2799176|-3.6604197|-1.1062467|-7.066337|-5.0807304|-0.72847074|-4.777536|-3.9974775|-6.299595|-0.12531042|-0.7400526|-1.508216|-5.120349|-0.7795235|-2.9467447|-3.6703782
5_shirt_managed_failed,Mary managed to find a hat at the store but failed to find a shirt. The hat,managed_failed,1,2,Mary| managed| to| find| a| hat| at| the| store| but| failed| to| find| a| shirt|.| The| hat,-10.077516|-0.2793577|-3.6577919|-1.1026006|-7.8036747|-4.46581|-1.2666496|-4.1095057|-3.9332254|-6.0186934|-0.11616784|-0.7153983|-0.8128202|-4.0051136|-1.0900369|-2.9652147|-3.120865
5_shirt_managed_failed,Mary managed to find a hat at the store but failed to find a shirt. The shirt,managed_failed,0,2,Mary| managed| to| find| a| hat| at| the| store| but| failed| to| find| a| shirt|.| The| shirt,-10.077516|-0.2793577|-3.6577919|-1.1026006|-7.8036747|-4.46581|-1.2666496|-4.1095057|-3.9332254|-6.0186934|-0.11616784|-0.7153983|-0.8128202|-4.0051136|-1.0900369|-2.9652147|-2.4081767
5_shirt_failed_managed,Mary failed to find a shirt at the store but managed to find a hat. The hat,failed_managed,1,1,Mary| failed| to| find| a| shirt| at| the| store| but| managed| to| find| a| hat|.| The| hat,-11.524983|-0.3076772|-4.0467763|-1.3148341|-9.176439|-4.933212|-0.782152|-2.228517|-4.3924036|-4.139914|-0.020646993|-1.6208166|-0.62051773|-4.393632|-1.2906098|-2.8254955|-1.0018733
5_shirt_failed_managed,Mary failed to find a shirt at the store but managed to find a hat. The shirt,failed_managed,0,1,Mary| failed| to| find| a| shirt| at| the| store| but| managed| to| find| a| hat|.| The| shirt,-11.524983|-0.3076772|-4.0467763|-1.3148341|-9.176439|-4.933212|-0.782152|-2.228517|-4.3924036|-4.139914|-0.020646993|-1.6208166|-0.62051773|-4.393632|-1.2906098|-2.8254955|-4.5990906
5_shirt_failed_managed,Mary failed to find a hat at the store but managed to find a shirt. The shirt,failed_managed,1,2,Mary| failed| to| find| a| hat| at| the| store| but| managed| to| find| a| shirt|.| The| shirt,-11.52434|-0.30805483|-4.0456715|-1.3134146|-8.624328|-4.534349|-0.9942322|-2.7774441|-4.020189|-4.5031095|-0.025813436|-1.71253|-0.5848993|-5.2346444|-2.1328676|-2.7452748|-0.88071114
5_shirt_failed_managed,Mary failed to find a hat at the store but managed to find a shirt. The hat,failed_managed,0,2,Mary| failed| to| find| a| hat| at| the| store| but| managed| to| find| a| shirt|.| The| hat,-11.524983|-0.3076772|-4.0467763|-1.3148344|-8.624562|-4.5204415|-0.9900204|-2.781452|-4.008747|-4.521508|-0.025667878|-1.7108138|-0.5846949|-5.2360225|-2.135031|-2.741571|-4.923838
6_rat_affirmative_negation,Carla got a pet rat but she didn't get a bird. The rat,affirmative_negation,1,1,Car|la| got| a| pet| rat| but| she| didn|'t| get| a| bird|.| The| rat,-4.7541194|-7.334831|-2.6507316|-7.890122|-4.0338163|-5.911321|-2.148473|-2.2779162|-0.27126285|-2.554937|-1.3798013|-5.812512|-1.1260165|-3.6746526|-0.72740626
6_rat_affirmative_negation,Carla got a pet rat but she didn't get a bird. The bird,affirmative_negation,0,1,Car|la| got| a| pet| rat| but| she| didn|'t| get| a| bird|.| The| bird,-4.753594|-7.3339334|-2.6466377|-7.8835073|-4.037092|-5.8887005|-2.140613|-2.2886488|-0.2741647|-2.5495853|-1.3795372|-5.8106127|-1.1322637|-3.7004344|-1.9988962
6_rat_affirmative_negation,Carla got a bird but she didn't get a pet rat. The bird,affirmative_negation,1,2,Car|la| got| a| bird| but| she| didn|'t| get| a| pet| rat|.| The| bird,-4.753673|-7.332936|-2.645692|-8.196249|-7.7361665|-2.484982|-1.8685173|-0.3814834|-1.6823976|-1.4768049|-6.392255|-6.155103|-1.2266468|-4.260327|-2.4586813
6_rat_affirmative_negation,Carla got a bird but she didn't get a pet rat. The rat,affirmative_negation,0,2,Car|la| got| a| bird| but| she| didn|'t| get| a| pet| rat|.| The| rat,-4.753594|-7.3339334|-2.6466377|-8.193275|-7.742697|-2.481633|-1.8680162|-0.38636193|-1.687583|-1.4807283|-6.3265533|-6.2109685|-1.2252034|-4.2832956|-1.7496787
6_rat_negation_affirmative,Carla didn't get a pet rat but she got a bird. The bird,negation_affirmative,1,1,Car|la| didn|'t| get| a| pet| rat| but| she| got| a| bird|.| The| bird,-4.753594|-5.87704|-0.28641665|-4.246891|-2.1742845|-8.527311|-5.234037|-4.7787075|-1.0627513|-2.2867272|-0.67895144|-5.5640717|-1.108643|-3.292016|-0.79794675
6_rat_negation_affirmative,Carla didn't get a pet rat but she got a bird. The rat,negation_affirmative,0,1,Car|la| didn|'t| get| a| pet| rat| but| she| got| a| bird|.| The| rat,-4.7534795|-5.8761973|-0.28527197|-4.2489624|-2.1734812|-8.738438|-5.2695|-4.7813926|-1.0519594|-2.2843707|-0.6789218|-5.567157|-1.1112769|-3.2839792|-4.181516
6_rat_negation_affirmative,Carla didn't get a bird but she got a pet rat. The rat,negation_affirmative,1,2,Car|la| didn|'t| get| a| bird| but| she| got| a| pet| rat|.| The| rat,-4.7541194|-5.881569|-0.2858874|-4.246027|-2.174754|-10.483818|-5.2697535|-0.8570666|-1.8728025|-0.71434087|-6.3159523|-3.105634|-1.4505991|-3.621727|-1.3074076
6_rat_negation_affirmative,Carla didn't get a bird but she got a pet rat. The bird,negation_affirmative,0,2,Car|la| didn|'t| get| a| bird| but| she| got| a| pet| rat|.| The| bird,-4.753594|-5.87704|-0.28641665|-4.246891|-2.1742845|-10.483278|-5.2618814|-0.8582449|-1.8716972|-0.7122103|-6.2987647|-3.1335702|-1.459021|-3.606072|-5.647627
6_rat_know_doubt,I know that Carla got a pet rat but I doubt she got a bird. The rat,know_doubt,1,1,I| know| that| Car|la| got| a| pet| rat| but| I| doubt| she| got| a| bird|.| The| rat,-4.262303|-2.3906283|-9.50712|-2.0803363|-5.9821496|-2.0158198|-8.704704|-3.7516575|-4.8652806|-0.9108754|-5.9741187|-1.347932|-4.133507|-1.4787992|-5.223351|-0.99798936|-3.757538|-2.5819814
6_rat_know_doubt,I know that Carla got a pet rat but I doubt she got a bird. The bird,know_doubt,0,1,I| know| that| Car|la| got| a| pet| rat| but| I| doubt| she| got| a| bird|.| The| bird,-4.262303|-2.3906283|-9.50712|-2.0803363|-5.9821496|-2.0158198|-8.704704|-3.7516575|-4.8652806|-0.9108754|-5.9741187|-1.347932|-4.133507|-1.4787992|-5.223351|-0.99798936|-3.757538|-2.250721
6_rat_know_doubt,I know that Carla got a bird but I doubt she got a pet rat. The bird,know_doubt,1,2,I| know| that| Car|la| got| a| bird| but| I| doubt| she| got| a| pet| rat|.| The| bird,-4.262303|-2.3906283|-9.50712|-2.0803363|-5.9821496|-2.0158198|-8.32112|-5.831873|-0.82026553|-6.2120476|-1.2309561|-2.8896492|-1.3418158|-4.6896243|-3.5505025|-1.0675076|-3.9696403|-3.8458343
6_rat_know_doubt,I know that Carla got a bird but I doubt she got a pet rat. The rat,know_doubt,0,2,I| know| that| Car|la| got| a| bird| but| I| doubt| she| got| a| pet| rat|.| The| rat,-4.2621636|-2.392852|-9.504514|-2.0776134|-6.0017447|-2.018115|-8.308554|-5.832792|-0.8172853|-6.2123194|-1.2324986|-2.8980684|-1.338258|-4.6920366|-3.5424526|-1.0669029|-3.9737716|-2.234592
6_rat_doubt_know,I doubt that Carla got a pet rat but I know she got a bird. The bird,doubt_know,1,1,I| doubt| that| Car|la| got| a| pet| rat| but| I| know| she| got| a| bird|.| The| bird,-8.072716|-1.9201941|-9.479171|-2.0023866|-5.569124|-2.4850805|-8.2782345|-4.8327804|-6.155934|-1.5127248|-3.4562123|-1.252833|-2.5999613|-0.7746408|-5.2806325|-1.0907779|-3.6278594|-1.5077101
6_rat_doubt_know,I doubt that Carla got a pet rat but I know she got a bird. The rat,doubt_know,0,1,I| doubt| that| Car|la| got| a| pet| rat| but| I| know| she| got| a| bird|.| The| rat,-8.071959|-1.9210594|-9.48659|-2.0166435|-5.5792074|-2.4832592|-8.2754|-4.8459935|-6.1631746|-1.5232732|-3.4645734|-1.255249|-2.6037397|-0.7686142|-5.2753997|-1.0904305|-3.6310503|-3.326821
6_rat_doubt_know,I doubt that Carla got a bird but I know she got a pet rat. The rat,doubt_know,1,2,I| doubt| that| Car|la| got| a| bird| but| I| know| she| got| a| pet| rat|.| The| rat,-8.071785|-1.9196118|-9.489657|-2.0361547|-5.5758038|-2.485296|-8.848317|-6.613666|-1.5113738|-3.190983|-1.1896802|-1.4140773|-0.869083|-6.658465|-3.3464959|-1.1728145|-3.7556021|-1.837886
6_rat_doubt_know,I doubt that Carla got a bird but I know she got a pet rat. The bird,doubt_know,0,2,I| doubt| that| Car|la| got| a| bird| but| I| know| she| got| a| pet| rat|.| The| bird,-8.072716|-1.9201941|-9.479171|-2.0023837|-5.5761433|-2.4844584|-8.850702|-6.5975556|-1.5156049|-3.1906762|-1.1979309|-1.393159|-0.8681359|-6.671015|-3.3482304|-1.1722819|-3.7573123|-3.896446
6_rat_affirmative_modal,Carla got a pet rat but she wanted to get a bird. The rat,affirmative_modal,1,1,Car|la| got| a| pet| rat| but| she| wanted| to| get| a| bird|.| The| rat,-4.753594|-7.3339334|-2.6466377|-7.8835073|-4.037092|-5.8887005|-2.140613|-4.7378674|-1.0347102|-2.206453|-1.3369418|-3.9941573|-1.1669886|-2.9928594|-1.1803808
6_rat_affirmative_modal,Carla got a pet rat but she wanted to get a bird. The bird,affirmative_modal,0,1,Car|la| got| a| pet| rat| but| she| wanted| to| get| a| bird|.| The| bird,-4.753594|-7.3339334|-2.6466377|-7.8835073|-4.037092|-5.8887005|-2.140613|-4.7378674|-1.0347102|-2.206453|-1.3369418|-3.9941573|-1.1669886|-2.9928594|-1.6996795
6_rat_affirmative_modal,Carla got a bird but she wanted to get a pet rat. The bird,affirmative_modal,1,2,Car|la| got| a| bird| but| she| wanted| to| get| a| pet| rat|.| The| bird,-4.753594|-7.3339334|-2.6466377|-8.193275|-7.742697|-2.481633|-5.071603|-1.9252448|-2.1663997|-1.056499|-5.260743|-5.0507894|-1.0565807|-3.3741457|-2.9208887
6_rat_affirmative_modal,Carla got a bird but she wanted to get a pet rat. The rat,affirmative_modal,0,2,Car|la| got| a| bird| but| she| wanted| to| get| a| pet| rat|.| The| rat,-4.753476|-7.338558|-2.6506448|-8.197976|-7.766089|-2.4864743|-5.087976|-1.9400061|-2.1642265|-1.0519799|-5.295794|-5.0709767|-1.0543987|-3.3748338|-1.617688
6_rat_modal_affirmative,Carla wanted to get a pet rat but she got a bird. The bird,modal_affirmative,1,1,Car|la| wanted| to| get| a| pet| rat| but| she| got| a| bird|.| The| bird,-4.753673|-8.076406|-0.3026218|-3.6713395|-2.8271441|-5.6404624|-5.5643635|-2.8881643|-2.6317039|-4.1591587|-0.54143643|-5.638715|-2.2046547|-3.1493995|-0.360669
6_rat_modal_affirmative,Carla wanted to get a pet rat but she got a bird. The rat,modal_affirmative,0,1,Car|la| wanted| to| get| a| pet| rat| but| she| got| a| bird|.| The| rat,-4.753476|-8.065416|-0.30238733|-3.6778755|-2.8337562|-5.6529746|-5.558461|-2.885472|-2.6294053|-4.1588407|-0.5356811|-5.6316905|-2.1999903|-3.1745584|-3.0245674
6_rat_modal_affirmative,Carla wanted to get a bird but she got a pet rat. The rat,modal_affirmative,1,2,Car|la| wanted| to| get| a| bird| but| she| got| a| pet| rat|.| The| rat,-4.753673|-8.076406|-0.3026218|-3.6713395|-2.8271441|-6.8404465|-5.2459846|-1.9353702|-4.4723296|-0.7991062|-5.3007684|-2.756601|-2.4531245|-3.5618393|-0.6349518
6_rat_modal_affirmative,Carla wanted to get a bird but she got a pet rat. The bird,modal_affirmative,0,2,Car|la| wanted| to| get| a| bird| but| she| got| a| pet| rat|.| The| bird,-4.753673|-8.076406|-0.3026218|-3.6713395|-2.8271441|-6.8404465|-5.2459846|-1.9353702|-4.4723296|-0.7991062|-5.3007684|-2.756601|-2.4531245|-3.5618393|-4.2669516
6_rat_managed_failed,Carla managed to get a pet rat but failed to get a bird. The rat,managed_failed,1,1,Car|la| managed| to| get| a| pet| rat| but| failed| to| get| a| bird|.| The| rat,-4.7539606|-10.324629|-0.38506833|-2.0831883|-2.2355845|-9.372627|-5.658142|-5.276802|-5.8712544|-0.31437367|-1.3307872|-0.72057915|-4.830985|-0.90387493|-3.0833418|-2.2430198
6_rat_managed_failed,Carla managed to get a pet rat but failed to get a bird. The bird,managed_failed,0,1,Car|la| managed| to| get| a| pet| rat| but| failed| to| get| a| bird|.| The| bird,-4.7539606|-10.324629|-0.38506833|-2.0831883|-2.2355845|-9.372627|-5.658142|-5.276802|-5.8712544|-0.31437367|-1.3307872|-0.72057915|-4.830985|-0.90387493|-3.0833418|-2.5825624
6_rat_managed_failed,Carla managed to get a bird but failed to get a pet rat. The bird,managed_failed,1,2,Car|la| managed| to| get| a| bird| but| failed| to| get| a| pet| rat|.| The| bird,-4.753476|-10.336708|-0.38237694|-2.084223|-2.2366095|-8.775099|-7.8074355|-5.099068|-0.27705595|-1.6506276|-1.0994564|-10.016047|-5.8304586|-0.8363331|-3.10598|-4.0175424
6_rat_managed_failed,Carla managed to get a bird but failed to get a pet rat. The rat,managed_failed,0,2,Car|la| managed| to| get| a| bird| but| failed| to| get| a| pet| rat|.| The| rat,-4.753594|-10.335264|-0.3814306|-2.082649|-2.2348704|-8.778652|-7.77169|-5.1083856|-0.27742356|-1.6519359|-1.0988591|-10.031601|-5.850117|-0.8414161|-3.0915911|-2.4381738
6_rat_failed_managed,Carla failed to get a pet rat but managed to get a bird. The bird,failed_managed,1,1,Car|la| failed| to| get| a| pet| rat| but| managed| to| get| a| bird|.| The| bird,-4.753594|-11.127611|-0.23541102|-3.352404|-1.9474976|-9.891561|-7.16907|-4.7256|-3.759663|-0.10093656|-0.9453424|-0.59973294|-5.2219095|-1.3987681|-2.632945|-0.73980737
6_rat_failed_managed,Carla failed to get a pet rat but managed to get a bird. The rat,failed_managed,0,1,Car|la| failed| to| get| a| pet| rat| but| managed| to| get| a| bird|.| The| rat,-4.7539606|-11.131918|-0.235874|-3.3537326|-1.9540135|-9.886973|-7.178432|-4.7170944|-3.76156|-0.1014143|-0.94809216|-0.598505|-5.2104335|-1.391249|-2.6161416|-3.4805207
6_rat_failed_managed,Carla failed to get a bird but managed to get a pet rat. The rat,failed_managed,1,2,Car|la| failed| to| get| a| bird| but| managed| to| get| a| pet| rat|.| The| rat,-4.753594|-11.127611|-0.23541102|-3.352404|-1.9474976|-9.780938|-5.169516|-4.2727604|-0.41851223|-1.6044259|-0.9206629|-9.6816635|-3.411524|-1.5313421|-3.1505327|-1.1371123
6_rat_failed_managed,Carla failed to get a bird but managed to get a pet rat. The bird,failed_managed,0,2,Car|la| failed| to| get| a| bird| but| managed| to| get| a| pet| rat|.| The| bird,-4.753594|-11.127611|-0.23541102|-3.352404|-1.9474976|-9.780938|-5.169516|-4.2727604|-0.41851223|-1.6044259|-0.9206629|-9.6816635|-3.411524|-1.5313421|-3.1505327|-5.6058965
7_beer_affirmative_negation,Sam ordered a beer at the bar but he didn't order a wine. The beer,affirmative_negation,1,1,Sam| ordered| a| beer| at| the| bar| but| he| didn|'t| order| a| wine|.| The| beer,-9.448561|-1.3086549|-3.2009537|-3.7669535|-0.13349769|-0.2452867|-6.0652256|-2.922112|-1.2767559|-0.2637927|-5.4092255|-1.7077014|-6.3842463|-1.4380593|-3.5156078|-3.2084112
7_beer_affirmative_negation,Sam ordered a beer at the bar but he didn't order a wine. The wine,affirmative_negation,0,1,Sam| ordered| a| beer| at| the| bar| but| he| didn|'t| order| a| wine|.| The| wine,-9.448561|-1.3086549|-3.2009537|-3.7669535|-0.13349769|-0.2452867|-6.0652256|-2.922112|-1.2767559|-0.2637927|-5.4092255|-1.7077014|-6.3842463|-1.4380593|-3.5156078|-3.242492
7_beer_affirmative_negation,Sam ordered a wine at the bar but he didn't order a beer. The wine,affirmative_negation,1,2,Sam| ordered| a| wine| at| the| bar| but| he| didn|'t| order| a| beer|.| The| wine,-9.4499445|-1.3209579|-7.692194|-5.4589663|-0.42489198|-0.31282666|-5.225581|-3.201306|-1.6959132|-0.28898177|-4.830363|-1.7302676|-2.7526827|-0.8034424|-3.6474943|-2.8857074
7_beer_affirmative_negation,Sam ordered a wine at the bar but he didn't order a beer. The beer,affirmative_negation,0,2,Sam| ordered| a| wine| at| the| bar| but| he| didn|'t| order| a| beer|.| The| beer,-9.448561|-1.3086549|-7.7105436|-5.4862714|-0.42368892|-0.31403843|-5.224411|-3.1954079|-1.700811|-0.28107005|-4.813774|-1.7288733|-2.748416|-0.8014057|-3.6293926|-2.9459143
7_beer_negation_affirmative,Sam didn't order a beer at the bar but he ordered a wine. The wine,negation_affirmative,1,1,Sam| didn|'t| order| a| beer| at| the| bar| but| he| ordered| a| wine|.| The| wine,-7.0160713|-0.28057826|-9.266986|-2.3510866|-3.2038772|-4.1695013|-0.75754106|-0.45256293|-3.295185|-2.2826567|-3.7086134|-0.67373925|-6.0255594|-1.8719469|-2.8006313|-2.5931427
