id,sentence,type,pronoun,tokens,log_probs
6_rat_know,I know that Carla got a pet rat. She constantly posts photos of it.,know,subj,I| know| that| Car|la| got| a| pet| rat|.| She| constantly| posts| photos| of| it|.,-4.262303|-2.3906283|-9.50712|-2.0803363|-5.9821496|-2.0158198|-8.704704|-3.7516575|-2.3541913|-2.5855675|-9.675359|-4.002339|-2.2791722|-0.26340044|-0.5246122|-2.1320686
6_rat_doubt,I doubt that Carla got a pet rat. It is very noisy at night.,doubt,it,I| doubt| that| Car|la| got| a| pet| rat|.| It| is| very| noisy| at| night|.,-8.072716|-1.9201941|-9.479171|-2.0023837|-5.5761433|-2.4844584|-8.286718|-4.843229|-2.1530206|-3.3957162|-2.9471908|-3.4299405|-7.3791814|-3.7971098|-0.23142266|-1.0024866
6_rat_doubt,I doubt that Carla got a pet rat. She wasn't particularly impressed by the chinchillas either.,doubt,subj,I| doubt| that| Car|la| got| a| pet| rat|.| She| wasn|'t| particularly| impressed| by| the| ch|inch|illas| either|.,-8.072716|-1.9201941|-9.479171|-2.0023837|-5.5691223|-2.4850805|-8.2782345|-4.8327804|-2.1530156|-1.9509772|-4.3538184|-0.276313|-5.1176763|-7.574852|-1.1378347|-1.4976836|-7.1638217|-0.47853604|-0.7910519|-4.7571173|-0.6945382
6_rat_modal,Carla wants to get a pet rat and it is very noisy at night.,modal,it,Car|la| wants| to| get| a| pet| rat| and| it| is| very| noisy| at| night|.,-4.7534795|-8.309796|-0.48371127|-3.4375415|-2.5852966|-4.747927|-5.4571943|-2.8110168|-4.9818025|-2.2630963|-4.018053|-6.621934|-2.5873687|-0.7202602|-0.6713757
6_rat_modal,Carla wants to get a pet rat and she already bought a cage.,modal,subj,Car|la| wants| to| get| a| pet| rat| and| she| already| bought| a| cage|.,-4.7534795|-8.309796|-0.48371127|-3.4375415|-2.5852966|-4.747927|-5.4571943|-2.8110168|-2.6014833|-5.360051|-4.31968|-1.4875138|-0.21517363|-1.9122831
6_rat_managed,Carla managed to get a pet rat. It is very noisy at night.,managed,it,Car|la| managed| to| get| a| pet| rat|.| It| is| very| noisy| at| night|.,-4.753594|-10.335264|-0.38440818|-2.083353|-2.2366738|-9.369617|-5.6554027|-2.4271328|-2.39958|-2.5576828|-3.1534872|-6.351091|-3.2284515|-0.25574642|-0.9703525
6_rat_managed,Carla managed to get a pet rat. She found one at the store at the mall.,managed,subj,Car|la| managed| to| get| a| pet| rat|.| She| found| one| at| the| store| at| the| mall|.,-4.753673|-10.338709|-0.38331842|-2.0853124|-2.2343621|-9.374822|-5.666262|-2.428324|-1.7223687|-4.1309457|-2.4215736|-2.4477818|-0.7972066|-3.751004|-5.580076|-0.6638129|-1.0225004|-0.8304321
6_rat_failed,Carla failed to get a pet rat. It is very noisy at night.,failed,it,Car|la| failed| to| get| a| pet| rat|.| It| is| very| noisy| at| night|.,-4.753673|-11.147278|-0.23526886|-3.3548286|-1.9545256|-9.883346|-7.163899|-2.6680248|-4.3500805|-2.8721669|-3.8668427|-6.16939|-3.3755999|-1.5947251|-0.74402636
6_rat_failed,Carla failed to get a pet rat. She tried three different stores.,failed,subj,Car|la| failed| to| get| a| pet| rat|.| She| tried| three| different| stores|.,-4.7534795|-11.1374655|-0.23697908|-3.3529217|-1.9538264|-9.891686|-7.152636|-2.6681073|-2.059032|-3.0800927|-4.5359564|-2.600375|-2.462204|-1.4347174
7_beer_affirmative,Sam ordered a beer at the bar and it was warm.,affirmative,it,Sam| ordered| a| beer| at| the| bar| and| it| was| warm|.,-9.451329|-1.3162043|-3.2012866|-3.747874|-0.13471025|-0.24635339|-0.8131137|-7.1837564|-0.88610786|-4.5855274|-0.6448845
7_beer_affirmative,Sam ordered a beer at the bar and he gave a very generous tip.,affirmative,subj,Sam| ordered| a| beer| at| the| bar| and| he| gave| a| very| generous| tip|.,-9.451277|-1.3145113|-3.2069805|-3.7531292|-0.13327007|-0.24403426|-0.81408507|-5.5664263|-5.9125414|-2.808342|-6.5338225|-2.6875415|-0.04455374|-1.1918107
7_beer_negated,Sam didn't order a beer at the bar and it was warm.,negated,it,Sam| didn|'t| order| a| beer| at| the| bar| and| it| was| warm|.,-7.0160713|-0.28057826|-9.264442|-2.3509588|-3.194584|-4.1676764|-0.7585804|-0.45984492|-3.1615407|-4.9069653|-1.370834|-7.7492223|-2.579952
7_beer_negated,Sam didn't order a beer at the bar and he also didn't do any drugs.,negated,subj,Sam| didn|'t| order| a| beer| at| the| bar| and| he| also| didn|'t| do| any| drugs|.,-7.0193896|-0.2801064|-9.260874|-2.3481455|-3.208538|-4.1759963|-0.7664911|-0.45767513|-3.1608536|-1.9927723|-5.481158|-0.45111424|-0.0022438467|-5.4065466|-1.9351364|-2.8485072|-0.7822977
7_beer_know,I know that Sam ordered a beer at the bar. It was warm.,know,it,I| know| that| Sam| ordered| a| beer| at| the| bar|.| It| was| warm|.,-4.2620473|-2.3903573|-8.493411|-9.258919|-1.7953622|-5.489776|-3.5421524|-0.48148787|-0.6474915|-1.7687131|-3.7648883|-1.061485|-5.9350104|-2.0487852
7_beer_know,I know that Sam ordered a beer at the bar. He gave a very generous tip.,know,subj,I| know| that| Sam| ordered| a| beer| at| the| bar|.| He| gave| a| very| generous| tip|.,-4.262303|-2.3906283|-8.494158|-9.265753|-1.7926713|-5.4704103|-3.5398066|-0.47837582|-0.6457589|-1.7698754|-2.1923025|-5.6262302|-3.129902|-5.3236957|-3.6520886|-0.038729943|-1.523465
7_beer_doubt,I doubt that Sam ordered a beer at the bar. It was warm.,doubt,it,I| doubt| that| Sam| ordered| a| beer| at| the| bar|.| It| was| warm|.,-8.072012|-1.9216081|-8.645534|-9.937492|-2.976802|-5.4969583|-3.0914924|-1.2226132|-1.20539|-1.3194268|-3.6099005|-1.6456771|-6.6659474|-3.2643547
7_beer_doubt,I doubt that Sam ordered a beer at the bar. He also couldn't get a drink with his fake ID anywhere else.,doubt,subj,I| doubt| that| Sam| ordered| a| beer| at| the| bar|.| He| also| couldn|'t| get| a| drink| with| his| fake| ID| anywhere| else|.,-8.072716|-1.9201941|-8.658166|-9.938676|-2.973389|-5.491115|-3.0894444|-1.2246215|-1.2089573|-1.3254614|-1.9297687|-6.485007|-5.056695|-0.3077895|-3.9684305|-1.4790707|-2.2776287|-4.6777954|-1.1820937|-1.5296825|-0.21190926|-7.525991|-1.3963287|-1.6898645
7_beer_modal,Sam wants to order a beer at the bar and it is warm.,modal,it,Sam| wants| to| order| a| beer| at| the| bar| and| it| is| warm|.,-8.378745|-0.41145858|-8.031517|-1.2455086|-3.793787|-3.65612|-0.53992957|-0.35044676|-2.9465177|-5.470721|-2.752775|-7.3932824|-2.4049535
7_beer_modal,Sam wants to order a beer at the bar and he also wants to get some fries.,modal,subj,Sam| wants| to| order| a| beer| at| the| bar| and| he| also| wants| to| get| some| fries|.,-8.378082|-0.40595907|-8.018747|-1.2419068|-3.795363|-3.648951|-0.53965205|-0.34909832|-2.9400527|-3.212415|-4.9510875|-0.31766447|-0.284389|-2.9911368|-3.067243|-2.8313708|-1.0192668
7_beer_managed,Sam managed to order a beer at the bar. It was warm.,managed,it,Sam| managed| to| order| a| beer| at| the| bar|.| It| was| warm|.,-9.6105175|-0.1389234|-8.3824415|-1.5176456|-3.5178068|-2.8735967|-0.29900762|-0.37536934|-2.1441567|-2.9541907|-0.7828105|-3.4988513|-2.2134633
7_beer_managed,Sam managed to order a beer at the bar. He had to stand in line for ten minutes though.,managed,subj,Sam| managed| to| order| a| beer| at| the| bar|.| He| had| to| stand| in| line| for| ten| minutes| though|.,-9.61142|-0.13968699|-8.378368|-1.5180036|-3.5165086|-2.8631682|-0.30123553|-0.37779927|-2.1460419|-1.4810202|-2.9259918|-1.3910747|-4.1061077|-2.094325|-0.673069|-1.0449023|-2.6066754|-0.0299861|-5.431588|-0.9466562
7_beer_failed,Sam failed to order a beer at the bar. It was warm.,failed,it,Sam| failed| to| order| a| beer| at| the| bar|.| It| was| warm|.,-11.336693|-0.36539736|-8.504073|-1.8979429|-6.1529155|-2.846671|-0.575927|-0.6453734|-1.2796412|-4.581079|-0.8639681|-7.278202|-2.629436
7_beer_failed,Sam failed to order a beer at the bar. He also couldn't get a drink with his fake ID anywhere else.,failed,subj,Sam| failed| to| order| a| beer| at| the| bar|.| He| also| couldn|'t| get| a| drink| with| his| fake| ID| anywhere| else|.,-11.336693|-0.36539876|-8.512347|-1.8959384|-6.158027|-2.8557935|-0.57890594|-0.6461099|-1.2826905|-2.3001919|-4.192521|-5.013971|-0.46856076|-2.6550555|-1.5608733|-3.1222742|-4.7120476|-1.0658772|-5.4879646|-0.24511045|-7.5117197|-1.0106331|-1.1884061
8_cake_affirmative,Michael baked a cake and it was the best thing at the picnic.,affirmative,it,Michael| baked| a| cake| and| it| was| the| best| thing| at| the| picnic|.,-13.237714|-2.1376967|-1.4653988|-2.4387603|-3.7672014|-0.8882575|-3.1295633|-0.7211354|-2.5467103|-7.527091|-0.45587608|-4.9030004|-0.71784294
8_cake_affirmative,Michael baked a cake and he also made a pie.,affirmative,subj,Michael| baked| a| cake| and| he| also| made| a| pie|.,-13.238699|-2.133474|-1.459626|-2.4369962|-4.1856704|-4.747261|-1.4817545|-1.2970603|-4.6595545|-1.007055
8_cake_negated,Michael didn't bake a cake and it was the best thing at the picnic.,negated,it,Michael| didn|'t| bake| a| cake| and| it| was| the| best| thing| at| the| picnic|.,-6.9622073|-0.2932598|-12.182154|-3.1523788|-0.39854413|-4.129177|-3.9030795|-1.4652113|-2.9190924|-1.8411955|-3.6295307|-6.285459|-0.28972742|-6.3918796|-0.94379884
8_cake_negated,Michael didn't bake a cake and he also didn't bring anything else to the picnic.,negated,subj,Michael| didn|'t| bake| a| cake| and| he| also| didn|'t| bring| anything| else| to| the| picnic|.,-6.9639378|-0.29274815|-12.181852|-3.1554961|-0.3965304|-4.13501|-2.2082787|-5.4032598|-0.5500875|-0.00371678|-3.831015|-4.2685027|-3.3734555|-1.9481635|-0.8973353|-3.6895075|-0.7507118
8_cake_know,I know that Michael baked a cake. It was the best thing at the picnic.,know,it,I| know| that| Michael| baked| a| cake|.| It| was| the| best| thing| at| the| picnic|.,-4.262303|-2.3906283|-8.552139|-11.961956|-2.1575546|-0.78895897|-2.608976|-3.3624804|-1.313203|-3.2797384|-1.5174036|-3.944885|-4.6499085|-0.27268666|-4.7691255|-0.7538493
8_cake_know,I know that Michael baked a cake. He also made a pie.,know,subj,I| know| that| Michael| baked| a| cake|.| He| also| made| a| pie|.,-4.26207|-2.3886948|-8.558071|-11.965514|-2.161225|-0.7896016|-2.608438|-2.8930144|-4.676436|-2.0163255|-1.3514062|-2.2504873|-0.8550655
8_cake_doubt,I doubt that Michael baked a cake. It was the best thing at the picnic.,doubt,it,I| doubt| that| Michael| baked| a| cake|.| It| was| the| best| thing| at| the| picnic|.,-8.07201|-1.9216126|-8.699879|-12.214239|-2.7911806|-0.52262735|-2.150367|-3.6173365|-1.6863804|-3.7265282|-2.7235246|-3.151352|-7.231227|-0.27040422|-4.153544|-0.12802383
8_cake_doubt,I doubt that Michael baked a cake. He also didn't prepare anything else for the picnic.,doubt,subj,I| doubt| that| Michael| baked| a| cake|.| He| also| didn|'t| prepare| anything| else| for| the| picnic|.,-8.072716|-1.9201941|-8.698228|-12.180413|-2.8066874|-0.52327967|-2.1524796|-2.1132135|-8.519857|-2.5373492|-0.23268525|-5.9071465|-3.4408956|-1.708131|-2.1753495|-1.0126891|-3.3124433|-0.69456637
8_cake_modal,Michael wants to bake a cake and it is the best thing at the picnic.,modal,it,Michael| wants| to| bake| a| cake| and| it| is| the| best| thing| at| the| picnic|.,-9.169455|-0.490377|-9.478062|-1.0708218|-0.44475022|-3.2391691|-4.0373316|-1.9658436|-3.3321912|-2.5541508|-2.8932264|-7.963086|-0.73341125|-6.2495775|-0.63362354
8_cake_modal,Michael wants to bake a cake and he already chose a recipe.,modal,subj,Michael| wants| to| bake| a| cake| and| he| already| chose| a| recipe|.,-9.169196|-0.48958093|-9.473848|-1.0750659|-0.44647768|-3.2415938|-2.6079552|-5.4951277|-6.11571|-2.202991|-0.7374711|-0.9792472
8_cake_managed,Michael managed to bake a cake. It was the best thing at the picnic.,managed,it,Michael| managed| to| bake| a| cake|.| It| was| the| best| thing| at| the| picnic|.,-9.137019|-0.20889734|-10.739945|-1.3831389|-0.90324414|-2.7090619|-3.1011097|-1.1258984|-3.2864609|-1.8689479|-3.2213163|-7.327997|-0.28252956|-5.3346295|-0.523133
8_cake_managed,Michael managed to bake a cake. He also made a pie.,managed,subj,Michael| managed| to| bake| a| cake|.| He| also| made| a| pie|.,-9.135876|-0.20726353|-10.738302|-1.3837439|-0.90725094|-2.7074025|-2.6511157|-4.4545617|-2.3434646|-1.1835475|-4.5733824|-1.0288277
8_cake_failed,Michael failed to bake a cake. It was the best thing at the picnic.,failed,it,Michael| failed| to| bake| a| cake|.| It| was| the| best| thing| at| the| picnic|.,-10.149555|-0.3422223|-11.993814|-1.5527804|-0.5335201|-2.4831438|-4.383627|-1.1468879|-2.9221377|-3.3926425|-3.8947942|-8.595175|-0.4001045|-5.716669|-0.2674074
8_cake_failed,Michael failed to bake a cake. He also didn't prepare anything else for the picnic.,failed,subj,Michael| failed| to| bake| a| cake|.| He| also| didn|'t| prepare| anything| else| for| the| picnic|.,-10.149553|-0.34036896|-11.996332|-1.5521737|-0.5294223|-2.4806788|-2.6625533|-4.8997226|-3.0149271|-0.34833157|-5.5536494|-3.8267274|-1.4678407|-1.4025301|-0.9456919|-4.0730395|-0.5828298
9_letter_affirmative,Carolyn wrote a letter to her parents and it arrived three days after she sent it.,affirmative,it,Car|olyn| wrote| a| letter| to| her| parents| and| it| arrived| three| days| after| she| sent| it|.,-6.365686|-8.060914|-2.5145726|-2.7301784|-0.38885537|-1.8122443|-3.0696652|-2.4062653|-4.969447|-3.581229|-4.9846168|-0.54895425|-1.5712234|-1.0373794|-6.3053637|-0.011166664|-0.32997698
9_letter_affirmative,Carolyn wrote a letter to her parents and she also gave them a call.,affirmative,subj,Car|olyn| wrote| a| letter| to| her| parents| and| she| also| gave| them| a| call|.,-6.365686|-8.060914|-2.5145726|-2.7301784|-0.38953286|-1.8133228|-3.070531|-2.4109085|-4.86793|-3.7901027|-3.7667017|-2.3232558|-0.98972535|-3.4296129|-0.8083396
9_letter_negated,Carolyn didn't write a letter to her parents and it arrived three days after she sent it.,negated,it,Car|olyn| didn|'t| write| a| letter| to| her| parents| and| it| arrived| three| days| after| she| sent| it|.,-6.365565|-6.814787|-0.31591737|-7.8323083|-2.6983554|-3.0029216|-1.3813198|-1.75639|-2.3116105|-3.7570922|-4.915743|-10.568034|-4.8864994|-0.603479|-1.5254545|-1.4503065|-6.412232|-0.13531105|-0.50845116
9_letter_negated,Carolyn didn't write a letter to her parents and she also didn't explain anything when she visited them last year.,negated,subj,Car|olyn| didn|'t| write| a| letter| to| her| parents| and| she| also| didn|'t| explain| anything| when| she| visited| them| last| year|.,-6.365686|-6.819684|-0.31129536|-7.8381624|-2.6966724|-2.9967728|-1.3887919|-1.7618726|-2.3213928|-3.7560937|-2.0158565|-5.065665|-0.5103843|-0.0039013654|-5.9758925|-2.5737586|-4.733593|-0.5057443|-4.392771|-0.47221014|-4.1220584|-2.6826982|-0.45753843
9_letter_know,I know that Carolyn wrote a letter to her parents. It arrived three days after she sent it.,know,it,I| know| that| Carolyn| wrote| a| letter| to| her| parents|.| It| arrived| three| days| after| she| sent| it|.,-4.262303|-2.3906283|-11.1003|-6.90757|-1.6421415|-1.812421|-0.54390764|-2.5268364|-2.7884014|-2.5172975|-3.0732903|-4.9914494|-4.4410405|-0.4971043|-0.53798467|-0.6953795|-7.8938346|-0.0048900186|-0.6315622
9_letter_know,I know that Carolyn wrote a letter to her parents. She also gave them a call.,know,subj,I| know| that| Carolyn| wrote| a| letter| to| her| parents|.| She| also| gave| them| a| call|.,-4.262303|-2.3906283|-11.1003|-6.9075723|-1.641293|-1.8130329|-0.54399014|-2.5241144|-2.7956948|-2.519984|-2.2104368|-3.9675798|-4.137393|-1.9601928|-0.8208319|-2.4486141|-1.0955818
9_letter_doubt,I doubt that Carolyn wrote a letter to her parents. It arrived three days after she sent it.,doubt,it,I| doubt| that| Carolyn| wrote| a| letter| to| her| parents|.| It| arrived| three| days| after| she| sent| it|.,-8.071772|-1.9192162|-11.426207|-8.144911|-2.9980752|-2.127985|-1.0096741|-2.269672|-2.8445382|-1.888855|-3.1567042|-10.605732|-5.39491|-0.6155383|-1.0952286|-0.9567663|-6.956572|-0.08103837|-0.6695656
9_letter_doubt,I doubt that Carolyn wrote a letter to her parents. She also didn't give them a call.,doubt,subj,I| doubt| that| Carolyn| wrote| a| letter| to| her| parents|.| She| also| didn|'t| give| them| a| call|.,-8.072716|-1.9201941|-11.428733|-8.136012|-2.9990282|-2.1185548|-1.0107727|-2.2692726|-2.8421142|-1.8995302|-2.088186|-7.6581388|-2.5694392|-0.3569838|-3.953621|-1.9378089|-1.1575086|-1.4637328|-0.99310696
9_letter_modal,Carolyn wants to write a letter to her parents and it arrives three days after she sends it.,modal,it,Car|olyn| wants| to| write| a| letter| to| her| parents| and| it| arrives| three| days| after| she| sends| it|.,-6.3651605|-8.2826605|-0.49121836|-5.49154|-0.98240536|-2.9124782|-0.35697603|-1.5521853|-3.389416|-2.326181|-5.711813|-9.3807335|-5.8734927|-0.71416944|-1.9154577|-1.638039|-4.020886|-0.02073492|-0.40591308
9_letter_modal,Carolyn wants to write a letter to her parents and she also plans to send them a gift.,modal,subj,Car|olyn| wants| to| write| a| letter| to| her| parents| and| she| also| plans| to| send| them| a| gift|.,-6.3651605|-8.2826605|-0.49121836|-5.49154|-0.98240536|-2.9078877|-0.3554277|-1.5460254|-3.3964062|-2.3278444|-3.219787|-4.361762|-5.5476604|-0.15486997|-2.8335605|-1.526939|-0.70533746|-3.0182557|-0.67940676
9_letter_managed,Carolyn managed to write a letter to her parents. It arrived three days after she sent it.,managed,it,Car|olyn| managed| to| write| a| letter| to| her| parents|.| It| arrived| three| days| after| she| sent| it|.,-6.36526|-9.552898|-0.48377866|-6.70633|-1.4124199|-2.7948775|-0.54090506|-1.1590444|-2.1637616|-2.23928|-2.1801252|-4.101533|-4.0315723|-0.8709415|-0.63952017|-1.2984185|-8.17578|-0.014254507|-0.64486575
9_letter_managed,Carolyn managed to write a letter to her parents. She also gave them a call.,managed,subj,Car|olyn| managed| to| write| a| letter| to| her| parents|.| She| also| gave| them| a| call|.,-6.3656273|-9.551689|-0.48422593|-6.709826|-1.4145494|-2.802312|-0.5416964|-1.1475422|-2.1526856|-2.2435024|-1.4476469|-3.6264532|-4.2761025|-2.4040172|-1.248559|-4.437902|-1.268346
9_letter_failed,Carolyn failed to write a letter to her parents. It arrived three days after she sent it.,failed,it,Car|olyn| failed| to| write| a| letter| to| her| parents|.| It| arrived| three| days| after| she| sent| it|.,-6.365686|-12.250707|-0.22820967|-6.1444745|-1.690783|-2.9222012|-0.9197433|-1.264329|-2.7729514|-1.8001425|-4.7756057|-8.33162|-3.4052184|-0.60218|-1.2349393|-1.9263053|-6.9032097|-0.1948976|-0.6290992
9_letter_failed,Carolyn failed to write a letter to her parents. She also didn't give them a call.,failed,subj,Car|olyn| failed| to| write| a| letter| to| her| parents|.| She| also| didn|'t| give| them| a| call|.,-6.365445|-12.266637|-0.22916979|-6.140206|-1.6886188|-2.9144752|-0.92285967|-1.2639697|-2.7838092|-1.7972528|-2.6001549|-3.4169848|-3.1037483|-0.49815282|-4.488363|-2.0161774|-1.0368232|-1.2468044|-0.72316843
10_hat_affirmative,Chris knitted a hat and it was very colorful.,affirmative,it,Chris| kn|itted| a| hat| and| it| was| very| colorful|.,-11.72724|-3.9199736|-6.1651525|-9.380192|-2.300532|-5.022944|-1.3548818|-3.5829155|-5.5321984|-0.9744347
10_hat_affirmative,Chris knitted a hat and he was very proud of it.,affirmative,subj,Chris| kn|itted| a| hat| and| he| was| very| proud| of| it|.,-11.728136|-3.9263966|-6.1656613|-9.392938|-2.2962956|-5.2980127|-3.029921|-2.965441|-1.0166647|-0.16598615|-0.310861|-0.54220426
10_hat_negated,Chris didn't knit a hat and it was very colorful.,negated,it,Chris| didn|'t| knit| a| hat| and| it| was| very| colorful|.,-6.5030923|-0.28796864|-12.948299|-3.3663385|-3.0218198|-4.4523606|-4.1096525|-1.5169362|-4.0102167|-8.688795|-1.0177735
10_hat_negated,Chris didn't knit a hat and he didn't do any of the other assignments either.,negated,subj,Chris| didn|'t| knit| a| hat| and| he| didn|'t| do| any| of| the| other| assignments| either|.,-6.5026436|-0.2854532|-12.95407|-3.3779044|-3.0181456|-4.4601355|-2.1605535|-1.1870437|-0.003082515|-3.8037064|-2.395876|-1.7421001|-0.2546821|-1.5892794|-5.8080454|-2.9491682|-0.46045917
10_hat_know,I know that Chris knitted a hat. It was very colorful.,know,it,I| know| that| Chris| kn|itted| a| hat|.| It| was| very| colorful|.,-4.262049|-2.3925607|-8.976629|-12.392865|-1.5385911|-2.010054|-3.2055721|-3.3839436|-3.394182|-1.1391841|-3.8020732|-4.8109336|-1.0053431
10_hat_know,I know that Chris knitted a hat. He was very proud of it.,know,subj,I| know| that| Chris| kn|itted| a| hat|.| He| was| very| proud| of| it|.,-4.262303|-2.3906283|-8.971036|-12.386133|-1.5384483|-2.011485|-3.1962|-3.387426|-2.6834795|-2.5199437|-2.7838109|-0.87259823|-0.09870938|-0.37724388|-0.84489655
10_hat_doubt,I doubt that Chris knitted a hat. It was very colorful.,doubt,it,I| doubt| that| Chris| kn|itted| a| hat|.| It| was| very| colorful|.,-8.071987|-1.9223536|-9.07369|-12.316407|-2.0512204|-3.210642|-3.7562437|-2.3267026|-3.661988|-1.8121336|-4.6605196|-7.082861|-1.5294024
10_hat_doubt,I doubt that Chris knitted a hat. He didn't do any of the other assignments either.,doubt,subj,I| doubt| that| Chris| kn|itted| a| hat|.| He| didn|'t| do| any| of| the| other| assignments| either|.,-8.071886|-1.919403|-9.04512|-12.325706|-2.042176|-3.213497|-3.7612503|-2.3209085|-2.0723355|-3.4297101|-0.2885755|-3.2434566|-3.7254245|-1.830196|-0.9843564|-3.8259275|-9.237073|-2.4844913|-0.90539265
10_hat_modal,Chris wants to knit a hat and it is very colorful.,modal,it,Chris| wants| to| knit| a| hat| and| it| is| very| colorful|.,-8.453415|-0.38310376|-10.744946|-1.6045005|-2.5534909|-3.1266396|-4.564588|-2.387337|-3.9363034|-6.1205254|-0.75967366
10_hat_modal,Chris wants to knit a hat and he already chose the color for the yarn.,modal,subj,Chris| wants| to| knit| a| hat| and| he| already| chose| the| color| for| the| yarn|.,-8.453304|-0.3823892|-10.749176|-1.6043087|-2.5536666|-3.1246605|-2.8360746|-5.7530584|-5.742851|-0.49372128|-2.9480789|-3.4285474|-1.833657|-1.2875848|-0.77123
10_hat_managed,Chris managed to knit a hat. It was very colorful.,managed,it,Chris| managed| to| knit| a| hat|.| It| was| very| colorful|.,-10.140003|-0.2977724|-10.659332|-2.451285|-4.587568|-3.048791|-2.5032053|-1.2096434|-3.9792902|-4.7302265|-1.381109
10_hat_managed,Chris managed to knit a hat. He was very proud of it.,managed,subj,Chris| managed| to| knit| a| hat|.| He| was| very| proud| of| it|.,-10.14026|-0.29697382|-10.66388|-2.4366975|-4.5758204|-3.0446682|-2.1753888|-2.5529253|-2.4808974|-0.2581653|-0.18048267|-0.6429402|-0.8254499
10_hat_failed,Chris failed to knit a hat. It was very colorful.,failed,it,Chris| failed| to| knit| a| hat|.| It| was| very| colorful|.,-11.018236|-0.44941264|-12.561899|-2.173942|-2.6292877|-2.3756304|-4.2464204|-1.0773693|-3.8520262|-7.2049513|-0.4283859
10_hat_failed,Chris failed to knit a hat. He didn't do any of the other assignments either.,failed,subj,Chris| failed| to| knit| a| hat|.| He| didn|'t| do| any| of| the| other| assignments| either|.,-11.017949|-0.4508628|-12.562841|-2.1685965|-2.618627|-2.3771703|-2.5260005|-3.2409647|-0.24222319|-4.0944176|-3.8985655|-2.2896645|-0.48294532|-4.4140587|-4.1995893|-1.0683708|-0.40512484
11_cod_affirmative,Sarah caught a cod and it made a fantastic dinner.,affirmative,it,Sarah| caught| a| cod| and| it| made| a| fantastic| dinner|.,-9.237959|-2.4090326|-12.884732|-2.6157742|-4.032187|-4.593841|-1.9302194|-5.8346105|-1.9152606|-0.79589754
11_cod_affirmative,Sarah caught a cod and she ate it for dinner.,affirmative,subj,Sarah| caught| a| cod| and| she| ate| it| for| dinner|.,-9.23835|-2.4202957|-12.887387|-2.6218622|-4.895412|-4.1667128|-0.33085075|-1.6813666|-1.2486389|-0.69122297
11_cod_negated,Sarah didn't catch a cod and it made a fantastic dinner.,negated,it,Sarah| didn|'t| catch| a| cod| and| it| made| a| fantastic| dinner|.,-6.185716|-0.35369906|-6.8250504|-3.200962|-12.530591|-5.089347|-3.8384585|-4.4538784|-4.3250585|-6.9131603|-2.4057708|-1.0575078
11_cod_negated,Sarah didn't catch a cod and she got dinner from the store instead.,negated,subj,Sarah| didn|'t| catch| a| cod| and| she| got| dinner| from| the| store| instead|.,-6.1857076|-0.35417315|-6.820323|-3.1970794|-12.540697|-5.0680833|-2.3321795|-4.248314|-9.165332|-3.0865316|-0.9844058|-3.912357|-2.7095845|-0.52415514
11_cod_know,I know that Sarah caught a cod. It made a fantastic dinner.,know,it,I| know| that| Sarah| caught| a| cod|.| It| made| a| fantastic| dinner|.,-4.2624497|-2.3896077|-9.183389|-9.612954|-2.0639803|-9.676424|-3.2355313|-2.9418561|-5.5997863|-1.5009513|-6.178029|-1.661539|-1.0625252
11_cod_know,I know that Sarah caught a cod. She ate it for dinner.,know,subj,I| know| that| Sarah| caught| a| cod|.| She| ate| it| for| dinner|.,-4.26207|-2.3886948|-9.188344|-9.604642|-2.0603364|-9.668381|-3.2410598|-2.2041156|-5.134866|-0.49698064|-1.567035|-1.3834364|-1.0777307
11_cod_doubt,I doubt that Sarah caught a cod. It made a fantastic dinner.,doubt,it,I| doubt| that| Sarah| caught| a| cod|.| It| made| a| fantastic| dinner|.,-8.072716|-1.9201941|-9.13947|-10.798193|-2.5441847|-10.079329|-2.788663|-3.1853225|-7.214799|-1.6481323|-6.9070973|-4.4769316|-1.3475348
11_cod_doubt,I doubt that Sarah caught a cod. She also didn't catch any shrimp.,doubt,subj,I| doubt| that| Sarah| caught| a| cod|.| She| also| didn|'t| catch| any| shrimp|.,-8.07201|-1.9216126|-9.138112|-10.780499|-2.5526953|-10.077286|-2.7894962|-2.15157|-7.1218834|-3.030474|-0.4150623|-1.044544|-2.0491197|-4.8061337|-1.0655729
11_cod_modal,Sarah wants to catch a cod and it makes a fantastic dinner.,modal,it,Sarah| wants| to| catch| a| cod| and| it| makes| a| fantastic| dinner|.,-7.402017|-0.5677258|-7.4054475|-1.8893073|-10.81226|-3.084102|-5.393278|-5.641471|-3.1940377|-5.7840314|-2.6223612|-0.8025118
11_cod_modal,Sarah wants to catch a cod and she is obsessed with fishing blogs.,modal,subj,Sarah| wants| to| catch| a| cod| and| she| is| obsessed| with| fishing| blogs|.,-7.402017|-0.5679854|-7.393195|-1.8899908|-10.813304|-3.0836961|-2.9712973|-2.577805|-7.5454426|-0.21667388|-3.116262|-11.636215|-1.0957636
11_cod_managed,Sarah managed to catch a cod. It made a fantastic dinner.,managed,it,Sarah| managed| to| catch| a| cod|.| It| made| a| fantastic| dinner|.,-9.807336|-0.46869954|-4.249463|-2.0126703|-12.827012|-3.0244684|-2.4960744|-5.3807487|-1.1838794|-5.812611|-1.5385494|-1.045533
