id,sentence,type,pronoun,tokens,log_probs
6_rat_modal,Carla wants to get pet rats and she already bought a cage.,modal,subj,Car|la| wants| to| get| pet| rats| and| she| already| bought| a| cage|.,-4.7539244|-8.329467|-0.48658484|-3.4388053|-10.302888|-6.614541|-2.7905512|-2.9066005|-4.6604285|-4.4852953|-1.9137081|-0.31735262|-1.5726283
6_rat_managed,Carla managed to get pet rats. They are very noisy at night.,managed,it,Car|la| managed| to| get| pet| rats|.| They| are| very| noisy| at| night|.,-4.7542334|-10.332734|-0.38574448|-2.0829334|-12.454845|-8.445229|-2.7925067|-2.4570687|-1.6607902|-2.659566|-6.3820577|-3.4007318|-0.1562616|-1.1283895
6_rat_managed,Carla managed to get pet rats. She found them at the store at the mall.,managed,subj,Car|la| managed| to| get| pet| rats|.| She| found| them| at| the| store| at| the| mall|.,-4.7537456|-10.349373|-0.38317534|-2.0823784|-12.436905|-8.439417|-2.801404|-1.8960106|-4.076895|-1.4302648|-2.0567684|-1.2761445|-4.4475203|-4.645087|-0.79763526|-0.8774735|-0.62112314
6_rat_failed,Carla failed to get pet rats. They are very noisy at night.,failed,it,Car|la| failed| to| get| pet| rats|.| They| are| very| noisy| at| night|.,-4.7537456|-11.163424|-0.2348786|-3.357666|-13.026453|-7.8349595|-3.3316393|-3.9466062|-2.0335612|-3.1448605|-6.212535|-4.965844|-0.108900964|-0.9753778
6_rat_failed,Carla failed to get pet rats. She tried three different stores.,failed,subj,Car|la| failed| to| get| pet| rats|.| She| tried| three| different| stores|.,-4.753954|-11.157741|-0.23525105|-3.3554544|-13.046282|-7.8492203|-3.3305836|-1.9904344|-2.954848|-4.136908|-2.2002883|-2.4122179|-1.3598377
7_beer_affirmative,Sam ordered beers at the bar and they were warm.,affirmative,it,Sam| ordered| beers| at| the| bar| and| they| were| warm|.,-9.450649|-8.465524|-3.0392547|-0.17277358|-0.23084489|-0.9465751|-2.0980117|-4.4183207|-9.010176|-1.049009
7_beer_affirmative,Sam ordered beers at the bar and he gave a very generous tip.,affirmative,subj,Sam| ordered| beers| at| the| bar| and| he| gave| a| very| generous| tip|.,-9.450914|-8.462713|-3.046675|-0.1753556|-0.23136106|-0.9466202|-4.55524|-5.5266347|-3.4856184|-6.1920276|-2.5855334|-0.041568365|-1.1529993
7_beer_negated,Sam didn't order beers at the bar and they were warm.,negated,it,Sam| didn|'t| order| beers| at| the| bar| and| they| were| warm|.,-7.0193624|-0.28129312|-9.271524|-8.928955|-3.713901|-0.73882425|-0.61943305|-3.5987992|-2.4240425|-2.8600128|-8.828714|-1.8116087
7_beer_negated,Sam didn't order beers at the bar and he also didn't do any drugs.,negated,subj,Sam| didn|'t| order| beers| at| the| bar| and| he| also| didn|'t| do| any| drugs|.,-7.01946|-0.282384|-9.26301|-8.921615|-3.7097633|-0.738694|-0.6184058|-3.597627|-2.4163394|-5.2349973|-0.45260978|-0.0025358945|-5.148142|-2.5119255|-3.5310006|-0.78457326
7_beer_know,I know that Sam ordered beers at the bar. They were warm.,know,it,I| know| that| Sam| ordered| beers| at| the| bar|.| They| were| warm|.,-4.2621613|-2.3899841|-8.492157|-9.259069|-10.417709|-3.1672776|-0.47410405|-0.69268346|-1.8082786|-4.1713505|-1.5326844|-6.89958|-1.5768355
7_beer_know,I know that Sam ordered beers at the bar. He gave a very generous tip.,know,subj,I| know| that| Sam| ordered| beers| at| the| bar|.| He| gave| a| very| generous| tip|.,-4.262049|-2.390361|-8.493409|-9.258917|-10.402954|-3.1689932|-0.4747647|-0.6909903|-1.8093512|-2.2145853|-4.8202276|-3.4722779|-5.499159|-2.9768004|-0.0331195|-1.6155535
7_beer_doubt,I doubt that Sam ordered beers at the bar. They were warm.,doubt,it,I| doubt| that| Sam| ordered| beers| at| the| bar|.| They| were| warm|.,-8.072716|-1.9201941|-8.658166|-9.938676|-11.694954|-3.2290752|-1.0557841|-1.1200103|-1.3854544|-4.1924767|-1.9412042|-9.035853|-2.0069246
7_beer_doubt,I doubt that Sam ordered beers at the bar. He also couldn't drinks with his fake ID anywhere else.,doubt,subj,I| doubt| that| Sam| ordered| beers| at| the| bar|.| He| also| couldn|'t| drinks| with| his| fake| ID| anywhere| else|.,-8.072808|-1.919847|-8.654251|-9.918874|-11.716613|-3.224182|-1.0579536|-1.1179609|-1.3867176|-1.6651591|-6.4849515|-4.9445977|-0.29513836|-14.022827|-4.20069|-1.6096276|-4.869673|-0.4087033|-10.077598|-2.1299453|-1.4737991
7_beer_modal,Sam wants to order beers at the bar and they are warm.,modal,it,Sam| wants| to| order| beers| at| the| bar| and| they| are| warm|.,-8.378522|-0.40904754|-8.032613|-7.987305|-2.9827185|-0.55909157|-0.37636647|-2.5581796|-4.6573844|-2.999037|-9.0850725|-0.9654692
7_beer_modal,Sam wants to order beers at the bar and he also wants to get some fries.,modal,subj,Sam| wants| to| order| beers| at| the| bar| and| he| also| wants| to| get| some| fries|.,-8.378252|-0.40784773|-8.0292015|-7.974381|-2.9897559|-0.55644405|-0.37552986|-2.5575929|-3.391236|-5.040229|-0.38814834|-0.23580715|-2.6826806|-2.58871|-3.6049592|-1.0485977
7_beer_managed,Sam managed to order beers at the bar. They were warm.,managed,it,Sam| managed| to| order| beers| at| the| bar|.| They| were| warm|.,-9.611863|-0.13901429|-8.3795595|-8.674107|-3.2153099|-0.34074673|-0.33623588|-2.3081837|-2.8582413|-1.4479897|-5.212165|-2.1409752
7_beer_managed,Sam managed to order beers at the bar. He had to stand in line for ten minutes though.,managed,subj,Sam| managed| to| order| beers| at| the| bar|.| He| had| to| stand| in| line| for| ten| minutes| though|.,-9.610895|-0.1392322|-8.360738|-8.661547|-3.2300858|-0.33904916|-0.33693308|-2.3175237|-1.8154186|-3.1250145|-1.4249684|-4.132326|-2.138606|-0.81167394|-1.22343|-2.70329|-0.0314555|-5.233644|-1.0470895
7_beer_failed,Sam failed to order beers at the bar. They were warm.,failed,it,Sam| failed| to| order| beers| at| the| bar|.| They| were| warm|.,-11.338025|-0.3651898|-8.515735|-9.646585|-3.1186988|-0.5700731|-0.7620888|-1.3006799|-4.3197255|-1.9187032|-7.7381625|-1.7390862
7_beer_failed,Sam failed to order beers at the bar. He also couldn't get drinks with his fake ID anywhere else.,failed,subj,Sam| failed| to| order| beers| at| the| bar|.| He| also| couldn|'t| get| drinks| with| his| fake| ID| anywhere| else|.,-11.337532|-0.36822858|-8.505282|-9.688782|-3.1152434|-0.5705421|-0.76252365|-1.300821|-2.1280234|-4.0410523|-4.7601385|-0.48206994|-2.7859113|-5.474989|-5.0375605|-1.264575|-5.5664716|-0.29653203|-7.595312|-0.8818493|-0.97560966
8_cake_affirmative,Michael baked cakes and they were the best thing at the picnic.,affirmative,it,Michael| baked| cakes| and| they| were| the| best| thing| at| the| picnic|.,-13.238699|-6.073831|-1.871235|-5.205753|-1.67752|-4.070298|-0.78992677|-4.632342|-5.2617693|-0.47343332|-4.872242|-0.66234624
8_cake_affirmative,Michael baked cakes and he also made a pie.,affirmative,subj,Michael| baked| cakes| and| he| also| made| a| pie|.,-13.237839|-6.0555687|-1.8719414|-5.188372|-3.6174166|-2.1472054|-2.2690742|-6.139373|-1.4108337
8_cake_negated,Michael didn't bake cakes and they were the best thing at the picnic.,negated,it,Michael| didn|'t| bake| cakes| and| they| were| the| best| thing| at| the| picnic|.,-6.96365|-0.2942724|-12.189507|-3.8514683|-3.6936367|-5.282647|-2.4282184|-3.8609667|-1.9316845|-4.5705447|-5.150304|-0.6390452|-5.490491|-0.7471325
8_cake_negated,Michael didn't bake cakes and he also didn't bring anythinng else to the picnic.,negated,subj,Michael| didn|'t| bake| cakes| and| he| also| didn|'t| bring| any|thin|ng| else| to| the| picnic|.,-6.960978|-0.29199982|-12.184155|-3.8451173|-3.692434|-2.0624835|-6.2301283|-0.6365937|-0.0018873896|-5.3985486|-4.537832|-11.127183|-6.781002|-3.541375|-2.022003|-1.2647654|-4.201783|-0.84155256
8_cake_know,I know that Michael baked cakes. They were the best thing at the picnic.,know,it,I| know| that| Michael| baked| cakes|.| They| were| the| best| thing| at| the| picnic|.,-4.262049|-2.3925614|-8.554562|-11.942945|-4.669449|-2.832098|-4.698338|-1.0727129|-3.5219588|-0.7195136|-5.8668756|-4.1710935|-0.7215349|-5.3144107|-0.93630743
8_cake_know,I know that Michael baked cakes. He also made a pie.,know,subj,I| know| that| Michael| baked| cakes|.| He| also| made| a| pie|.,-4.262452|-2.389607|-8.557275|-11.956174|-4.7064543|-2.8315363|-1.9446371|-4.2653475|-1.9097496|-2.6710243|-4.8785896|-1.7836615
8_cake_doubt,I doubt that Michael baked cakes. They were the best thing at the picnic.,doubt,it,I| doubt| that| Michael| baked| cakes|.| They| were| the| best| thing| at| the| picnic|.,-8.072716|-1.9201941|-8.698228|-12.180413|-5.4037924|-2.2663572|-5.408901|-1.5868468|-4.262945|-3.9374876|-4.8101296|-4.3210673|-0.70776427|-5.8622365|-1.1180227
8_cake_doubt,I doubt that Michael baked cakes. He also didn't prepare anything else for the picnic.,doubt,subj,I| doubt| that| Michael| baked| cakes|.| He| also| didn|'t| prepare| anything| else| for| the| picnic|.,-8.072012|-1.9216081|-8.699879|-12.211847|-5.4010553|-2.259771|-1.6313308|-6.7765102|-1.8950768|-0.34989285|-6.3373804|-4.8408136|-1.8195955|-2.2195256|-0.94419146|-3.7349615|-0.7657175
8_cake_modal,Michael wants to bake cakes and they are the best thing at the picnic.,modal,it,Michael| wants| to| bake| cakes| and| they| are| the| best| thing| at| the| picnic|.,-9.169137|-0.4879547|-9.47972|-4.6212635|-1.9621819|-6.3090234|-2.1148705|-3.9218853|-0.9230587|-4.755823|-6.0781093|-0.8057373|-6.178651|-0.6092804
8_cake_modal,Michael wants to bake cakes and he already chose a recipe.,modal,subj,Michael| wants| to| bake| cakes| and| he| already| chose| a| recipe|.,-9.166552|-0.48671526|-9.467597|-4.607754|-1.960458|-3.7117453|-5.9396896|-8.205974|-1.9710217|-1.2731001|-1.0738345
8_cake_managed,Michael managed to bake cakes. They were the best thing at the picnic.,managed,it,Michael| managed| to| bake| cakes|.| They| were| the| best| thing| at| the| picnic|.,-9.137019|-0.208898|-10.739945|-5.3027544|-3.7849822|-4.243101|-1.060387|-3.922781|-1.2852602|-4.687033|-5.567567|-0.45840004|-5.2694654|-0.658752
8_cake_managed,Michael managed to bake cakes. He also made a pie.,managed,subj,Michael| managed| to| bake| cakes|.| He| also| made| a| pie|.,-9.135095|-0.20676565|-10.739031|-5.2943654|-3.7841785|-2.1053112|-3.4773788|-2.6532917|-1.7278639|-5.754755|-1.4728875
8_cake_failed,Michael failed to bake cakes. They were the best thing at the picnic.,failed,it,Michael| failed| to| bake| cakes|.| They| were| the| best| thing| at| the| picnic|.,-10.148462|-0.3385127|-11.984177|-4.7823586|-2.902701|-5.154573|-1.3481559|-4.8700886|-2.4646733|-5.3861947|-4.271714|-0.59055245|-6.0728884|-0.6128624
8_cake_failed,Michael failed to bake cakes. He also didn't prepare anything else for the picnic.,failed,subj,Michael| failed| to| bake| cakes|.| He| also| didn|'t| prepare| anything| else| for| the| picnic|.,-10.149539|-0.33998144|-11.983406|-4.7769556|-2.9095082|-2.045249|-4.481906|-3.1258261|-0.3923137|-5.9328012|-4.482887|-1.670465|-1.6368837|-0.89384377|-4.440834|-0.6370986
9_letter_affirmative,Carolyn wrote letters to her husband and they arrived three days after she sent them.,affirmative,it,Car|olyn| wrote| letters| to| her| husband| and| they| arrived| three| days| after| she| sent| them|.,-6.365025|-8.061842|-7.0123386|-0.5827602|-1.6340342|-2.6786935|-1.8261986|-6.1524997|-4.6884246|-4.9513974|-1.103834|-1.1196833|-2.094205|-5.037295|-0.018092746|-0.359503
9_letter_affirmative,Carolyn wrote letters to her husband and she also gave him a call.,affirmative,subj,Car|olyn| wrote| letters| to| her| husband| and| she| also| gave| him| a| call|.,-6.365107|-8.0669775|-7.011128|-0.5803355|-1.6334094|-2.6741858|-1.8282804|-5.530321|-3.2021847|-5.2162614|-2.0763366|-1.4463326|-4.8576727|-1.1541463
9_letter_negated,Carolyn didn't write letters to her husband and they arrived three days after she sent them.,negated,it,Car|olyn| didn|'t| write| letters| to| her| husband| and| they| arrived| three| days| after| she| sent| them|.,-6.364548|-6.8182406|-0.31627673|-7.8391314|-5.780379|-2.313082|-1.404977|-2.8372295|-3.7505417|-5.312824|-8.51817|-4.970215|-1.2858162|-1.2798505|-2.0275385|-5.1101074|-0.13168785|-0.4635475
9_letter_negated,Carolyn didn't write letters to her husband and she also didn't explain anything when she visitited them last year.,negated,subj,Car|olyn| didn|'t| write| letters| to| her| husband| and| she| also| didn|'t| explain| anything| when| she| visit|ited| them| last| year|.,-6.365026|-6.816462|-0.31103835|-7.840894|-5.779964|-2.3148048|-1.407111|-2.8409343|-3.7501535|-2.5955195|-5.967378|-0.65885127|-0.009466933|-7.821451|-3.537744|-4.5507574|-0.6922636|-10.782499|-7.123101|-4.732971|-6.285377|-1.7925602|-0.48167226
9_letter_know,I know that Carolyn wrote letters to her husband. They arrived three days after she sent them.,know,it,I| know| that| Carolyn| wrote| letters| to| her| husband|.| They| arrived| three| days| after| she| sent| them|.,-4.262474|-2.3918893|-11.1336155|-6.9135933|-5.1661477|-0.50318724|-1.9018043|-3.2999356|-2.8301558|-3.914277|-5.621609|-5.251352|-0.944147|-0.37131715|-1.4743557|-7.4971957|-0.008722225|-0.5901895
9_letter_know,I know that Carolyn wrote letters to her husband. She also gave him a call.,know,subj,I| know| that| Carolyn| wrote| letters| to| her| husband|.| She| also| gave| him| a| call|.,-4.2624736|-2.3918889|-11.133615|-6.9135933|-5.1786814|-0.50384754|-1.8951007|-3.301896|-2.8301878|-2.3898408|-3.7071643|-4.6141405|-1.4087867|-1.3222632|-5.296494|-1.8067745
9_letter_doubt,I doubt that Carolyn wrote letters to her husband. They arrived three days after she sent them.,doubt,it,I| doubt| that| Carolyn| wrote| letters| to| her| husband|.| They| arrived| three| days| after| she| sent| them|.,-8.072854|-1.9223696|-11.419858|-8.13879|-6.9677444|-0.8753246|-1.8653368|-3.1170335|-1.8504089|-3.98813|-8.65367|-6.1786633|-1.300235|-1.4157557|-1.752332|-5.803274|-0.08339315|-0.78696454
9_letter_doubt,I doubt that Carolyn wrote letters to her husband. She also didn't give him a call.,doubt,subj,I| doubt| that| Carolyn| wrote| letters| to| her| husband|.| She| also| didn|'t| give| him| a| call|.,-8.072854|-1.9223745|-11.427634|-8.1479025|-6.9779453|-0.8753204|-1.8712983|-3.1204138|-1.8541759|-1.8745023|-6.7933555|-2.593979|-0.4554096|-4.593966|-2.2065752|-1.5534059|-4.900383|-1.457383
9_letter_modal,Carolyn wants to write letters to her parents and they arrive three days after she sends them.,modal,it,Car|olyn| wants| to| write| letters| to| her| parents| and| they| arrive| three| days| after| she| sends| them|.,-6.3651876|-8.303819|-0.49154574|-5.495613|-6.1041284|-0.5418453|-1.639148|-3.5199363|-1.654098|-6.1076055|-7.4208236|-5.9557467|-0.7424763|-2.3398225|-1.1717132|-3.374194|-0.09774836|-0.41456506
9_letter_modal,Carolyn wants to write letters to her parents and she also plans to send them a gift.,modal,subj,Car|olyn| wants| to| write| letters| to| her| parents| and| she| also| plans| to| send| them| a| gift|.,-6.3651075|-8.30479|-0.4918776|-5.4817324|-6.0827036|-0.5410042|-1.6314595|-3.506173|-1.6478808|-3.976203|-3.691953|-5.284248|-0.17980745|-2.8513033|-2.091171|-1.4983555|-3.5491426|-0.8562842
9_letter_managed,Carolyn managed to write letters to her husband. They arrived three days after she sent it.,managed,it,Car|olyn| managed| to| write| letters| to| her| husband|.| They| arrived| three| days| after| she| sent| it|.,-6.364762|-9.554445|-0.48251644|-6.7003508|-5.842167|-0.6531697|-1.1653404|-2.5738623|-3.4790533|-3.1574774|-5.169767|-5.3017464|-1.8482813|-0.8917793|-1.6384547|-5.0169725|-8.318836|-0.54249746
9_letter_managed,Carolyn managed to write letters to her husband. She also gave him a call.,managed,subj,Car|olyn| managed| to| write| letters| to| her| husband|.| She| also| gave| him| a| call|.,-6.365025|-9.546562|-0.4843726|-6.7079124|-5.83866|-0.6516283|-1.1613251|-2.567312|-3.479174|-1.5672209|-2.709999|-4.953964|-2.20077|-1.6576345|-5.8772|-2.0460575
9_letter_failed,Carolyn failed to write letters to her husband. They arrived three days after she sent it.,failed,it,Car|olyn| failed| to| write| letters| to| her| husband|.| They| arrived| three| days| after| she| sent| it|.,-6.3648915|-12.268414|-0.22529756|-6.154656|-5.797356|-1.1059961|-0.88446695|-2.6884258|-2.2955904|-5.149347|-4.866614|-4.4817815|-1.1369061|-1.146284|-2.0557692|-6.1347976|-6.7819777|-0.5280082
9_letter_failed,Carolyn failed to write letters to her husband. She also didn't give him a call.,failed,subj,Car|olyn| failed| to| write| letters| to| her| husband|.| She| also| didn|'t| give| him| a| call|.,-6.365025|-12.246049|-0.22935222|-6.141705|-5.821236|-1.1060345|-0.8905857|-2.693436|-2.3025346|-1.5308932|-3.2872655|-3.5979369|-0.6176235|-4.5608397|-0.9710891|-1.9958984|-3.8461094|-1.2628677
10_hat_affirmative,Chris knitted hats and they were very colorful.,affirmative,it,Chris| kn|itted| hats| and| they| were| very| colorful|.,-11.725626|-3.912348|-14.245894|-2.1428628|-7.01987|-1.4727746|-3.3336954|-5.706803|-0.88940525
10_hat_affirmative,Chris knitted hats and he was very proud of them.,affirmative,subj,Chris| kn|itted| hats| and| he| was| very| proud| of| them|.,-11.7256775|-3.8836632|-14.298701|-2.1394331|-6.7684827|-2.308112|-2.51609|-2.3948784|-0.13047986|-1.5626254|-0.45295155
10_hat_negated,Chris didn't knit hats and they were very colorful.,negated,it,Chris| didn|'t| knit| hats| and| they| were| very| colorful|.,-6.5022798|-0.28593045|-12.952939|-6.937487|-3.3440514|-6.278631|-1.815112|-4.2752185|-6.00216|-0.7702383
10_hat_negated,Chris didn't knit hats and he didn't do any of the other assignments either.,negated,subj,Chris| didn|'t| knit| hats| and| he| didn|'t| do| any| of| the| other| assignments| either|.,-6.5030456|-0.28646752|-12.951552|-6.928554|-3.342118|-2.9293013|-0.8135749|-0.0011170299|-3.3150368|-4.2003064|-1.1989872|-0.52518535|-1.5185587|-9.344123|-3.144444|-0.3157967
10_hat_know,I know that Chris knitted hats. They were very colorful.,know,it,I| know| that| Chris| kn|itted| hats|.| They| were| very| colorful|.,-4.2621136|-2.3891847|-8.96678|-12.434549|-1.5310489|-6.4282875|-3.6210794|-4.3199277|-1.0665843|-3.2529154|-4.446316|-1.1592492
10_hat_know,I know that Chris knitted hats. He was very proud of them.,know,subj,I| know| that| Chris| kn|itted| hats|.| He| was| very| proud| of| them|.,-4.262049|-2.39256|-8.976629|-12.392863|-1.5385911|-6.445456|-3.6256628|-2.1315603|-2.0630648|-2.2728794|-2.1994667|-0.12695286|-1.5392436|-0.745289
10_hat_doubt,I doubt that Chris knitted hats. They were very colorful.,doubt,it,I| doubt| that| Chris| kn|itted| hats|.| They| were| very| colorful|.,-8.071818|-1.9218335|-9.065472|-12.333847|-2.0554867|-8.735926|-2.6663778|-4.946477|-1.3714015|-4.3246164|-6.306377|-1.6787694
10_hat_doubt,I doubt that Chris knitted hats. He didn't do any of the other assignments either.,doubt,subj,I| doubt| that| Chris| kn|itted| hats|.| He| didn|'t| do| any| of| the| other| assignments| either|.,-8.071772|-1.919217|-9.056342|-12.335474|-2.057461|-8.751407|-2.6656146|-1.9215789|-3.1764188|-0.4444409|-2.9722004|-3.256841|-1.4748237|-0.72837603|-4.0718346|-10.3990965|-2.5225608|-0.74619555
10_hat_modal,Chris wants to knit hats and they are very colorful.,modal,it,Chris| wants| to| knit| hats| and| they| are| very| colorful|.,-8.453223|-0.38227358|-10.749769|-5.5098333|-2.2714772|-8.076075|-2.2289264|-3.5666912|-5.1448517|-0.83404
10_hat_modal,Chris wants to knit hats and he already chose the color for the yarn.,modal,subj,Chris| wants| to| knit| hats| and| he| already| chose| the| color| for| the| yarn|.,-8.452444|-0.3856271|-10.750119|-5.5200334|-2.2735207|-4.736842|-5.777742|-7.944012|-0.77765757|-2.7984154|-2.875619|-1.2670647|-2.4044597|-0.85558844
10_hat_managed,Chris managed to knit hats. They were very colorful.,managed,it,Chris| managed| to| knit| hats|.| They| were| very| colorful|.,-10.140292|-0.2967053|-10.661176|-9.068333|-4.5107327|-3.9757159|-0.9824599|-3.6703906|-4.043352|-1.4252805
10_hat_managed,Chris managed to knit hats. He was very proud of them.,managed,subj,Chris| managed| to| knit| hats|.| He| was| very| proud| of| them|.,-10.14026|-0.29747295|-10.666269|-9.046941|-4.508629|-1.712681|-2.229217|-2.9229496|-1.3209327|-0.14045624|-1.9182458|-0.8148059
10_hat_failed,Chris failed to knit hats. They were very colorful.,failed,it,Chris| failed| to| knit| hats|.| They| were| very| colorful|.,-11.017538|-0.44928914|-12.560547|-7.599214|-2.663312|-5.3342085|-1.3748227|-4.9935594|-5.653713|-1.5755475
10_hat_failed,Chris failed to knit hats. He didn't do any of the other assignments either.,failed,subj,Chris| failed| to| knit| hats|.| He| didn|'t| do| any| of| the| other| assignments| either|.,-11.018059|-0.44728595|-12.55601|-7.5861025|-2.6655228|-2.017382|-3.4353693|-0.28492185|-4.240084|-3.6119542|-1.9608446|-0.47297367|-3.5315342|-6.323787|-1.2573864|-0.4033686
11_cod_affirmative,Sarah caught cods and they made a fantastic dinner.,affirmative,it,Sarah| caught| c|ods| and| they| made| a| fantastic| dinner|.,-9.238263|-12.62983|-6.9871197|-2.5782895|-5.13527|-4.089589|-0.95845747|-7.3015375|-2.2429912|-0.96610427
11_cod_affirmative,Sarah caught cods and she ate them for dinner.,affirmative,subj,Sarah| caught| c|ods| and| she| ate| them| for| dinner|.,-9.238243|-12.492889|-6.9630547|-2.5849273|-6.233759|-5.204226|-0.9930516|-2.8713477|-1.7450143|-0.8073642
11_cod_negated,Sarah didn't catch cods and they made a fantastic dinner.,negated,it,Sarah| didn|'t| catch| c|ods| and| they| made| a| fantastic| dinner|.,-6.185918|-0.352274|-6.8189607|-12.394925|-7.8972654|-3.1885595|-4.4889226|-5.309715|-1.7855567|-6.8212385|-2.6098719|-1.1001405
11_cod_negated,Sarah didn't catch cods and she got dinner from the store instead.,negated,subj,Sarah| didn|'t| catch| c|ods| and| she| got| dinner| from| the| store| instead|.,-6.185918|-0.35201913|-6.821069|-12.397549|-7.914377|-3.1873317|-2.9643075|-6.3836474|-9.204166|-3.8201125|-0.79408234|-3.4119015|-4.8906465|-0.7298132
11_cod_know,I know that Sarah caught cods. They made a fantastic dinner.,know,it,I| know| that| Sarah| caught| c|ods|.| They| made| a| fantastic| dinner|.,-4.262049|-2.3925614|-9.177172|-9.6157875|-10.89069|-6.88447|-2.8160882|-4.2139053|-5.386215|-1.2621889|-7.5511203|-3.096202|-1.4886672
11_cod_know,I know that Sarah caught cods. She ate them for dinner.,know,subj,I| know| that| Sarah| caught| c|ods|.| She| ate| them| for| dinner|.,-4.262049|-2.39256|-9.177172|-9.615785|-10.890692|-6.9087095|-2.8155265|-2.2062428|-5.8207407|-0.5998289|-3.4374633|-1.4652516|-1.0925338
11_cod_doubt,I doubt that Sarah caught cods. They made a fantastic dinner.,doubt,it,I| doubt| that| Sarah| caught| c|ods|.| They| made| a| fantastic| dinner|.,-8.07302|-1.9209555|-9.144463|-10.811284|-11.106567|-7.00128|-2.783522|-4.3250504|-6.562569|-1.7070069|-7.9645944|-4.2916336|-1.5923434
11_cod_doubt,I doubt that Sarah caught cods. She also didn't catch any shrimp.,doubt,subj,I| doubt| that| Sarah| caught| c|ods|.| She| also| didn|'t| catch| any| shrimp|.,-8.07343|-1.9233135|-9.1321745|-10.724103|-11.086225|-6.9832296|-2.7807913|-1.645806|-6.6498795|-3.2470164|-0.4609079|-1.896992|-2.1778822|-6.447911|-1.1127853
11_cod_modal,Sarah wants to catch cods and they make a fantastic dinner.,modal,it,Sarah| wants| to| catch| c|ods| and| they| make| a| fantastic| dinner|.,-7.401104|-0.56921333|-7.3916206|-9.587603|-6.01295|-2.4077318|-5.387905|-5.4201303|-1.1685858|-6.984274|-3.1048827|-1.0367271
11_cod_modal,Sarah wants to catch cods and she is obsessed with fishing blogs.,modal,subj,Sarah| wants| to| catch| c|ods| and| she| is| obsessed| with| fishing| blogs|.,-7.401104|-0.56921333|-7.401427|-9.583888|-6.0559735|-2.3978648|-4.1086144|-2.58846|-7.154788|-0.21319298|-2.7592504|-10.721837|-1.0801634
11_cod_managed,Sarah managed to catch cods. They made a fantastic dinner.,managed,it,Sarah| managed| to| catch| c|ods|.| They| made| a| fantastic| dinner|.,-9.809036|-0.46752402|-4.247519|-11.98531|-8.505358|-3.0348485|-3.0905874|-4.3546963|-0.7278935|-6.979983|-1.8371279|-1.2190491
11_cod_managed,Sarah managed to catch cods. She ate them for dinner.,managed,subj,Sarah| managed| to| catch| c|ods|.| She| ate| them| for| dinner|.,-9.808145|-0.47063282|-4.248908|-11.998317|-8.567849|-3.0413985|-2.0009859|-5.3628006|-1.2497779|-2.6084867|-1.4490601|-1.0231922
11_cod_failed,Sarah failed to catch cods. They made a fantastic dinner.,failed,it,Sarah| failed| to| catch| c|ods|.| They| made| a| fantastic| dinner|.,-10.272503|-0.233493|-5.2871175|-11.389757|-8.207564|-2.4839404|-4.1216593|-5.522315|-1.5990305|-8.264165|-4.0385084|-1.9202942
11_cod_failed,Sarah failed to catch cods. She also didn't catch any shrimp.,failed,subj,Sarah| failed| to| catch| c|ods|.| She| also| didn|'t| catch| any| shrimp|.,-10.27149|-0.2336148|-5.2830505|-11.384952|-8.184837|-2.4776094|-2.27661|-4.6073594|-3.781037|-0.38665432|-0.918255|-1.2815765|-5.842078|-0.9860989
12_ticket_affirmative,Thomas booked tickets in advance and they were much cheaper than he expected.,affirmative,it,Thomas| booked| tickets| in| advance| and| they| were| much| cheaper| than| he| expected|.,-13.495928|-4.5248876|-4.1385193|-2.432211|-1.6805383|-2.7371128|-1.5721412|-8.170699|-0.48134154|-0.59838367|-4.393312|-1.238081|-0.33791417
12_ticket_affirmative,Thomas booked tickets in advance and he also made a hotel reservation.,affirmative,subj,Thomas| booked| tickets| in| advance| and| he| also| made| a| hotel| reservation|.,-13.494937|-4.506289|-4.1415076|-2.444781|-1.678664|-4.312431|-4.1420655|-2.6564672|-1.8274833|-3.519555|-0.13320497|-1.0642905
12_ticket_negated,Thomas didn't book tickets in advance and they were much cheaper than he expected.,negated,it,Thomas| didn|'t| book| tickets| in| advance| and| they| were| much| cheaper| than| he| expected|.,-8.085265|-0.41881093|-10.818861|-5.3061666|-2.3721213|-0.2815471|-2.3386633|-3.1953273|-1.5327427|-8.471822|-1.3563684|-1.6691586|-2.5626817|-1.0849755|-0.48414645
12_ticket_negated,Thomas didn't book tickets in advance and he couldn't get any at the airport.,negated,subj,Thomas| didn|'t| book| tickets| in| advance| and| he| couldn|'t| get| any| at| the| airport|.,-8.084941|-0.41505167|-10.823373|-5.2926965|-2.370474|-0.28222582|-2.3362646|-3.2161658|-4.2640285|-0.004194014|-1.9862496|-2.3523393|-2.4316213|-0.22945037|-2.3155985|-1.0576539
12_ticket_know,I know that Thomas booked tickets in advance. They were much cheaper than he expected.,know,it,I| know| that| Thomas| booked| tickets| in| advance|.| They| were| much| cheaper| than| he| expected|.,-4.262084|-2.389636|-9.555978|-11.07254|-5.922486|-4.036867|-1.416569|-2.3396754|-5.110688|-2.3644812|-7.2058997|-1.9305485|-0.9400779|-6.5960717|-1.3451874|-0.3242747
