id,sentence,type,expected,order,tokens,log_probs
5_shirt_know_doubt,I know that Mary found a shirt at the store but I doubt that she found a hat. The shirt,know_doubt,1,1,I|##know|##that|##Mary|##found|##a|##shirt|##at|##the|##store|##but|##I|##doubt|##that|##she|##found|##a|##hat|.|##The|##shirt|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.1421623|-10.144066|-9.759094|-6.7981415|-9.769985|-9.712013|-9.167534|-8.669235|-10.664185|-14.44368|-5.1299057|-9.807343|-11.958809|-8.952492|-9.667366|-9.246643|-9.996605|-8.412071|-11.710388
5_shirt_know_doubt,I know that Mary found a shirt at the store but I doubt that she found a hat. The hat,know_doubt,0,1,I|##know|##that|##Mary|##found|##a|##shirt|##at|##the|##store|##but|##I|##doubt|##that|##she|##found|##a|##hat|.|##The|##hat|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.1421623|-10.144066|-9.759094|-6.7981415|-9.769985|-9.712013|-9.167534|-8.669235|-10.664185|-14.44368|-5.1299057|-9.807343|-11.958809|-8.952492|-9.667366|-9.246643|-9.996605|-8.11055|-11.690544
5_shirt_know_doubt,I know that Mary found a hat at the store but I doubt that she found a shirt. The hat,know_doubt,1,2,I|##know|##that|##Mary|##found|##a|##hat|##at|##the|##store|##but|##I|##doubt|##that|##she|##found|##a|##shirt|.|##The|##hat|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.1421623|-10.144066|-9.759094|-7.1325684|-10.00679|-10.004875|-8.37986|-8.586807|-10.482529|-14.240536|-5.128502|-9.417206|-11.7389145|-9.146065|-7.4383316|-9.308403|-10.160751|-9.198929|-11.706619
5_shirt_know_doubt,I know that Mary found a hat at the store but I doubt that she found a shirt. The shirt,know_doubt,0,2,I|##know|##that|##Mary|##found|##a|##hat|##at|##the|##store|##but|##I|##doubt|##that|##she|##found|##a|##shirt|.|##The|##shirt|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-6.1421623|-10.144066|-9.759094|-7.1325684|-10.00679|-10.004875|-8.37986|-8.586807|-10.482529|-14.240536|-5.128502|-9.417206|-11.7389145|-9.146065|-7.4383316|-9.308403|-10.160751|-8.251213|-11.721947
5_shirt_doubt_know,I doubt that Mary found a shirt at the store but I know that she found a hat. The hat,doubt_know,1,1,I|##doubt|##that|##Mary|##found|##a|##shirt|##at|##the|##store|##but|##I|##know|##that|##she|##found|##a|##hat|.|##The|##hat|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.2260056|-10.314659|-9.826088|-6.6600494|-9.443851|-9.580887|-9.105087|-8.927406|-10.637939|-11.854279|-6.25148|-9.470779|-10.969879|-9.282486|-8.564316|-9.513046|-10.1193695|-7.6221085|-11.753311
5_shirt_doubt_know,I doubt that Mary found a shirt at the store but I know that she found a hat. The shirt,doubt_know,0,1,I|##doubt|##that|##Mary|##found|##a|##shirt|##at|##the|##store|##but|##I|##know|##that|##she|##found|##a|##hat|.|##The|##shirt|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.2260056|-10.314659|-9.826088|-6.6600494|-9.443851|-9.580887|-9.105087|-8.927406|-10.637939|-11.854279|-6.25148|-9.470779|-10.969879|-9.282486|-8.564316|-9.513046|-10.1193695|-8.283989|-11.770699
5_shirt_doubt_know,I doubt that Mary found a hat at the store but I know that she found a shirt. The shirt,doubt_know,1,2,I|##doubt|##that|##Mary|##found|##a|##hat|##at|##the|##store|##but|##I|##know|##that|##she|##found|##a|##shirt|.|##The|##shirt|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.2260056|-10.314659|-9.826088|-7.68042|-9.652969|-9.8702545|-8.295891|-8.900711|-10.509476|-11.818596|-6.286522|-9.235458|-10.817383|-9.570801|-7.5419235|-9.564102|-10.121117|-8.405037|-11.811913
5_shirt_doubt_know,I doubt that Mary found a hat at the store but I know that she found a shirt. The hat,doubt_know,0,2,I|##doubt|##that|##Mary|##found|##a|##hat|##at|##the|##store|##but|##I|##know|##that|##she|##found|##a|##shirt|.|##The|##hat|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-6.2260056|-10.314659|-9.826088|-7.68042|-9.652969|-9.8702545|-8.295891|-8.900711|-10.509476|-11.818596|-6.286522|-9.235458|-10.817383|-9.570801|-7.5419235|-9.564102|-10.121117|-8.215317|-11.793022
5_shirt_affirmative_modal,Mary found a shirt at the store but she wanted to find a hat. The shirt,affirmative_modal,1,1,Mary|##found|##a|##shirt|##at|##the|##store|##but|##she|##wanted|##to|##find|##a|##hat|.|##The|##shirt|<|endoftext|>,-10.308403|-9.916351|-9.499504|-6.441147|-9.925409|-9.661232|-8.668205|-9.267174|-10.076599|-13.406382|-9.221771|-11.989674|-9.337692|-9.4112625|-9.855278|-10.894608|-9.341942|-11.890648
5_shirt_affirmative_modal,Mary found a shirt at the store but she wanted to find a hat. The hat,affirmative_modal,0,1,Mary|##found|##a|##shirt|##at|##the|##store|##but|##she|##wanted|##to|##find|##a|##hat|.|##The|##hat|<|endoftext|>,-10.308403|-9.916351|-9.499504|-6.441147|-9.925409|-9.661232|-8.668205|-9.267174|-10.076599|-13.406382|-9.221771|-11.989674|-9.337692|-9.4112625|-9.855278|-10.894608|-8.815697|-11.870712
5_shirt_affirmative_modal,Mary found a hat at the store but she wanted to find a shirt. The hat,affirmative_modal,1,2,Mary|##found|##a|##hat|##at|##the|##store|##but|##she|##wanted|##to|##find|##a|##shirt|.|##The|##hat|<|endoftext|>,-10.308403|-9.916351|-9.499504|-7.0305176|-10.0760975|-9.643898|-8.1217575|-9.29567|-9.988007|-13.134689|-9.28891|-11.266117|-9.305199|-7.5052795|-9.746948|-11.132881|-9.73703|-11.870316
5_shirt_affirmative_modal,Mary found a hat at the store but she wanted to find a shirt. The shirt,affirmative_modal,0,2,Mary|##found|##a|##hat|##at|##the|##store|##but|##she|##wanted|##to|##find|##a|##shirt|.|##The|##shirt|<|endoftext|>,-10.308403|-9.916351|-9.499504|-7.0305176|-10.0760975|-9.643898|-8.1217575|-9.29567|-9.988007|-13.134689|-9.28891|-11.266117|-9.305199|-7.5052795|-9.746948|-11.132881|-8.200607|-11.886208
5_shirt_modal_affirmative,Mary wanted to find a shirt at the store but she found a hat. The hat,modal_affirmative,1,1,Mary|##wanted|##to|##find|##a|##shirt|##at|##the|##store|##but|##she|##found|##a|##hat|.|##The|##hat|<|endoftext|>,-10.308403|-10.314316|-9.006157|-11.13755|-9.997101|-6.852768|-9.314629|-9.114334|-9.074173|-9.3934555|-10.646362|-11.379631|-8.597137|-8.053024|-9.671623|-10.640396|-9.31955|-11.732368
5_shirt_modal_affirmative,Mary wanted to find a shirt at the store but she found a hat. The shirt,modal_affirmative,0,1,Mary|##wanted|##to|##find|##a|##shirt|##at|##the|##store|##but|##she|##found|##a|##hat|.|##The|##shirt|<|endoftext|>,-10.308403|-10.314316|-9.006157|-11.13755|-9.997101|-6.852768|-9.314629|-9.114334|-9.074173|-9.3934555|-10.646362|-11.379631|-8.597137|-8.053024|-9.671623|-10.640396|-8.898376|-11.751053
5_shirt_modal_affirmative,Mary wanted to find a hat at the store but she found a shirt. The shirt,modal_affirmative,1,2,Mary|##wanted|##to|##find|##a|##hat|##at|##the|##store|##but|##she|##found|##a|##shirt|.|##The|##shirt|<|endoftext|>,-10.308403|-10.314316|-9.006157|-11.13755|-9.997101|-6.63414|-9.342262|-9.138145|-8.870033|-9.286812|-10.476456|-11.387642|-8.704353|-6.449707|-9.599495|-10.581947|-9.472519|-11.764221
5_shirt_modal_affirmative,Mary wanted to find a hat at the store but she found a shirt. The hat,modal_affirmative,0,2,Mary|##wanted|##to|##find|##a|##hat|##at|##the|##store|##but|##she|##found|##a|##shirt|.|##The|##hat|<|endoftext|>,-10.308403|-10.314316|-9.006157|-11.13755|-9.997101|-6.63414|-9.342262|-9.138145|-8.870033|-9.286812|-10.476456|-11.387642|-8.704353|-6.449707|-9.599495|-10.581947|-8.992317|-11.746376
5_shirt_managed_failed,Mary managed to find a shirt at the store but failed to find a hat. The shirt,managed_failed,1,1,Mary|##managed|##to|##find|##a|##shirt|##at|##the|##store|##but|##failed|##to|##find|##a|##hat|.|##The|##shirt|<|endoftext|>,-10.308403|-11.407476|-9.077629|-10.918663|-10.066353|-6.7066116|-9.451912|-9.071983|-8.450638|-9.325989|-12.960281|-9.62822|-12.478725|-10.207024|-9.288071|-9.954971|-10.273888|-8.752846|-11.776009
5_shirt_managed_failed,Mary managed to find a shirt at the store but failed to find a hat. The hat,managed_failed,0,1,Mary|##managed|##to|##find|##a|##shirt|##at|##the|##store|##but|##failed|##to|##find|##a|##hat|.|##The|##hat|<|endoftext|>,-10.308403|-11.407476|-9.077629|-10.918663|-10.066353|-6.7066116|-9.451912|-9.071983|-8.450638|-9.325989|-12.960281|-9.62822|-12.478725|-10.207024|-9.288071|-9.954971|-10.273888|-8.107765|-11.760971
5_shirt_managed_failed,Mary managed to find a hat at the store but failed to find a shirt. The hat,managed_failed,1,2,Mary|##managed|##to|##find|##a|##hat|##at|##the|##store|##but|##failed|##to|##find|##a|##shirt|.|##The|##hat|<|endoftext|>,-10.308403|-11.407476|-9.077629|-10.918663|-10.066353|-6.8695297|-9.681351|-9.095703|-7.9121094|-9.354225|-12.388786|-9.620773|-12.016266|-9.973839|-7.4776535|-9.962212|-10.463715|-8.281548|-11.770378
5_shirt_managed_failed,Mary managed to find a hat at the store but failed to find a shirt. The shirt,managed_failed,0,2,Mary|##managed|##to|##find|##a|##hat|##at|##the|##store|##but|##failed|##to|##find|##a|##shirt|.|##The|##shirt|<|endoftext|>,-10.308403|-11.407476|-9.077629|-10.918663|-10.066353|-6.8695297|-9.681351|-9.095703|-7.9121094|-9.354225|-12.388786|-9.620773|-12.016266|-9.973839|-7.4776535|-9.962212|-10.463715|-8.6052475|-11.783493
5_shirt_failed_managed,Mary failed to find a shirt at the store but managed to find a hat. The hat,failed_managed,1,1,Mary|##failed|##to|##find|##a|##shirt|##at|##the|##store|##but|##managed|##to|##find|##a|##hat|.|##The|##hat|<|endoftext|>,-10.308403|-10.7591095|-9.707451|-11.552307|-10.664421|-6.313118|-9.070606|-9.310265|-7.926811|-9.504684|-14.69574|-9.83223|-12.068062|-9.26651|-7.6822205|-10.005295|-10.222626|-9.288315|-11.760162
5_shirt_failed_managed,Mary failed to find a shirt at the store but managed to find a hat. The shirt,failed_managed,0,1,Mary|##failed|##to|##find|##a|##shirt|##at|##the|##store|##but|##managed|##to|##find|##a|##hat|.|##The|##shirt|<|endoftext|>,-10.308403|-10.7591095|-9.707451|-11.552307|-10.664421|-6.313118|-9.070606|-9.310265|-7.926811|-9.504684|-14.69574|-9.83223|-12.068062|-9.26651|-7.6822205|-10.005295|-10.222626|-9.531853|-11.774338
5_shirt_failed_managed,Mary failed to find a hat at the store but managed to find a shirt. The shirt,failed_managed,1,2,Mary|##failed|##to|##find|##a|##hat|##at|##the|##store|##but|##managed|##to|##find|##a|##shirt|.|##The|##shirt|<|endoftext|>,-10.308403|-10.7591095|-9.707451|-11.552307|-10.664421|-7.28846|-9.456165|-9.365814|-7.515213|-9.470169|-15.109581|-9.735672|-11.651859|-9.246506|-6.85585|-9.967178|-10.298576|-9.474449|-11.800995
5_shirt_failed_managed,Mary failed to find a hat at the store but managed to find a shirt. The hat,failed_managed,0,2,Mary|##failed|##to|##find|##a|##hat|##at|##the|##store|##but|##managed|##to|##find|##a|##shirt|.|##The|##hat|<|endoftext|>,-10.308403|-10.7591095|-9.707451|-11.552307|-10.664421|-7.28846|-9.456165|-9.365814|-7.515213|-9.470169|-15.109581|-9.735672|-11.651859|-9.246506|-6.85585|-9.967178|-10.298576|-9.074738|-11.787903
6_rat_affirmative_negation,Carla got a pet rat but she didn't get a bird. The rat,affirmative_negation,1,1,Car|la|##got|##a|##pet|##rat|##but|##she|##didn|'t|##get|##a|##bird|.|##The|##rat|<|endoftext|>,-5.575794|-13.228313|-9.839241|-9.6050415|-5.81559|-7.6509476|-9.162285|-9.2517395|-19.325012|-12.610397|-10.877411|-10.363792|-5.7930527|-9.505188|-10.259659|-8.495804|-11.815857
6_rat_affirmative_negation,Carla got a pet rat but she didn't get a bird. The bird,affirmative_negation,0,1,Car|la|##got|##a|##pet|##rat|##but|##she|##didn|'t|##get|##a|##bird|.|##The|##bird|<|endoftext|>,-5.575794|-13.228313|-9.839241|-9.6050415|-5.81559|-7.6509476|-9.162285|-9.2517395|-19.325012|-12.610397|-10.877411|-10.363792|-5.7930527|-9.505188|-10.259659|-6.985466|-11.8044815
6_rat_affirmative_negation,Carla got a bird but she didn't get a pet rat. The bird,affirmative_negation,1,2,Car|la|##got|##a|##bird|##but|##she|##didn|'t|##get|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-5.575794|-13.228313|-9.839241|-9.6050415|-7.0100975|-9.178612|-9.24324|-19.389038|-11.89711|-10.851406|-10.124496|-6.276371|-8.496101|-9.312325|-10.063377|-7.702179|-11.8927765
6_rat_affirmative_negation,Carla got a bird but she didn't get a pet rat. The rat,affirmative_negation,0,2,Car|la|##got|##a|##bird|##but|##she|##didn|'t|##get|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-5.575794|-13.228313|-9.839241|-9.6050415|-7.0100975|-9.178612|-9.24324|-19.389038|-11.89711|-10.851406|-10.124496|-6.276371|-8.496101|-9.312325|-10.063377|-8.432106|-11.899666
6_rat_negation_affirmative,Carla didn't get a pet rat but she got a bird. The bird,negation_affirmative,1,1,Car|la|##didn|'t|##get|##a|##pet|##rat|##but|##she|##got|##a|##bird|.|##The|##bird|<|endoftext|>,-5.575794|-13.228313|-19.572784|-11.682144|-11.360138|-11.005547|-5.679878|-8.15686|-9.267387|-9.676697|-10.307655|-9.157539|-6.489483|-9.682938|-10.738899|-8.305748|-11.896645
6_rat_negation_affirmative,Carla didn't get a pet rat but she got a bird. The rat,negation_affirmative,0,1,Car|la|##didn|'t|##get|##a|##pet|##rat|##but|##she|##got|##a|##bird|.|##The|##rat|<|endoftext|>,-5.575794|-13.228313|-19.572784|-11.682144|-11.360138|-11.005547|-5.679878|-8.15686|-9.267387|-9.676697|-10.307655|-9.157539|-6.489483|-9.682938|-10.738899|-7.891403|-11.904938
6_rat_negation_affirmative,Carla didn't get a bird but she got a pet rat. The rat,negation_affirmative,1,2,Car|la|##didn|'t|##get|##a|##bird|##but|##she|##got|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-5.575794|-13.228313|-19.572784|-11.682144|-11.360138|-11.005547|-8.394104|-8.99041|-9.307663|-10.1627655|-9.794273|-6.1481514|-7.735775|-9.470551|-10.721092|-8.837875|-11.904701
6_rat_negation_affirmative,Carla didn't get a bird but she got a pet rat. The bird,negation_affirmative,0,2,Car|la|##didn|'t|##get|##a|##bird|##but|##she|##got|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-5.575794|-13.228313|-19.572784|-11.682144|-11.360138|-11.005547|-8.394104|-8.99041|-9.307663|-10.1627655|-9.794273|-6.1481514|-7.735775|-9.470551|-10.721092|-8.005615|-11.896233
6_rat_know_doubt,I know that Carla got a pet rat but I doubt she got a bird. The rat,know_doubt,1,1,I|##know|##that|##Car|la|##got|##a|##pet|##rat|##but|##I|##doubt|##she|##got|##a|##bird|.|##The|##rat|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-11.44696|-14.33448|-9.683853|-9.673225|-5.8408966|-8.864632|-8.387276|-10.153534|-13.491364|-9.605606|-11.062607|-8.970409|-5.8780746|-8.8975525|-10.114235|-7.3706894|-11.689301
6_rat_know_doubt,I know that Carla got a pet rat but I doubt she got a bird. The bird,know_doubt,0,1,I|##know|##that|##Car|la|##got|##a|##pet|##rat|##but|##I|##doubt|##she|##got|##a|##bird|.|##The|##bird|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-11.44696|-14.33448|-9.683853|-9.673225|-5.8408966|-8.864632|-8.387276|-10.153534|-13.491364|-9.605606|-11.062607|-8.970409|-5.8780746|-8.8975525|-10.114235|-7.0240326|-11.680679
6_rat_know_doubt,I know that Carla got a bird but I doubt she got a pet rat. The bird,know_doubt,1,2,I|##know|##that|##Car|la|##got|##a|##bird|##but|##I|##doubt|##she|##got|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-11.44696|-14.33448|-9.683853|-9.673225|-6.6061363|-8.472229|-10.024582|-13.600281|-9.25087|-11.239441|-8.673851|-6.599022|-9.007637|-8.843735|-10.069595|-7.4455643|-11.734795
6_rat_know_doubt,I know that Carla got a bird but I doubt she got a pet rat. The rat,know_doubt,0,2,I|##know|##that|##Car|la|##got|##a|##bird|##but|##I|##doubt|##she|##got|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-8.450356|-10.6460495|-5.7970123|-11.44696|-14.33448|-9.683853|-9.673225|-6.6061363|-8.472229|-10.024582|-13.600281|-9.25087|-11.239441|-8.673851|-6.599022|-9.007637|-8.843735|-10.069595|-7.387932|-11.739029
6_rat_doubt_know,I doubt that Carla got a pet rat but I know she got a bird. The bird,doubt_know,1,1,I|##doubt|##that|##Car|la|##got|##a|##pet|##rat|##but|##I|##know|##she|##got|##a|##bird|.|##The|##bird|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-12.159641|-14.731876|-10.7519455|-10.190231|-5.68161|-8.742294|-9.01384|-10.280441|-11.547882|-9.627197|-10.083885|-9.233284|-5.9904633|-9.268814|-10.302116|-7.508751|-11.762718
6_rat_doubt_know,I doubt that Carla got a pet rat but I know she got a bird. The rat,doubt_know,0,1,I|##doubt|##that|##Car|la|##got|##a|##pet|##rat|##but|##I|##know|##she|##got|##a|##bird|.|##The|##rat|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-12.159641|-14.731876|-10.7519455|-10.190231|-5.68161|-8.742294|-9.01384|-10.280441|-11.547882|-9.627197|-10.083885|-9.233284|-5.9904633|-9.268814|-10.302116|-6.624962|-11.769249
6_rat_doubt_know,I doubt that Carla got a bird but I know she got a pet rat. The rat,doubt_know,1,2,I|##doubt|##that|##Car|la|##got|##a|##bird|##but|##I|##know|##she|##got|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-12.159641|-14.731876|-10.7519455|-10.190231|-7.642578|-8.691277|-10.218277|-11.353981|-9.309128|-9.473297|-9.514275|-6.4917526|-7.7127914|-9.02198|-10.297531|-7.861824|-11.7749405
6_rat_doubt_know,I doubt that Carla got a bird but I know she got a pet rat. The bird,doubt_know,0,2,I|##doubt|##that|##Car|la|##got|##a|##bird|##but|##I|##know|##she|##got|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-8.450356|-11.461784|-5.2720184|-12.159641|-14.731876|-10.7519455|-10.190231|-7.642578|-8.691277|-10.218277|-11.353981|-9.309128|-9.473297|-9.514275|-6.4917526|-7.7127914|-9.02198|-10.297531|-7.549492|-11.766785
6_rat_affirmative_modal,Carla got a pet rat but she wanted to get a bird. The rat,affirmative_modal,1,1,Car|la|##got|##a|##pet|##rat|##but|##she|##wanted|##to|##get|##a|##bird|.|##The|##rat|<|endoftext|>,-5.575794|-13.228313|-9.839241|-9.6050415|-5.81559|-7.6509476|-9.162285|-9.2517395|-12.725281|-9.275528|-11.220711|-9.78981|-6.9849396|-9.780952|-10.559898|-8.571007|-11.846954
6_rat_affirmative_modal,Carla got a pet rat but she wanted to get a bird. The bird,affirmative_modal,0,1,Car|la|##got|##a|##pet|##rat|##but|##she|##wanted|##to|##get|##a|##bird|.|##The|##bird|<|endoftext|>,-5.575794|-13.228313|-9.839241|-9.6050415|-5.81559|-7.6509476|-9.162285|-9.2517395|-12.725281|-9.275528|-11.220711|-9.78981|-6.9849396|-9.780952|-10.559898|-6.7496185|-11.835091
6_rat_affirmative_modal,Carla got a bird but she wanted to get a pet rat. The bird,affirmative_modal,1,2,Car|la|##got|##a|##bird|##but|##she|##wanted|##to|##get|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-5.575794|-13.228313|-9.839241|-9.6050415|-7.0100975|-9.178612|-9.24324|-12.603416|-8.848236|-10.2319565|-10.015045|-5.9039536|-8.820892|-9.477097|-10.397507|-7.395294|-11.872589
6_rat_affirmative_modal,Carla got a bird but she wanted to get a pet rat. The rat,affirmative_modal,0,2,Car|la|##got|##a|##bird|##but|##she|##wanted|##to|##get|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-5.575794|-13.228313|-9.839241|-9.6050415|-7.0100975|-9.178612|-9.24324|-12.603416|-8.848236|-10.2319565|-10.015045|-5.9039536|-8.820892|-9.477097|-10.397507|-8.926575|-11.881828
6_rat_modal_affirmative,Carla wanted to get a pet rat but she got a bird. The bird,modal_affirmative,1,1,Car|la|##wanted|##to|##get|##a|##pet|##rat|##but|##she|##got|##a|##bird|.|##The|##bird|<|endoftext|>,-5.575794|-13.228313|-11.888706|-9.271431|-10.635323|-10.101509|-5.2814255|-7.8932953|-9.077362|-10.039612|-10.035606|-9.281174|-6.734749|-9.7762375|-11.07592|-8.396873|-11.871773
6_rat_modal_affirmative,Carla wanted to get a pet rat but she got a bird. The rat,modal_affirmative,0,1,Car|la|##wanted|##to|##get|##a|##pet|##rat|##but|##she|##got|##a|##bird|.|##The|##rat|<|endoftext|>,-5.575794|-13.228313|-11.888706|-9.271431|-10.635323|-10.101509|-5.2814255|-7.8932953|-9.077362|-10.039612|-10.035606|-9.281174|-6.734749|-9.7762375|-11.07592|-7.48806|-11.8817215
6_rat_modal_affirmative,Carla wanted to get a bird but she got a pet rat. The rat,modal_affirmative,1,2,Car|la|##wanted|##to|##get|##a|##bird|##but|##she|##got|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-5.575794|-13.228313|-11.888706|-9.271431|-10.635323|-10.101509|-7.385357|-9.1772|-9.994736|-9.81675|-9.519249|-6.274864|-8.4658165|-9.636551|-10.922272|-8.609108|-11.880119
6_rat_modal_affirmative,Carla wanted to get a bird but she got a pet rat. The bird,modal_affirmative,0,2,Car|la|##wanted|##to|##get|##a|##bird|##but|##she|##got|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-5.575794|-13.228313|-11.888706|-9.271431|-10.635323|-10.101509|-7.385357|-9.1772|-9.994736|-9.81675|-9.519249|-6.274864|-8.4658165|-9.636551|-10.922272|-8.037537|-11.870575
6_rat_managed_failed,Carla managed to get a pet rat but failed to get a bird. The rat,managed_failed,1,1,Car|la|##managed|##to|##get|##a|##pet|##rat|##but|##failed|##to|##get|##a|##bird|.|##The|##rat|<|endoftext|>,-5.575794|-13.228313|-12.247223|-9.049042|-10.265167|-10.241722|-5.506325|-8.325539|-9.142265|-11.542789|-9.232986|-10.106346|-10.438446|-5.7474213|-9.819794|-10.404343|-8.54007|-11.835098
6_rat_managed_failed,Carla managed to get a pet rat but failed to get a bird. The bird,managed_failed,0,1,Car|la|##managed|##to|##get|##a|##pet|##rat|##but|##failed|##to|##get|##a|##bird|.|##The|##bird|<|endoftext|>,-5.575794|-13.228313|-12.247223|-9.049042|-10.265167|-10.241722|-5.506325|-8.325539|-9.142265|-11.542789|-9.232986|-10.106346|-10.438446|-5.7474213|-9.819794|-10.404343|-7.42836|-11.827835
6_rat_managed_failed,Carla managed to get a bird but failed to get a pet rat. The bird,managed_failed,1,2,Car|la|##managed|##to|##get|##a|##bird|##but|##failed|##to|##get|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-5.575794|-13.228313|-12.247223|-9.049042|-10.265167|-10.241722|-8.055218|-8.83181|-12.775425|-8.739807|-10.435829|-10.5095825|-5.7926865|-9.228859|-9.760399|-10.34185|-8.051384|-11.859039
6_rat_managed_failed,Carla managed to get a bird but failed to get a pet rat. The rat,managed_failed,0,2,Car|la|##managed|##to|##get|##a|##bird|##but|##failed|##to|##get|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-5.575794|-13.228313|-12.247223|-9.049042|-10.265167|-10.241722|-8.055218|-8.83181|-12.775425|-8.739807|-10.435829|-10.5095825|-5.7926865|-9.228859|-9.760399|-10.34185|-8.8293|-11.864769
6_rat_failed_managed,Carla failed to get a pet rat but managed to get a bird. The bird,failed_managed,1,1,Car|la|##failed|##to|##get|##a|##pet|##rat|##but|##managed|##to|##get|##a|##bird|.|##The|##bird|<|endoftext|>,-5.575794|-13.228313|-10.898067|-9.84861|-10.367638|-10.619476|-5.151802|-7.98687|-9.219719|-12.612503|-9.112335|-10.217812|-9.472565|-6.312935|-9.708809|-10.480415|-8.070549|-11.818016
6_rat_failed_managed,Carla failed to get a pet rat but managed to get a bird. The rat,failed_managed,0,1,Car|la|##failed|##to|##get|##a|##pet|##rat|##but|##managed|##to|##get|##a|##bird|.|##The|##rat|<|endoftext|>,-5.575794|-13.228313|-10.898067|-9.84861|-10.367638|-10.619476|-5.151802|-7.98687|-9.219719|-12.612503|-9.112335|-10.217812|-9.472565|-6.312935|-9.708809|-10.480415|-7.6381454|-11.823753
6_rat_failed_managed,Carla failed to get a bird but managed to get a pet rat. The rat,failed_managed,1,2,Car|la|##failed|##to|##get|##a|##bird|##but|##managed|##to|##get|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-5.575794|-13.228313|-10.898067|-9.84861|-10.367638|-10.619476|-9.079849|-8.889954|-12.331009|-8.45488|-10.782379|-9.85392|-5.8049164|-8.957741|-9.694817|-10.7558365|-8.436424|-11.8385315
6_rat_failed_managed,Carla failed to get a bird but managed to get a pet rat. The bird,failed_managed,0,2,Car|la|##failed|##to|##get|##a|##bird|##but|##managed|##to|##get|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-5.575794|-13.228313|-10.898067|-9.84861|-10.367638|-10.619476|-9.079849|-8.889954|-12.331009|-8.45488|-10.782379|-9.85392|-5.8049164|-8.957741|-9.694817|-10.7558365|-8.229904|-11.831314
7_beer_affirmative_negation,Sam ordered a beer at the bar but he didn't order a wine. The beer,affirmative_negation,1,1,Sam|##ordered|##a|##beer|##at|##the|##bar|##but|##he|##didn|'t|##order|##a|##wine|.|##The|##beer|<|endoftext|>,-10.278809|-11.304298|-9.84124|-7.5759277|-9.073647|-9.598488|-7.717163|-9.689903|-10.264664|-19.665771|-13.6124115|-10.754372|-10.035477|-7.469719|-9.594322|-11.056641|-7.6182327|-11.746422
7_beer_affirmative_negation,Sam ordered a beer at the bar but he didn't order a wine. The wine,affirmative_negation,0,1,Sam|##ordered|##a|##beer|##at|##the|##bar|##but|##he|##didn|'t|##order|##a|##wine|.|##The|##wine|<|endoftext|>,-10.278809|-11.304298|-9.84124|-7.5759277|-9.073647|-9.598488|-7.717163|-9.689903|-10.264664|-19.665771|-13.6124115|-10.754372|-10.035477|-7.469719|-9.594322|-11.056641|-7.384613|-11.744972
7_beer_affirmative_negation,Sam ordered a wine at the bar but he didn't order a beer. The wine,affirmative_negation,1,2,Sam|##ordered|##a|##wine|##at|##the|##bar|##but|##he|##didn|'t|##order|##a|##beer|.|##The|##wine|<|endoftext|>,-10.278809|-11.304298|-9.84124|-6.1698456|-8.7475815|-9.946388|-7.9506683|-9.52948|-10.1562195|-19.300354|-13.243927|-11.330261|-9.785576|-8.759209|-9.538544|-11.081863|-8.186218|-11.73172
7_beer_affirmative_negation,Sam ordered a wine at the bar but he didn't order a beer. The beer,affirmative_negation,0,2,Sam|##ordered|##a|##wine|##at|##the|##bar|##but|##he|##didn|'t|##order|##a|##beer|.|##The|##beer|<|endoftext|>,-10.278809|-11.304298|-9.84124|-6.1698456|-8.7475815|-9.946388|-7.9506683|-9.52948|-10.1562195|-19.300354|-13.243927|-11.330261|-9.785576|-8.759209|-9.538544|-11.081863|-7.4480286|-11.730362
