id,sentence,type,expected,order,tokens,log_probs
5_shirt_affirmative_negation,Mary found a hat at the store but she didn't find a shirt. The shirt,affirmative_negation,0,2,Mary|##found|##a|##hat|##at|##the|##store|##but|##she|##didn|'t|##find|##a|##shirt|.|##The|##shirt|<|endoftext|>,-10.624546|-9.174278|-8.416077|-8.473381|-9.260635|-8.340942|-7.0225754|-9.658234|-9.85379|-18.682053|-12.858002|-11.349197|-8.285461|-8.448212|-10.900558|-10.638161|-9.674652|-12.718605
5_shirt_negation_affirmative,Mary didn't find a shirt at the store but she found a hat. The hat,negation_affirmative,1,1,Mary|##didn|'t|##find|##a|##shirt|##at|##the|##store|##but|##she|##found|##a|##hat|.|##The|##hat|<|endoftext|>,-10.624546|-14.175858|-10.691528|-11.274826|-8.897545|-7.087227|-9.338028|-8.175735|-8.082733|-8.761765|-9.583923|-9.585709|-7.8557587|-8.727226|-10.363464|-10.476257|-9.475464|-12.788322
5_shirt_negation_affirmative,Mary didn't find a shirt at the store but she found a hat. The shirt,negation_affirmative,0,1,Mary|##didn|'t|##find|##a|##shirt|##at|##the|##store|##but|##she|##found|##a|##hat|.|##The|##shirt|<|endoftext|>,-10.624546|-14.175858|-10.691528|-11.274826|-8.897545|-7.087227|-9.338028|-8.175735|-8.082733|-8.761765|-9.583923|-9.585709|-7.8557587|-8.727226|-10.363464|-10.476257|-9.743187|-12.791954
5_shirt_negation_affirmative,Mary didn't find a hat at the store but she found a shirt. The shirt,negation_affirmative,1,2,Mary|##didn|'t|##find|##a|##hat|##at|##the|##store|##but|##she|##found|##a|##shirt|.|##The|##shirt|<|endoftext|>,-10.624546|-14.175858|-10.691528|-11.274826|-8.897545|-8.114006|-9.48275|-8.054626|-7.6760406|-8.6527405|-9.611816|-9.503815|-7.598732|-8.084442|-10.40712|-10.6074295|-9.99176|-12.774651
5_shirt_negation_affirmative,Mary didn't find a hat at the store but she found a shirt. The hat,negation_affirmative,0,2,Mary|##didn|'t|##find|##a|##hat|##at|##the|##store|##but|##she|##found|##a|##shirt|.|##The|##hat|<|endoftext|>,-10.624546|-14.175858|-10.691528|-11.274826|-8.897545|-8.114006|-9.48275|-8.054626|-7.6760406|-8.6527405|-9.611816|-9.503815|-7.598732|-8.084442|-10.40712|-10.6074295|-9.127243|-12.79126
5_shirt_know_doubt,I know that Mary found a shirt at the store but I doubt that she found a hat. The shirt,know_doubt,1,1,I|##know|##that|##Mary|##found|##a|##shirt|##at|##the|##store|##but|##I|##doubt|##that|##she|##found|##a|##hat|.|##The|##shirt|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-6.461792|-9.71521|-8.455109|-7.8139267|-8.987473|-8.220291|-8.089615|-9.040375|-9.294846|-15.068436|-4.701027|-9.339905|-10.49398|-8.268379|-8.542908|-10.194717|-10.4232025|-8.862686|-12.857872
5_shirt_know_doubt,I know that Mary found a shirt at the store but I doubt that she found a hat. The hat,know_doubt,0,1,I|##know|##that|##Mary|##found|##a|##shirt|##at|##the|##store|##but|##I|##doubt|##that|##she|##found|##a|##hat|.|##The|##hat|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-6.461792|-9.71521|-8.455109|-7.8139267|-8.987473|-8.220291|-8.089615|-9.040375|-9.294846|-15.068436|-4.701027|-9.339905|-10.49398|-8.268379|-8.542908|-10.194717|-10.4232025|-8.056801|-12.842522
5_shirt_know_doubt,I know that Mary found a hat at the store but I doubt that she found a shirt. The hat,know_doubt,1,2,I|##know|##that|##Mary|##found|##a|##hat|##at|##the|##store|##but|##I|##doubt|##that|##she|##found|##a|##shirt|.|##The|##hat|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-6.461792|-9.71521|-8.455109|-8.058861|-8.923927|-8.131256|-7.747925|-9.009964|-9.295242|-14.970764|-4.6658936|-9.351593|-10.312782|-8.167557|-7.803543|-10.356461|-10.587738|-8.025436|-12.882164
5_shirt_know_doubt,I know that Mary found a hat at the store but I doubt that she found a shirt. The shirt,know_doubt,0,2,I|##know|##that|##Mary|##found|##a|##hat|##at|##the|##store|##but|##I|##doubt|##that|##she|##found|##a|##shirt|.|##The|##shirt|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-6.461792|-9.71521|-8.455109|-8.058861|-8.923927|-8.131256|-7.747925|-9.009964|-9.295242|-14.970764|-4.6658936|-9.351593|-10.312782|-8.167557|-7.803543|-10.356461|-10.587738|-9.176979|-12.858551
5_shirt_doubt_know,I doubt that Mary found a shirt at the store but I know that she found a hat. The hat,doubt_know,1,1,I|##doubt|##that|##Mary|##found|##a|##shirt|##at|##the|##store|##but|##I|##know|##that|##she|##found|##a|##hat|.|##The|##hat|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-6.1407623|-10.146843|-8.935318|-7.170166|-8.957596|-7.965103|-8.188484|-8.75061|-9.869186|-11.371811|-5.5028076|-9.310806|-10.281479|-8.064278|-8.121307|-10.435699|-10.400398|-7.859688|-12.848717
5_shirt_doubt_know,I doubt that Mary found a shirt at the store but I know that she found a hat. The shirt,doubt_know,0,1,I|##doubt|##that|##Mary|##found|##a|##shirt|##at|##the|##store|##but|##I|##know|##that|##she|##found|##a|##hat|.|##The|##shirt|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-6.1407623|-10.146843|-8.935318|-7.170166|-8.957596|-7.965103|-8.188484|-8.75061|-9.869186|-11.371811|-5.5028076|-9.310806|-10.281479|-8.064278|-8.121307|-10.435699|-10.400398|-8.904762|-12.861465
5_shirt_doubt_know,I doubt that Mary found a hat at the store but I know that she found a shirt. The shirt,doubt_know,1,2,I|##doubt|##that|##Mary|##found|##a|##hat|##at|##the|##store|##but|##I|##know|##that|##she|##found|##a|##shirt|.|##The|##shirt|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-6.1407623|-10.146843|-8.935318|-7.8127747|-9.025269|-7.903137|-7.7237244|-8.6347275|-9.786438|-11.386131|-5.576317|-9.318375|-9.89669|-7.876587|-7.870178|-10.533295|-10.50502|-9.1324005|-12.846054
5_shirt_doubt_know,I doubt that Mary found a hat at the store but I know that she found a shirt. The hat,doubt_know,0,2,I|##doubt|##that|##Mary|##found|##a|##hat|##at|##the|##store|##but|##I|##know|##that|##she|##found|##a|##shirt|.|##The|##hat|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-6.1407623|-10.146843|-8.935318|-7.8127747|-9.025269|-7.903137|-7.7237244|-8.6347275|-9.786438|-11.386131|-5.576317|-9.318375|-9.89669|-7.876587|-7.870178|-10.533295|-10.50502|-7.8137665|-12.866112
5_shirt_affirmative_modal,Mary found a shirt at the store but she wanted to find a hat. The shirt,affirmative_modal,1,1,Mary|##found|##a|##shirt|##at|##the|##store|##but|##she|##wanted|##to|##find|##a|##hat|.|##The|##shirt|<|endoftext|>,-10.624546|-9.174278|-8.416077|-7.4352493|-9.483288|-8.441521|-7.1777573|-9.946182|-10.072968|-12.908226|-9.510666|-10.269623|-8.215591|-8.17701|-10.757248|-10.476692|-10.238419|-12.75013
5_shirt_affirmative_modal,Mary found a shirt at the store but she wanted to find a hat. The hat,affirmative_modal,0,1,Mary|##found|##a|##shirt|##at|##the|##store|##but|##she|##wanted|##to|##find|##a|##hat|.|##The|##hat|<|endoftext|>,-10.624546|-9.174278|-8.416077|-7.4352493|-9.483288|-8.441521|-7.1777573|-9.946182|-10.072968|-12.908226|-9.510666|-10.269623|-8.215591|-8.17701|-10.757248|-10.476692|-9.574303|-12.748077
5_shirt_affirmative_modal,Mary found a hat at the store but she wanted to find a shirt. The hat,affirmative_modal,1,2,Mary|##found|##a|##hat|##at|##the|##store|##but|##she|##wanted|##to|##find|##a|##shirt|.|##The|##hat|<|endoftext|>,-10.624546|-9.174278|-8.416077|-8.473381|-9.260635|-8.340942|-7.0225754|-9.658234|-9.85379|-12.895447|-9.4162445|-10.167229|-7.9253464|-8.408806|-10.721909|-10.42115|-9.959015|-12.754608
5_shirt_affirmative_modal,Mary found a hat at the store but she wanted to find a shirt. The shirt,affirmative_modal,0,2,Mary|##found|##a|##hat|##at|##the|##store|##but|##she|##wanted|##to|##find|##a|##shirt|.|##The|##shirt|<|endoftext|>,-10.624546|-9.174278|-8.416077|-8.473381|-9.260635|-8.340942|-7.0225754|-9.658234|-9.85379|-12.895447|-9.4162445|-10.167229|-7.9253464|-8.408806|-10.721909|-10.42115|-10.027428|-12.737213
5_shirt_modal_affirmative,Mary wanted to find a shirt at the store but she found a hat. The hat,modal_affirmative,1,1,Mary|##wanted|##to|##find|##a|##shirt|##at|##the|##store|##but|##she|##found|##a|##hat|.|##The|##hat|<|endoftext|>,-10.624546|-11.647545|-8.6657715|-10.805481|-8.566872|-7.363411|-8.951698|-8.010277|-7.3323364|-9.341148|-10.541122|-10.024979|-7.6351166|-8.167801|-10.574265|-10.408905|-9.622139|-12.679832
5_shirt_modal_affirmative,Mary wanted to find a shirt at the store but she found a hat. The shirt,modal_affirmative,0,1,Mary|##wanted|##to|##find|##a|##shirt|##at|##the|##store|##but|##she|##found|##a|##hat|.|##The|##shirt|<|endoftext|>,-10.624546|-11.647545|-8.6657715|-10.805481|-8.566872|-7.363411|-8.951698|-8.010277|-7.3323364|-9.341148|-10.541122|-10.024979|-7.6351166|-8.167801|-10.574265|-10.408905|-9.726654|-12.684166
5_shirt_modal_affirmative,Mary wanted to find a hat at the store but she found a shirt. The shirt,modal_affirmative,1,2,Mary|##wanted|##to|##find|##a|##hat|##at|##the|##store|##but|##she|##found|##a|##shirt|.|##The|##shirt|<|endoftext|>,-10.624546|-11.647545|-8.6657715|-10.805481|-8.566872|-7.173546|-9.240135|-7.876053|-7.2185135|-9.270126|-10.377502|-9.950043|-7.484642|-8.243607|-10.520096|-10.526558|-10.15918|-12.669914
5_shirt_modal_affirmative,Mary wanted to find a hat at the store but she found a shirt. The hat,modal_affirmative,0,2,Mary|##wanted|##to|##find|##a|##hat|##at|##the|##store|##but|##she|##found|##a|##shirt|.|##The|##hat|<|endoftext|>,-10.624546|-11.647545|-8.6657715|-10.805481|-8.566872|-7.173546|-9.240135|-7.876053|-7.2185135|-9.270126|-10.377502|-9.950043|-7.484642|-8.243607|-10.520096|-10.526558|-9.023445|-12.691483
5_shirt_managed_failed,Mary managed to find a shirt at the store but failed to find a hat. The shirt,managed_failed,1,1,Mary|##managed|##to|##find|##a|##shirt|##at|##the|##store|##but|##failed|##to|##find|##a|##hat|.|##The|##shirt|<|endoftext|>,-10.624546|-11.198399|-9.027107|-10.603737|-8.54245|-7.424965|-9.163689|-8.184448|-7.534958|-9.648804|-13.67244|-9.71225|-10.743263|-8.259743|-8.733162|-11.238098|-10.162659|-9.545227|-12.796059
5_shirt_managed_failed,Mary managed to find a shirt at the store but failed to find a hat. The hat,managed_failed,0,1,Mary|##managed|##to|##find|##a|##shirt|##at|##the|##store|##but|##failed|##to|##find|##a|##hat|.|##The|##hat|<|endoftext|>,-10.624546|-11.198399|-9.027107|-10.603737|-8.54245|-7.424965|-9.163689|-8.184448|-7.534958|-9.648804|-13.67244|-9.71225|-10.743263|-8.259743|-8.733162|-11.238098|-10.162659|-8.7561035|-12.788986
5_shirt_managed_failed,Mary managed to find a hat at the store but failed to find a shirt. The hat,managed_failed,1,2,Mary|##managed|##to|##find|##a|##hat|##at|##the|##store|##but|##failed|##to|##find|##a|##shirt|.|##The|##hat|<|endoftext|>,-10.624546|-11.198399|-9.027107|-10.603737|-8.54245|-8.222206|-9.2153015|-8.078018|-7.342209|-9.556946|-13.337719|-9.767517|-10.578499|-8.112389|-8.16243|-11.173706|-10.229401|-8.972015|-12.789207
5_shirt_managed_failed,Mary managed to find a hat at the store but failed to find a shirt. The shirt,managed_failed,0,2,Mary|##managed|##to|##find|##a|##hat|##at|##the|##store|##but|##failed|##to|##find|##a|##shirt|.|##The|##shirt|<|endoftext|>,-10.624546|-11.198399|-9.027107|-10.603737|-8.54245|-8.222206|-9.2153015|-8.078018|-7.342209|-9.556946|-13.337719|-9.767517|-10.578499|-8.112389|-8.16243|-11.173706|-10.229401|-9.403145|-12.770874
5_shirt_failed_managed,Mary failed to find a shirt at the store but managed to find a hat. The hat,failed_managed,1,1,Mary|##failed|##to|##find|##a|##shirt|##at|##the|##store|##but|##managed|##to|##find|##a|##hat|.|##The|##hat|<|endoftext|>,-10.624546|-10.40041|-9.248535|-10.546219|-8.735405|-7.356758|-8.930565|-7.9861603|-7.4378815|-9.080536|-11.017246|-9.667831|-10.626068|-7.914421|-8.223282|-10.901489|-10.080399|-8.808701|-12.658638
5_shirt_failed_managed,Mary failed to find a shirt at the store but managed to find a hat. The shirt,failed_managed,0,1,Mary|##failed|##to|##find|##a|##shirt|##at|##the|##store|##but|##managed|##to|##find|##a|##hat|.|##The|##shirt|<|endoftext|>,-10.624546|-10.40041|-9.248535|-10.546219|-8.735405|-7.356758|-8.930565|-7.9861603|-7.4378815|-9.080536|-11.017246|-9.667831|-10.626068|-7.914421|-8.223282|-10.901489|-10.080399|-9.236069|-12.664871
5_shirt_failed_managed,Mary failed to find a hat at the store but managed to find a shirt. The shirt,failed_managed,1,2,Mary|##failed|##to|##find|##a|##hat|##at|##the|##store|##but|##managed|##to|##find|##a|##shirt|.|##The|##shirt|<|endoftext|>,-10.624546|-10.40041|-9.248535|-10.546219|-8.735405|-8.455704|-8.964935|-7.815857|-7.057228|-8.972099|-11.098068|-9.517441|-10.385101|-7.7167435|-8.1707535|-10.861053|-10.204285|-9.554199|-12.651268
5_shirt_failed_managed,Mary failed to find a hat at the store but managed to find a shirt. The hat,failed_managed,0,2,Mary|##failed|##to|##find|##a|##hat|##at|##the|##store|##but|##managed|##to|##find|##a|##shirt|.|##The|##hat|<|endoftext|>,-10.624546|-10.40041|-9.248535|-10.546219|-8.735405|-8.455704|-8.964935|-7.815857|-7.057228|-8.972099|-11.098068|-9.517441|-10.385101|-7.7167435|-8.1707535|-10.861053|-10.204285|-8.665413|-12.668594
6_rat_affirmative_negation,Carla got a pet rat but she didn't get a bird. The rat,affirmative_negation,1,1,Car|la|##got|##a|##pet|##rat|##but|##she|##didn|'t|##get|##a|##bird|.|##The|##rat|<|endoftext|>,-7.958357|-12.996895|-8.965591|-8.481483|-6.9210205|-7.424698|-9.158569|-9.3194275|-18.819702|-12.368942|-10.777611|-8.625969|-8.224373|-10.740173|-9.898926|-7.243164|-12.757576
6_rat_affirmative_negation,Carla got a pet rat but she didn't get a bird. The bird,affirmative_negation,0,1,Car|la|##got|##a|##pet|##rat|##but|##she|##didn|'t|##get|##a|##bird|.|##The|##bird|<|endoftext|>,-7.958357|-12.996895|-8.965591|-8.481483|-6.9210205|-7.424698|-9.158569|-9.3194275|-18.819702|-12.368942|-10.777611|-8.625969|-8.224373|-10.740173|-9.898926|-8.815834|-12.761215
6_rat_affirmative_negation,Carla got a bird but she didn't get a pet rat. The bird,affirmative_negation,1,2,Car|la|##got|##a|##bird|##but|##she|##didn|'t|##get|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-7.958357|-12.996895|-8.965591|-8.481483|-8.208664|-9.287018|-9.452942|-18.721909|-12.046005|-10.053024|-8.638039|-7.1012726|-8.202171|-10.65387|-9.823418|-8.676796|-12.747971
6_rat_affirmative_negation,Carla got a bird but she didn't get a pet rat. The rat,affirmative_negation,0,2,Car|la|##got|##a|##bird|##but|##she|##didn|'t|##get|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-7.958357|-12.996895|-8.965591|-8.481483|-8.208664|-9.287018|-9.452942|-18.721909|-12.046005|-10.053024|-8.638039|-7.1012726|-8.202171|-10.65387|-9.823418|-6.6095886|-12.721611
6_rat_negation_affirmative,Carla didn't get a pet rat but she got a bird. The bird,negation_affirmative,1,1,Car|la|##didn|'t|##get|##a|##pet|##rat|##but|##she|##got|##a|##bird|.|##The|##bird|<|endoftext|>,-7.958357|-12.996895|-16.944794|-10.801971|-11.148888|-9.979614|-7.340538|-9.038643|-8.964508|-9.639603|-9.111084|-7.5987015|-6.9599|-10.730881|-9.928246|-8.359802|-12.838303
6_rat_negation_affirmative,Carla didn't get a pet rat but she got a bird. The rat,negation_affirmative,0,1,Car|la|##didn|'t|##get|##a|##pet|##rat|##but|##she|##got|##a|##bird|.|##The|##rat|<|endoftext|>,-7.958357|-12.996895|-16.944794|-10.801971|-11.148888|-9.979614|-7.340538|-9.038643|-8.964508|-9.639603|-9.111084|-7.5987015|-6.9599|-10.730881|-9.928246|-6.6407166|-12.830345
6_rat_negation_affirmative,Carla didn't get a bird but she got a pet rat. The rat,negation_affirmative,1,2,Car|la|##didn|'t|##get|##a|##bird|##but|##she|##got|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-7.958357|-12.996895|-16.944794|-10.801971|-11.148888|-9.979614|-10.002487|-9.047852|-9.28334|-8.562286|-8.369873|-7.161522|-6.8081512|-10.584015|-10.206894|-6.7754974|-12.787018
6_rat_negation_affirmative,Carla didn't get a bird but she got a pet rat. The bird,negation_affirmative,0,2,Car|la|##didn|'t|##get|##a|##bird|##but|##she|##got|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-7.958357|-12.996895|-16.944794|-10.801971|-11.148888|-9.979614|-10.002487|-9.047852|-9.28334|-8.562286|-8.369873|-7.161522|-6.8081512|-10.584015|-10.206894|-8.750504|-12.809181
6_rat_know_doubt,I know that Carla got a pet rat but I doubt she got a bird. The rat,know_doubt,1,1,I|##know|##that|##Car|la|##got|##a|##pet|##rat|##but|##I|##doubt|##she|##got|##a|##bird|.|##The|##rat|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-9.326439|-14.052704|-9.051376|-8.768913|-6.152649|-7.6138306|-8.563782|-9.398407|-14.675957|-9.9253235|-10.688225|-7.996147|-8.117027|-10.358948|-10.274345|-6.689705|-12.845642
6_rat_know_doubt,I know that Carla got a pet rat but I doubt she got a bird. The bird,know_doubt,0,1,I|##know|##that|##Car|la|##got|##a|##pet|##rat|##but|##I|##doubt|##she|##got|##a|##bird|.|##The|##bird|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-9.326439|-14.052704|-9.051376|-8.768913|-6.152649|-7.6138306|-8.563782|-9.398407|-14.675957|-9.9253235|-10.688225|-7.996147|-8.117027|-10.358948|-10.274345|-8.448059|-12.850227
6_rat_know_doubt,I know that Carla got a bird but I doubt she got a pet rat. The bird,know_doubt,1,2,I|##know|##that|##Car|la|##got|##a|##bird|##but|##I|##doubt|##she|##got|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-9.326439|-14.052704|-9.051376|-8.768913|-8.172173|-8.79277|-9.336487|-14.503952|-9.714325|-10.07814|-7.998642|-5.749008|-7.951973|-10.379364|-10.30191|-8.409828|-12.8172
6_rat_know_doubt,I know that Carla got a bird but I doubt she got a pet rat. The rat,know_doubt,0,2,I|##know|##that|##Car|la|##got|##a|##bird|##but|##I|##doubt|##she|##got|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-9.326439|-14.052704|-9.051376|-8.768913|-8.172173|-8.79277|-9.336487|-14.503952|-9.714325|-10.07814|-7.998642|-5.749008|-7.951973|-10.379364|-10.30191|-6.414154|-12.787239
6_rat_doubt_know,I doubt that Carla got a pet rat but I know she got a bird. The bird,doubt_know,1,1,I|##doubt|##that|##Car|la|##got|##a|##pet|##rat|##but|##I|##know|##she|##got|##a|##bird|.|##The|##bird|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-9.526405|-15.952637|-10.340172|-9.349091|-6.4349213|-8.351257|-8.852249|-9.958679|-11.538292|-9.521866|-9.829941|-7.982071|-7.5109634|-10.776123|-10.267601|-8.329994|-12.855003
6_rat_doubt_know,I doubt that Carla got a pet rat but I know she got a bird. The rat,doubt_know,0,1,I|##doubt|##that|##Car|la|##got|##a|##pet|##rat|##but|##I|##know|##she|##got|##a|##bird|.|##The|##rat|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-9.526405|-15.952637|-10.340172|-9.349091|-6.4349213|-8.351257|-8.852249|-9.958679|-11.538292|-9.521866|-9.829941|-7.982071|-7.5109634|-10.776123|-10.267601|-6.8880463|-12.844933
6_rat_doubt_know,I doubt that Carla got a bird but I know she got a pet rat. The rat,doubt_know,1,2,I|##doubt|##that|##Car|la|##got|##a|##bird|##but|##I|##know|##she|##got|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-9.526405|-15.952637|-10.340172|-9.349091|-9.279068|-8.875145|-9.898575|-11.708397|-9.402954|-8.933449|-8.4758835|-6.3408813|-6.879921|-10.71875|-10.343445|-6.4142227|-12.79113
6_rat_doubt_know,I doubt that Carla got a bird but I know she got a pet rat. The bird,doubt_know,0,2,I|##doubt|##that|##Car|la|##got|##a|##bird|##but|##I|##know|##she|##got|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-9.526405|-15.952637|-10.340172|-9.349091|-9.279068|-8.875145|-9.898575|-11.708397|-9.402954|-8.933449|-8.4758835|-6.3408813|-6.879921|-10.71875|-10.343445|-8.549202|-12.814766
6_rat_affirmative_modal,Carla got a pet rat but she wanted to get a bird. The rat,affirmative_modal,1,1,Car|la|##got|##a|##pet|##rat|##but|##she|##wanted|##to|##get|##a|##bird|.|##The|##rat|<|endoftext|>,-7.958357|-12.996895|-8.965591|-8.481483|-6.9210205|-7.424698|-9.158569|-9.3194275|-12.1783905|-8.80455|-9.869865|-7.7673798|-8.011398|-10.613342|-10.052574|-7.3659515|-12.707741
6_rat_affirmative_modal,Carla got a pet rat but she wanted to get a bird. The bird,affirmative_modal,0,1,Car|la|##got|##a|##pet|##rat|##but|##she|##wanted|##to|##get|##a|##bird|.|##The|##bird|<|endoftext|>,-7.958357|-12.996895|-8.965591|-8.481483|-6.9210205|-7.424698|-9.158569|-9.3194275|-12.1783905|-8.80455|-9.869865|-7.7673798|-8.011398|-10.613342|-10.052574|-8.727875|-12.716713
6_rat_affirmative_modal,Carla got a bird but she wanted to get a pet rat. The bird,affirmative_modal,1,2,Car|la|##got|##a|##bird|##but|##she|##wanted|##to|##get|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-7.958357|-12.996895|-8.965591|-8.481483|-8.208664|-9.287018|-9.452942|-12.610573|-8.670517|-9.572777|-8.083984|-6.1750946|-7.972473|-10.546585|-10.060455|-8.781761|-12.720177
6_rat_affirmative_modal,Carla got a bird but she wanted to get a pet rat. The rat,affirmative_modal,0,2,Car|la|##got|##a|##bird|##but|##she|##wanted|##to|##get|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-7.958357|-12.996895|-8.965591|-8.481483|-8.208664|-9.287018|-9.452942|-12.610573|-8.670517|-9.572777|-8.083984|-6.1750946|-7.972473|-10.546585|-10.060455|-7.1080246|-12.694473
6_rat_modal_affirmative,Carla wanted to get a pet rat but she got a bird. The bird,modal_affirmative,1,1,Car|la|##wanted|##to|##get|##a|##pet|##rat|##but|##she|##got|##a|##bird|.|##The|##bird|<|endoftext|>,-7.958357|-12.996895|-11.605324|-8.731186|-10.326271|-8.734375|-6.2895584|-8.074928|-9.239922|-10.315643|-9.0971985|-7.8418274|-8.088249|-10.551468|-10.101265|-8.898285|-12.787743
6_rat_modal_affirmative,Carla wanted to get a pet rat but she got a bird. The rat,modal_affirmative,0,1,Car|la|##wanted|##to|##get|##a|##pet|##rat|##but|##she|##got|##a|##bird|.|##The|##rat|<|endoftext|>,-7.958357|-12.996895|-11.605324|-8.731186|-10.326271|-8.734375|-6.2895584|-8.074928|-9.239922|-10.315643|-9.0971985|-7.8418274|-8.088249|-10.551468|-10.101265|-6.9978867|-12.778877
6_rat_modal_affirmative,Carla wanted to get a bird but she got a pet rat. The rat,modal_affirmative,1,2,Car|la|##wanted|##to|##get|##a|##bird|##but|##she|##got|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-7.958357|-12.996895|-11.605324|-8.731186|-10.326271|-8.734375|-7.6985245|-9.603226|-10.275345|-8.525467|-8.084404|-6.7235947|-7.377983|-10.506256|-10.298897|-7.5741653|-12.760391
6_rat_modal_affirmative,Carla wanted to get a bird but she got a pet rat. The bird,modal_affirmative,0,2,Car|la|##wanted|##to|##get|##a|##bird|##but|##she|##got|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-7.958357|-12.996895|-11.605324|-8.731186|-10.326271|-8.734375|-7.6985245|-9.603226|-10.275345|-8.525467|-8.084404|-6.7235947|-7.377983|-10.506256|-10.298897|-8.546692|-12.786194
6_rat_managed_failed,Carla managed to get a pet rat but failed to get a bird. The rat,managed_failed,1,1,Car|la|##managed|##to|##get|##a|##pet|##rat|##but|##failed|##to|##get|##a|##bird|.|##The|##rat|<|endoftext|>,-7.958357|-12.996895|-11.784573|-9.113892|-9.73555|-8.965195|-6.844429|-8.00164|-9.401863|-12.900291|-9.110718|-10.14328|-8.018105|-7.2732086|-11.300018|-9.68409|-8.281456|-12.917145
6_rat_managed_failed,Carla managed to get a pet rat but failed to get a bird. The bird,managed_failed,0,1,Car|la|##managed|##to|##get|##a|##pet|##rat|##but|##failed|##to|##get|##a|##bird|.|##The|##bird|<|endoftext|>,-7.958357|-12.996895|-11.784573|-9.113892|-9.73555|-8.965195|-6.844429|-8.00164|-9.401863|-12.900291|-9.110718|-10.14328|-8.018105|-7.2732086|-11.300018|-9.68409|-9.29528|-12.919952
6_rat_managed_failed,Carla managed to get a bird but failed to get a pet rat. The bird,managed_failed,1,2,Car|la|##managed|##to|##get|##a|##bird|##but|##failed|##to|##get|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-7.958357|-12.996895|-11.784573|-9.113892|-9.73555|-8.965195|-8.335571|-9.588356|-13.395699|-9.015686|-9.616936|-8.555359|-6.8340607|-8.163994|-11.192108|-9.615311|-9.3032|-12.909126
6_rat_managed_failed,Carla managed to get a bird but failed to get a pet rat. The rat,managed_failed,0,2,Car|la|##managed|##to|##get|##a|##bird|##but|##failed|##to|##get|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-7.958357|-12.996895|-11.784573|-9.113892|-9.73555|-8.965195|-8.335571|-9.588356|-13.395699|-9.015686|-9.616936|-8.555359|-6.8340607|-8.163994|-11.192108|-9.615311|-8.059654|-12.890305
6_rat_failed_managed,Carla failed to get a pet rat but managed to get a bird. The bird,failed_managed,1,1,Car|la|##failed|##to|##get|##a|##pet|##rat|##but|##managed|##to|##get|##a|##bird|.|##The|##bird|<|endoftext|>,-7.958357|-12.996895|-11.13665|-9.355568|-10.539169|-9.04287|-6.6968536|-8.209518|-9.030266|-10.903687|-8.781448|-9.913933|-7.6945267|-7.26313|-11.101448|-9.71122|-9.184402|-12.81485
6_rat_failed_managed,Carla failed to get a pet rat but managed to get a bird. The rat,failed_managed,0,1,Car|la|##failed|##to|##get|##a|##pet|##rat|##but|##managed|##to|##get|##a|##bird|.|##The|##rat|<|endoftext|>,-7.958357|-12.996895|-11.13665|-9.355568|-10.539169|-9.04287|-6.6968536|-8.209518|-9.030266|-10.903687|-8.781448|-9.913933|-7.6945267|-7.26313|-11.101448|-9.71122|-8.11071|-12.81012
6_rat_failed_managed,Carla failed to get a bird but managed to get a pet rat. The rat,failed_managed,1,2,Car|la|##failed|##to|##get|##a|##bird|##but|##managed|##to|##get|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-7.958357|-12.996895|-11.13665|-9.355568|-10.539169|-9.04287|-8.39547|-8.947418|-11.399498|-8.856422|-9.426537|-8.229691|-7.301262|-7.757431|-11.069366|-9.835892|-8.029495|-12.808365
