id,sentence,type,pronoun,tokens,log_probs
5_shirt_managed,Mary managed to find a shirt at the store. It looks amazing on her.,managed,it,Mary|##managed|##to|##find|##a|##shirt|##at|##the|##store|.|##It|##looks|##amazing|##on|##her|.|<|endoftext|>,-10.624546|-11.198399|-9.027107|-10.603737|-8.54245|-7.424965|-9.163689|-8.184448|-7.534958|-11.523514|-15.237343|-12.384399|-11.348892|-10.083359|-8.757957|-11.29895|-12.559883
5_shirt_managed,Mary managed to find a shirt at the store. She wore it at the wedding.,managed,subj,Mary|##managed|##to|##find|##a|##shirt|##at|##the|##store|.|##She|##wore|##it|##at|##the|##wedding|.|<|endoftext|>,-10.624546|-11.198399|-9.027107|-10.603737|-8.54245|-7.424965|-9.163689|-8.184448|-7.534958|-11.523514|-15.911865|-13.125179|-8.778694|-8.829018|-8.112061|-7.429611|-11.304726|-12.663223
5_shirt_failed,Mary failed to find a shirt at the store. It looks amazing on her.,failed,it,Mary|##failed|##to|##find|##a|##shirt|##at|##the|##store|.|##It|##looks|##amazing|##on|##her|.|<|endoftext|>,-10.624546|-10.40041|-9.248535|-10.546219|-8.735405|-7.356758|-8.930565|-7.9861603|-7.4378815|-11.100281|-15.032967|-12.971466|-11.249596|-9.513374|-8.789879|-10.886833|-12.415466
5_shirt_failed,Mary failed to find a shirt at the store. She didn't manage to get any other nice clothes either.,failed,subj,Mary|##failed|##to|##find|##a|##shirt|##at|##the|##store|.|##She|##didn|'t|##manage|##to|##get|##any|##other|##nice|##clothes|##either|.|<|endoftext|>,-10.624546|-10.40041|-9.248535|-10.546219|-8.735405|-7.356758|-8.930565|-7.9861603|-7.4378815|-11.100281|-15.742889|-18.498154|-12.241241|-12.650772|-9.280838|-10.288101|-8.856926|-7.7714157|-8.039383|-10.098007|-7.3666725|-11.028366|-12.591827
6_rat_affirmative,Carla got a pet rat and it is very noisy at night.,affirmative,it,Car|la|##got|##a|##pet|##rat|##and|##it|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-7.958357|-12.996895|-8.965591|-8.481483|-6.9210205|-7.424698|-7.178276|-9.976982|-9.123421|-5.206993|-11.909569|-9.596016|-8.706749|-11.007019|-12.57605
6_rat_affirmative,Carla got a pet rat and she constantly posts photos of it.,affirmative,subj,Car|la|##got|##a|##pet|##rat|##and|##she|##constantly|##posts|##photos|##of|##it|.|<|endoftext|>,-7.958357|-12.996895|-8.965591|-8.481483|-6.9210205|-7.424698|-7.178276|-9.446335|-8.956886|-7.1312256|-11.850548|-9.696976|-9.180183|-10.8033905|-12.500298
6_rat_negated,Carla didn't get a pet rat and it is very noisy at night.,negated,it,Car|la|##didn|'t|##get|##a|##pet|##rat|##and|##it|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-7.958357|-12.996895|-16.944794|-10.801971|-11.148888|-9.979614|-7.340538|-9.038643|-7.391884|-10.475967|-9.430565|-5.765274|-11.933159|-9.619583|-9.043671|-11.152893|-12.658226
6_rat_negated,Carla didn't get a pet rat and she is already regretting her decision.,negated,subj,Car|la|##didn|'t|##get|##a|##pet|##rat|##and|##she|##is|##already|##regret|ting|##her|##decision|.|<|endoftext|>,-7.958357|-12.996895|-16.944794|-10.801971|-11.148888|-9.979614|-7.340538|-9.038643|-7.391884|-9.58609|-10.035988|-7.9444885|-13.818321|-10.280975|-10.244247|-10.226944|-11.040817|-12.773415
6_rat_know,I know that Carla got a pet rat. It is very noisy at night.,know,it,I|##know|##that|##Car|la|##got|##a|##pet|##rat|.|##It|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-9.326439|-14.052704|-9.051376|-8.768913|-6.152649|-7.6138306|-11.265671|-14.615753|-9.463966|-5.485344|-11.601273|-9.761101|-8.787941|-11.119293|-12.737572
6_rat_know,I know that Carla got a pet rat. She constantly posts photos of it.,know,subj,I|##know|##that|##Car|la|##got|##a|##pet|##rat|.|##She|##constantly|##posts|##photos|##of|##it|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-9.326439|-14.052704|-9.051376|-8.768913|-6.152649|-7.6138306|-11.265671|-14.886581|-9.12812|-6.8332443|-11.934204|-9.694397|-9.489151|-11.057434|-12.700218
6_rat_doubt,I doubt that Carla got a pet rat. It is very noisy at night.,doubt,it,I|##doubt|##that|##Car|la|##got|##a|##pet|##rat|.|##It|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-9.526405|-15.952637|-10.340172|-9.349091|-6.4349213|-8.351257|-11.48053|-14.761948|-9.854233|-6.180382|-11.6490555|-9.593925|-9.104084|-11.245865|-12.699333
6_rat_doubt,I doubt that Carla got a pet rat. She wasn't particularly impressed by the chinchillas either.,doubt,subj,I|##doubt|##that|##Car|la|##got|##a|##pet|##rat|.|##She|##wasn|'t|##particularly|##impressed|##by|##the|##ch|inch|illas|##either|.|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-9.526405|-15.952637|-10.340172|-9.349091|-6.4349213|-8.351257|-11.48053|-15.77121|-19.66867|-13.628174|-8.207466|-13.811836|-11.028221|-7.6919785|-15.711365|-11.24173|-14.790237|-6.936144|-11.409012|-12.842041
6_rat_modal,Carla wants to get a pet rat and it is very noisy at night.,modal,it,Car|la|##wants|##to|##get|##a|##pet|##rat|##and|##it|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-7.958357|-12.996895|-12.706253|-9.085953|-10.167908|-8.71122|-6.195122|-7.8644714|-7.1114807|-10.292732|-9.524071|-5.6718216|-11.7673645|-9.565964|-9.023186|-10.905212|-12.587173
6_rat_modal,Carla wants to get a pet rat and she already bought a cage.,modal,subj,Car|la|##wants|##to|##get|##a|##pet|##rat|##and|##she|##already|##bought|##a|##cage|.|<|endoftext|>,-7.958357|-12.996895|-12.706253|-9.085953|-10.167908|-8.71122|-6.195122|-7.8644714|-7.1114807|-10.188461|-7.7454834|-11.594864|-7.694351|-7.424202|-10.8658905|-12.676765
6_rat_managed,Carla managed to get a pet rat. It is very noisy at night.,managed,it,Car|la|##managed|##to|##get|##a|##pet|##rat|.|##It|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-7.958357|-12.996895|-11.784573|-9.113892|-9.73555|-8.965195|-6.844429|-8.00164|-11.233376|-14.666611|-9.172531|-5.697365|-11.599785|-9.655464|-9.045906|-11.215042|-12.706261
6_rat_managed,Carla managed to get a pet rat. She found one at the store at the mall.,managed,subj,Car|la|##managed|##to|##get|##a|##pet|##rat|.|##She|##found|##one|##at|##the|##store|##at|##the|##mall|.|<|endoftext|>,-7.958357|-12.996895|-11.784573|-9.113892|-9.73555|-8.965195|-6.844429|-8.00164|-11.233376|-15.464615|-10.98983|-6.7135315|-9.131893|-8.107063|-8.118019|-8.193932|-7.7803802|-7.5262985|-11.3554535|-12.8280945
6_rat_failed,Carla failed to get a pet rat. It is very noisy at night.,failed,it,Car|la|##failed|##to|##get|##a|##pet|##rat|.|##It|##is|##very|##noisy|##at|##night|.|<|endoftext|>,-7.958357|-12.996895|-11.13665|-9.355568|-10.539169|-9.04287|-6.6968536|-8.209518|-10.999176|-14.327415|-9.240387|-6.3600082|-11.337311|-9.551979|-9.110336|-11.11927|-12.607216
6_rat_failed,Carla failed to get a pet rat. She tried three different stores.,failed,subj,Car|la|##failed|##to|##get|##a|##pet|##rat|.|##She|##tried|##three|##different|##stores|.|<|endoftext|>,-7.958357|-12.996895|-11.13665|-9.355568|-10.539169|-9.04287|-6.6968536|-8.209518|-10.999176|-15.217812|-9.943703|-9.292175|-5.5188675|-10.139999|-11.390579|-12.689827
7_beer_affirmative,Sam ordered a beer at the bar and it was warm.,affirmative,it,Sam|##ordered|##a|##beer|##at|##the|##bar|##and|##it|##was|##warm|.|<|endoftext|>,-9.563591|-11.8124695|-8.225372|-8.789108|-8.592667|-7.921997|-7.8040085|-7.5016403|-10.597656|-9.439766|-8.115692|-11.562401|-12.911575
7_beer_affirmative,Sam ordered a beer at the bar and he gave a very generous tip.,affirmative,subj,Sam|##ordered|##a|##beer|##at|##the|##bar|##and|##he|##gave|##a|##very|##generous|##tip|.|<|endoftext|>,-9.563591|-11.8124695|-8.225372|-8.789108|-8.592667|-7.921997|-7.8040085|-7.5016403|-9.668274|-13.185257|-7.839226|-5.904358|-7.759094|-9.474625|-11.154678|-12.937035
7_beer_negated,Sam didn't order a beer at the bar and it was warm.,negated,it,Sam|##didn|'t|##order|##a|##beer|##at|##the|##bar|##and|##it|##was|##warm|.|<|endoftext|>,-9.563591|-15.395554|-10.902695|-10.035576|-9.321442|-9.343887|-9.35041|-8.120216|-8.498245|-7.71373|-10.688004|-9.669647|-8.162239|-11.514786|-12.88517
7_beer_negated,Sam didn't order a beer at the bar and he also didn't do any drugs.,negated,subj,Sam|##didn|'t|##order|##a|##beer|##at|##the|##bar|##and|##he|##also|##didn|'t|##do|##any|##drugs|.|<|endoftext|>,-9.563591|-15.395554|-10.902695|-10.035576|-9.321442|-9.343887|-9.35041|-8.120216|-8.498245|-7.71373|-9.917786|-8.862503|-19.277893|-12.523346|-10.888977|-8.972481|-9.775093|-11.390488|-12.91507
7_beer_know,I know that Sam ordered a beer at the bar. It was warm.,know,it,I|##know|##that|##Sam|##ordered|##a|##beer|##at|##the|##bar|.|##It|##was|##warm|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-7.9424057|-11.941345|-8.324173|-8.341324|-8.549675|-7.9793015|-7.6441116|-11.001526|-14.991852|-9.3656845|-8.068008|-11.434555|-12.925186
7_beer_know,I know that Sam ordered a beer at the bar. He gave a very generous tip.,know,subj,I|##know|##that|##Sam|##ordered|##a|##beer|##at|##the|##bar|.|##He|##gave|##a|##very|##generous|##tip|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-7.9424057|-11.941345|-8.324173|-8.341324|-8.549675|-7.9793015|-7.6441116|-11.001526|-14.484451|-13.401909|-7.91494|-5.5278625|-7.6280365|-9.679588|-10.631744|-12.918518
7_beer_doubt,I doubt that Sam ordered a beer at the bar. It was warm.,doubt,it,I|##doubt|##that|##Sam|##ordered|##a|##beer|##at|##the|##bar|.|##It|##was|##warm|.|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-7.478897|-12.173561|-8.879517|-9.0368805|-8.731209|-8.010887|-7.3827744|-11.294998|-15.064949|-9.530869|-8.192108|-11.605774|-12.933647
7_beer_doubt,I doubt that Sam ordered a beer at the bar. He also couldn't get a drink with his fake ID anywhere else.,doubt,subj,I|##doubt|##that|##Sam|##ordered|##a|##beer|##at|##the|##bar|.|##He|##also|##couldn|'t|##get|##a|##drink|##with|##his|##fake|##ID|##anywhere|##else|.|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-7.478897|-12.173561|-8.879517|-9.0368805|-8.731209|-8.010887|-7.3827744|-11.294998|-15.138367|-7.6443634|-19.383606|-10.77684|-10.65535|-8.6408615|-7.9152985|-10.943375|-9.052338|-6.5048447|-7.758377|-6.8760757|-8.832726|-10.792984|-12.884613
7_beer_modal,Sam wants to order a beer at the bar and it is warm.,modal,it,Sam|##wants|##to|##order|##a|##beer|##at|##the|##bar|##and|##it|##is|##warm|.|<|endoftext|>,-9.563591|-12.688072|-8.696533|-9.649765|-8.328552|-8.229942|-7.9300385|-7.7081757|-7.5849075|-7.385414|-10.345428|-9.045441|-7.71521|-11.039047|-12.707939
7_beer_modal,Sam wants to order a beer at the bar and he also wants to get some fries.,modal,subj,Sam|##wants|##to|##order|##a|##beer|##at|##the|##bar|##and|##he|##also|##wants|##to|##get|##some|##fries|.|<|endoftext|>,-9.563591|-12.688072|-8.696533|-9.649765|-8.328552|-8.229942|-7.9300385|-7.7081757|-7.5849075|-7.385414|-9.9118805|-8.667786|-12.865257|-9.188843|-9.87854|-6.8430634|-8.592148|-10.612167|-12.800148
7_beer_managed,Sam managed to order a beer at the bar. It was warm.,managed,it,Sam|##managed|##to|##order|##a|##beer|##at|##the|##bar|.|##It|##was|##warm|.|<|endoftext|>,-9.563591|-11.198097|-8.98053|-9.119316|-8.344093|-8.143089|-8.628113|-7.8987885|-7.849144|-11.651367|-15.349663|-9.465759|-7.913437|-11.69149|-12.921051
7_beer_managed,Sam managed to order a beer at the bar. He had to stand in line for ten minutes though.,managed,subj,Sam|##managed|##to|##order|##a|##beer|##at|##the|##bar|.|##He|##had|##to|##stand|##in|##line|##for|##ten|##minutes|##though|.|<|endoftext|>,-9.563591|-11.198097|-8.98053|-9.119316|-8.344093|-8.143089|-8.628113|-7.8987885|-7.849144|-11.651367|-15.042221|-5.5115585|-8.494965|-10.674667|-7.6340256|-10.4900055|-7.896675|-9.690025|-9.125893|-7.3744736|-11.317535|-12.920799
7_beer_failed,Sam failed to order a beer at the bar. It was warm.,failed,it,Sam|##failed|##to|##order|##a|##beer|##at|##the|##bar|.|##It|##was|##warm|.|<|endoftext|>,-9.563591|-11.193108|-9.279274|-9.565338|-8.89135|-8.6907425|-8.544701|-8.000626|-8.169556|-11.512146|-15.272606|-9.537781|-8.275604|-11.675659|-12.777275
7_beer_failed,Sam failed to order a beer at the bar. He also couldn't get a drink with his fake ID anywhere else.,failed,subj,Sam|##failed|##to|##order|##a|##beer|##at|##the|##bar|.|##He|##also|##couldn|'t|##get|##a|##drink|##with|##his|##fake|##ID|##anywhere|##else|.|<|endoftext|>,-9.563591|-11.193108|-9.279274|-9.565338|-8.89135|-8.6907425|-8.544701|-8.000626|-8.169556|-11.512146|-15.101852|-7.6503754|-19.514557|-10.205795|-10.520546|-8.792168|-8.355644|-11.223351|-9.038811|-6.700302|-7.767975|-7.3474274|-8.9387665|-11.284576|-12.785042
8_cake_affirmative,Michael baked a cake and it was the best thing at the picnic.,affirmative,it,Michael|##baked|##a|##cake|##and|##it|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-10.069895|-7.822647|-8.795876|-6.542427|-7.5701675|-10.062248|-10.009041|-9.121704|-9.594772|-9.500786|-10.645504|-8.799561|-8.722748|-11.182022|-12.805138
8_cake_affirmative,Michael baked a cake and he also made a pie.,affirmative,subj,Michael|##baked|##a|##cake|##and|##he|##also|##made|##a|##pie|.|<|endoftext|>,-10.069895|-7.822647|-8.795876|-6.542427|-7.5701675|-9.82415|-8.502121|-10.067589|-7.8748093|-6.535248|-10.58551|-12.857704
8_cake_negated,Michael didn't bake a cake and it was the best thing at the picnic.,negated,it,Michael|##didn|'t|##bake|##a|##cake|##and|##it|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-10.069895|-15.576172|-10.795914|-9.226906|-9.785591|-7.3662033|-7.5833282|-10.286224|-9.876282|-8.657822|-9.484093|-9.370529|-11.258457|-8.781326|-8.340027|-11.111374|-12.772995
8_cake_negated,Michael didn't bake a cake and he also didn't bring anything else to the picnic.,negated,subj,Michael|##didn|'t|##bake|##a|##cake|##and|##he|##also|##didn|'t|##bring|##anything|##else|##to|##the|##picnic|.|<|endoftext|>,-10.069895|-15.576172|-10.795914|-9.226906|-9.785591|-7.3662033|-7.5833282|-9.94548|-9.145416|-19.132507|-11.1371|-10.330429|-9.260895|-6.7236404|-8.968597|-9.11306|-8.230782|-11.409454|-12.909843
8_cake_know,I know that Michael baked a cake. It was the best thing at the picnic.,know,it,I|##know|##that|##Michael|##baked|##a|##cake|.|##It|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-6.2252884|-7.948517|-9.207108|-7.061104|-11.590485|-14.81929|-9.658829|-8.976364|-9.329117|-9.916443|-10.797901|-8.56926|-8.547249|-11.390213|-12.8548355
8_cake_know,I know that Michael baked a cake. He also made a pie.,know,subj,I|##know|##that|##Michael|##baked|##a|##cake|.|##He|##also|##made|##a|##pie|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-6.2252884|-7.948517|-9.207108|-7.061104|-11.590485|-14.07576|-7.533272|-10.017036|-8.157898|-6.6274643|-10.899857|-12.94352
8_cake_doubt,I doubt that Michael baked a cake. It was the best thing at the picnic.,doubt,it,I|##doubt|##that|##Michael|##baked|##a|##cake|.|##It|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-6.408386|-8.252548|-8.98645|-6.9095306|-11.74588|-14.891418|-9.733971|-8.471832|-9.238075|-10.025902|-10.498001|-8.487724|-8.387932|-11.298157|-12.760986
8_cake_doubt,I doubt that Michael baked a cake. He also didn't prepare anything else for the picnic.,doubt,subj,I|##doubt|##that|##Michael|##baked|##a|##cake|.|##He|##also|##didn|'t|##prepare|##anything|##else|##for|##the|##picnic|.|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-6.408386|-8.252548|-8.98645|-6.9095306|-11.74588|-14.955826|-7.745224|-18.510696|-11.615265|-12.277214|-8.74707|-8.031982|-9.329727|-8.098122|-8.340027|-11.439148|-12.869789
8_cake_modal,Michael wants to bake a cake and it is the best thing at the picnic.,modal,it,Michael|##wants|##to|##bake|##a|##cake|##and|##it|##is|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-10.069895|-12.729355|-9.084579|-8.253624|-8.625275|-6.9798126|-7.4293823|-10.081268|-9.450699|-8.455406|-8.811134|-9.654556|-10.621269|-8.555328|-7.6403885|-10.747299|-12.669426
8_cake_modal,Michael wants to bake a cake and he already chose a recipe.,modal,subj,Michael|##wants|##to|##bake|##a|##cake|##and|##he|##already|##chose|##a|##recipe|.|<|endoftext|>,-10.069895|-12.729355|-9.084579|-8.253624|-8.625275|-6.9798126|-7.4293823|-10.081017|-6.8006287|-11.978882|-8.496658|-7.2792587|-11.165009|-12.84288
8_cake_managed,Michael managed to bake a cake. It was the best thing at the picnic.,managed,it,Michael|##managed|##to|##bake|##a|##cake|.|##It|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-10.069895|-11.187054|-9.114525|-10.5216675|-8.659279|-6.4741516|-11.59623|-14.688881|-9.954544|-8.881966|-9.399223|-10.270752|-10.659363|-8.5425415|-8.237717|-11.43541|-12.711113
8_cake_managed,Michael managed to bake a cake. He also made a pie.,managed,subj,Michael|##managed|##to|##bake|##a|##cake|.|##He|##also|##made|##a|##pie|.|<|endoftext|>,-10.069895|-11.187054|-9.114525|-10.5216675|-8.659279|-6.4741516|-11.59623|-14.123802|-7.776245|-10.091187|-7.9987183|-6.716057|-10.976013|-12.809311
8_cake_failed,Michael failed to bake a cake. It was the best thing at the picnic.,failed,it,Michael|##failed|##to|##bake|##a|##cake|.|##It|##was|##the|##best|##thing|##at|##the|##picnic|.|<|endoftext|>,-10.069895|-10.610992|-9.36792|-8.901558|-9.295845|-6.453087|-11.145294|-14.520882|-9.658768|-8.645348|-8.89846|-10.112762|-10.762775|-8.619019|-8.01799|-11.227737|-12.601273
8_cake_failed,Michael failed to bake a cake. He also didn't prepare anything else for the picnic.,failed,subj,Michael|##failed|##to|##bake|##a|##cake|.|##He|##also|##didn|'t|##prepare|##anything|##else|##for|##the|##picnic|.|<|endoftext|>,-10.069895|-10.610992|-9.36792|-8.901558|-9.295845|-6.453087|-11.145294|-14.096046|-7.6622314|-18.29712|-12.216614|-12.240532|-9.149429|-7.824768|-9.142662|-8.198578|-7.7832565|-11.2369995|-12.7472
9_letter_affirmative,Carolyn wrote a letter to her parents and it arrived three days after she sent it.,affirmative,it,Car|olyn|##wrote|##a|##letter|##to|##her|##parents|##and|##it|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-7.958357|-13.49691|-11.69873|-8.663979|-8.662621|-9.337212|-9.528229|-11.010002|-7.39415|-10.349052|-11.164871|-10.67627|-11.787651|-9.658852|-9.282547|-10.817696|-9.932945|-11.43364|-12.722061
9_letter_affirmative,Carolyn wrote a letter to her parents and she also gave them a call.,affirmative,subj,Car|olyn|##wrote|##a|##letter|##to|##her|##parents|##and|##she|##also|##gave|##them|##a|##call|.|<|endoftext|>,-7.958357|-13.49691|-11.69873|-8.663979|-8.662621|-9.337212|-9.528229|-11.010002|-7.39415|-9.647842|-8.900269|-12.691399|-9.962303|-8.915634|-7.8719025|-11.394531|-12.731491
9_letter_negated,Carolyn didn't write a letter to her parents and it arrived three days after she sent it.,negated,it,Car|olyn|##didn|'t|##write|##a|##letter|##to|##her|##parents|##and|##it|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-7.958357|-13.49691|-17.22113|-11.157303|-11.3100815|-9.537521|-9.031166|-8.891014|-8.8081665|-11.910774|-7.3506165|-10.525444|-11.422867|-10.3138275|-11.311134|-9.545631|-9.021561|-10.456085|-9.855766|-11.48513|-12.722359
9_letter_negated,Carolyn didn't write a letter to her parents and she also didn't explain anything when she visited them last year.,negated,subj,Car|olyn|##didn|'t|##write|##a|##letter|##to|##her|##parents|##and|##she|##also|##didn|'t|##explain|##anything|##when|##she|##visited|##them|##last|##year|.|<|endoftext|>,-7.958357|-13.49691|-17.22113|-11.157303|-11.3100815|-9.537521|-9.031166|-8.891014|-8.8081665|-11.910774|-7.3506165|-9.711121|-9.839935|-20.126068|-12.178085|-12.2155075|-8.794899|-8.506744|-8.668152|-12.868599|-11.873604|-9.268639|-11.406822|-11.574585|-12.648323
9_letter_know,I know that Carolyn wrote a letter to her parents. It arrived three days after she sent it.,know,it,I|##know|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|.|##It|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-9.293457|-12.561417|-9.120575|-9.067871|-8.753334|-8.470749|-11.238037|-11.136719|-15.405167|-11.072716|-9.727455|-10.870285|-9.429329|-9.20929|-10.951576|-9.738449|-10.860199|-12.698196
9_letter_know,I know that Carolyn wrote a letter to her parents. She also gave them a call.,know,subj,I|##know|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|.|##She|##also|##gave|##them|##a|##call|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-9.293457|-12.561417|-9.120575|-9.067871|-8.753334|-8.470749|-11.238037|-11.136719|-16.38623|-7.5986633|-12.517303|-9.80365|-8.926277|-7.8294754|-10.680466|-12.6918335
9_letter_doubt,I doubt that Carolyn wrote a letter to her parents. It arrived three days after she sent it.,doubt,it,I|##doubt|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|.|##It|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-8.656799|-11.898705|-9.390121|-9.02417|-8.884605|-8.63443|-11.75296|-11.566544|-15.375587|-11.177422|-9.939941|-11.153854|-9.448563|-9.017448|-10.579353|-10.02047|-10.966583|-12.716202
9_letter_doubt,I doubt that Carolyn wrote a letter to her parents. She also didn't give them a call.,doubt,subj,I|##doubt|##that|##Carolyn|##wrote|##a|##letter|##to|##her|##parents|.|##She|##also|##didn|'t|##give|##them|##a|##call|.|<|endoftext|>,-5.9291916|-12.024307|-5.201149|-8.656799|-11.898705|-9.390121|-9.02417|-8.884605|-8.63443|-11.75296|-11.566544|-16.4012|-7.976227|-19.681229|-11.654587|-11.531563|-9.953552|-9.711601|-7.631729|-11.168655|-12.670906
9_letter_modal,Carolyn wants to write a letter to her parents and it arrives three days after she sends it.,modal,it,Car|olyn|##wants|##to|##write|##a|##letter|##to|##her|##parents|##and|##it|##arrives|##three|##days|##after|##she|##sends|##it|.|<|endoftext|>,-7.958357|-13.49691|-13.045677|-9.108185|-11.780197|-8.690475|-9.456238|-9.018906|-9.522003|-11.077187|-7.5005493|-9.98761|-11.940254|-10.070404|-11.261887|-9.82756|-9.009857|-13.956856|-9.66275|-11.005257|-12.648865
9_letter_modal,Carolyn wants to write a letter to her parents and she also plans to send them a gift.,modal,subj,Car|olyn|##wants|##to|##write|##a|##letter|##to|##her|##parents|##and|##she|##also|##plans|##to|##send|##them|##a|##gift|.|<|endoftext|>,-7.958357|-13.49691|-13.045677|-9.108185|-11.780197|-8.690475|-9.456238|-9.018906|-9.522003|-11.077187|-7.5005493|-10.254227|-9.550751|-9.85054|-8.897705|-10.93914|-10.197357|-8.837372|-5.0419464|-10.697632|-12.699966
9_letter_managed,Carolyn managed to write a letter to her parents. It arrived three days after she sent it.,managed,it,Car|olyn|##managed|##to|##write|##a|##letter|##to|##her|##parents|.|##It|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-7.958357|-13.49691|-11.322834|-9.190643|-11.51564|-8.618057|-8.509308|-9.058083|-9.355553|-10.865372|-11.467445|-15.338844|-11.046005|-10.388588|-11.264656|-9.522659|-9.339615|-10.389114|-10.008247|-11.524994|-12.7447815
9_letter_managed,Carolyn managed to write a letter to her parents. She also gave them a call.,managed,subj,Car|olyn|##managed|##to|##write|##a|##letter|##to|##her|##parents|.|##She|##also|##gave|##them|##a|##call|.|<|endoftext|>,-7.958357|-13.49691|-11.322834|-9.190643|-11.51564|-8.618057|-8.509308|-9.058083|-9.355553|-10.865372|-11.467445|-16.757431|-8.303299|-12.824524|-10.311356|-8.720032|-8.04731|-11.460999|-12.750595
9_letter_failed,Carolyn failed to write a letter to her parents. It arrived three days after she sent it.,failed,it,Car|olyn|##failed|##to|##write|##a|##letter|##to|##her|##parents|.|##It|##arrived|##three|##days|##after|##she|##sent|##it|.|<|endoftext|>,-7.958357|-13.49691|-11.325935|-9.441116|-11.211174|-9.10199|-8.313004|-9.122444|-9.388847|-11.337402|-11.678818|-15.409134|-11.347961|-10.680664|-11.377022|-9.644463|-9.178711|-10.290703|-10.313965|-11.374832|-12.602997
9_letter_failed,Carolyn failed to write a letter to her parents. She also didn't give them a call.,failed,subj,Car|olyn|##failed|##to|##write|##a|##letter|##to|##her|##parents|.|##She|##also|##didn|'t|##give|##them|##a|##call|.|<|endoftext|>,-7.958357|-13.49691|-11.325935|-9.441116|-11.211174|-9.10199|-8.313004|-9.122444|-9.388847|-11.337402|-11.678818|-16.28859|-7.6297913|-19.44313|-12.566437|-11.680374|-10.664963|-9.409821|-7.754524|-11.484489|-12.547653
10_hat_affirmative,Chris knitted a hat and it was very colorful.,affirmative,it,Chris|##kn|itted|##a|##hat|##and|##it|##was|##very|##colorful|.|<|endoftext|>,-10.188242|-13.494835|-14.221146|-8.364464|-5.3132324|-7.2355957|-9.614197|-9.53434|-4.9588165|-11.286102|-11.123611|-12.917244
10_hat_affirmative,Chris knitted a hat and he was very proud of it.,affirmative,subj,Chris|##kn|itted|##a|##hat|##and|##he|##was|##very|##proud|##of|##it|.|<|endoftext|>,-10.188242|-13.494835|-14.221146|-8.364464|-5.3132324|-7.2355957|-9.512985|-10.027466|-5.55381|-12.900703|-9.72892|-8.917397|-11.392021|-12.819603
10_hat_negated,Chris didn't knit a hat and it was very colorful.,negated,it,Chris|##didn|'t|##knit|##a|##hat|##and|##it|##was|##very|##colorful|.|<|endoftext|>,-10.188242|-16.238007|-10.830002|-7.133667|-9.144791|-6.471924|-7.400177|-10.095146|-9.756577|-5.579506|-11.153839|-11.157455|-12.7955475
10_hat_negated,Chris didn't knit a hat and he didn't do any of the other assignments either.,negated,subj,Chris|##didn|'t|##knit|##a|##hat|##and|##he|##didn|'t|##do|##any|##of|##the|##other|##assignments|##either|.|<|endoftext|>,-10.188242|-16.238007|-10.830002|-7.133667|-9.144791|-6.471924|-7.400177|-9.802078|-18.886734|-11.520859|-9.094765|-8.929382|-9.638248|-7.5003204|-6.9075546|-12.236008|-7.6054688|-11.298584|-12.72467
10_hat_know,I know that Chris knitted a hat. It was very colorful.,know,it,I|##know|##that|##Chris|##kn|itted|##a|##hat|.|##It|##was|##very|##colorful|.|<|endoftext|>,-5.9291916|-11.287071|-5.565056|-8.582436|-13.556046|-15.994179|-8.630043|-4.990181|-11.130081|-14.325577|-9.203583|-5.2085876|-10.796165|-11.190521|-12.843376
