id,sent,expected,tokens,logprobs
5_shirt_negation_negation_pref,Mary didn't find a shirt at the store and Teresa didn't find a shirt at the store either. The shirts look amazing.,0,Mary|Ġdidn|'t|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġand|ĠTeresa|Ġdidn|'t|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġeither|.|ĠThe|Ġshirts|Ġlook|Ġamazing|.,"[-8.453472137451172, -1.0124187469482422, -5.814300060272217, -2.813558578491211, -7.657474994659424, -3.8567891120910645, -0.8414586186408997, -2.31174898147583, -2.595259189605713, -11.493188858032227, -3.331400156021118, -0.006692732218652964, -0.9516499042510986, -0.6380645036697388, -1.5665709972381592, -0.3660769462585449, -0.18697936832904816, -0.251054584980011, -3.451962471008301, -0.6773881912231445, -3.3915553092956543, -3.210333824157715, -6.3662285804748535, -6.886828422546387, -2.2474985122680664]"
5_shirt_negation_negation_nonref,Mary didn't find a shirt at the store and Teresa didn't find a shirt at the store either. It's not a big deal.,-1,Mary|Ġdidn|'t|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġand|ĠTeresa|Ġdidn|'t|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġeither|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-8.453472137451172, -1.0124187469482422, -5.814300060272217, -2.813558578491211, -7.657474994659424, -3.8567891120910645, -0.8414586186408997, -2.31174898147583, -2.595259189605713, -11.493188858032227, -3.331400156021118, -0.006692732218652964, -0.9516499042510986, -0.6380645036697388, -1.5665709972381592, -0.3660769462585449, -0.18697936832904816, -0.251054584980011, -3.451962471008301, -0.6773881912231445, -4.58905553817749, -1.344010591506958, -2.143205404281616, -2.2009544372558594, -2.967081308364868, -0.1490117311477661, -1.3455007076263428]"
5_shirt_know_doubt_sref,I know that Mary found a shirt at the store but I doubt that Teresa found a shirt at the store. The shirt looks amazing.,1,I|Ġknow|Ġthat|ĠMary|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġbut|ĠI|Ġdoubt|Ġthat|ĠTeresa|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|.|ĠThe|Ġshirt|Ġlooks|Ġamazing|.,"[-5.359885215759277, -2.040512800216675, -8.89729118347168, -6.347099781036377, -2.6095314025878906, -7.970963478088379, -3.8913211822509766, -1.144290804862976, -3.1260643005371094, -4.3472442626953125, -1.0049481391906738, -7.374424457550049, -1.1347328424453735, -9.717873573303223, -2.3275716304779053, -0.8268197178840637, -1.8097633123397827, -0.6953166723251343, -0.07424948364496231, -0.05567505210638046, -1.5055683851242065, -3.0127928256988525, -4.1884050369262695, -6.540765762329102, -6.126519680023193, -2.8599026203155518]"
5_shirt_know_doubt_pref,I know that Mary found a shirt at the store but I doubt that Teresa found a shirt at the store. The shirts look amazing.,0,I|Ġknow|Ġthat|ĠMary|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġbut|ĠI|Ġdoubt|Ġthat|ĠTeresa|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|.|ĠThe|Ġshirts|Ġlook|Ġamazing|.,"[-5.359885215759277, -2.040512800216675, -8.89729118347168, -6.347099781036377, -2.6095314025878906, -7.970963478088379, -3.8913211822509766, -1.144290804862976, -3.1260643005371094, -4.3472442626953125, -1.0049481391906738, -7.374424457550049, -1.1347328424453735, -9.717873573303223, -2.3275716304779053, -0.8268197178840637, -1.8097633123397827, -0.6953166723251343, -0.07424948364496231, -0.05567505210638046, -1.5055683851242065, -3.0127928256988525, -5.0345869064331055, -5.539795875549316, -7.197343349456787, -2.2108521461486816]"
5_shirt_know_doubt_nonref,I know that Mary found a shirt at the store but I doubt that Teresa found a shirt at the store. It's not a big deal.,-1,I|Ġknow|Ġthat|ĠMary|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġbut|ĠI|Ġdoubt|Ġthat|ĠTeresa|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-5.359885215759277, -2.040512800216675, -8.89729118347168, -6.347099781036377, -2.6095314025878906, -7.970963478088379, -3.8913211822509766, -1.144290804862976, -3.1260643005371094, -4.3472442626953125, -1.0049481391906738, -7.374424457550049, -1.1347328424453735, -9.717873573303223, -2.3275716304779053, -0.8268197178840637, -1.8097633123397827, -0.6953166723251343, -0.07424948364496231, -0.05567505210638046, -1.5055683851242065, -3.956127405166626, -1.8693373203277588, -2.2314703464508057, -2.2270846366882324, -3.6077475547790527, -0.5803507566452026, -1.9071075916290283]"
5_shirt_know_know_sref,I know that Mary found a shirt at the store and I know that Teresa found a shirt at the store as well. The shirt looks amazing.,0,I|Ġknow|Ġthat|ĠMary|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġand|ĠI|Ġknow|Ġthat|ĠTeresa|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġas|Ġwell|.|ĠThe|Ġshirt|Ġlooks|Ġamazing|.,"[-5.359885215759277, -2.040512800216675, -8.89729118347168, -6.347099781036377, -2.6095314025878906, -7.970963478088379, -3.8913211822509766, -1.144290804862976, -3.1260643005371094, -2.354076385498047, -2.674790859222412, -2.0007500648498535, -0.4948832392692566, -8.894051551818848, -1.805822491645813, -0.4155442416667938, -1.5653680562973022, -0.27545756101608276, -0.040565576404333115, -0.03323984146118164, -4.647199630737305, -0.019767312332987785, -0.604622483253479, -3.439279794692993, -1.9808040857315063, -7.703123569488525, -5.863422393798828, -2.645449161529541]"
5_shirt_know_know_pref,I know that Mary found a shirt at the store and I know that Teresa found a shirt at the store as well. The shirts look amazing.,1,I|Ġknow|Ġthat|ĠMary|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġand|ĠI|Ġknow|Ġthat|ĠTeresa|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġas|Ġwell|.|ĠThe|Ġshirts|Ġlook|Ġamazing|.,"[-5.359885215759277, -2.040512800216675, -8.89729118347168, -6.347099781036377, -2.6095314025878906, -7.970963478088379, -3.8913211822509766, -1.144290804862976, -3.1260643005371094, -2.354076385498047, -2.674790859222412, -2.0007500648498535, -0.4948832392692566, -8.894051551818848, -1.805822491645813, -0.4155442416667938, -1.5653680562973022, -0.27545756101608276, -0.040565576404333115, -0.03323984146118164, -4.647199630737305, -0.019767312332987785, -0.604622483253479, -3.439279794692993, -2.790083408355713, -5.526031494140625, -7.875802993774414, -2.3603739738464355]"
5_shirt_know_know_nonref,I know that Mary found a shirt at the store and I know that Teresa found a shirt at the store as well. It's not a big deal.,-1,I|Ġknow|Ġthat|ĠMary|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġand|ĠI|Ġknow|Ġthat|ĠTeresa|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġas|Ġwell|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-5.359885215759277, -2.040512800216675, -8.89729118347168, -6.347099781036377, -2.6095314025878906, -7.970963478088379, -3.8913211822509766, -1.144290804862976, -3.1260643005371094, -2.354076385498047, -2.674790859222412, -2.0007500648498535, -0.4948832392692566, -8.894051551818848, -1.805822491645813, -0.4155442416667938, -1.5653680562973022, -0.27545756101608276, -0.040565576404333115, -0.03323984146118164, -4.647199630737305, -0.019767312332987785, -0.604622483253479, -4.205368995666504, -2.1499063968658447, -1.9992029666900635, -2.3455770015716553, -2.9758386611938477, -0.30331024527549744, -1.4907578229904175]"
5_shirt_doubt_know_sref,I doubt that Mary found a shirt at the store but I know that Teresa found a shirt at the store. The shirt looks amazing.,1,I|Ġdoubt|Ġthat|ĠMary|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġbut|ĠI|Ġknow|Ġthat|ĠTeresa|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|.|ĠThe|Ġshirt|Ġlooks|Ġamazing|.,"[-10.418497085571289, -1.3853050470352173, -8.539290428161621, -6.750166893005371, -3.35184383392334, -8.148637771606445, -4.0303850173950195, -1.0127851963043213, -2.975782632827759, -5.0510663986206055, -1.5345557928085327, -2.9221622943878174, -1.1461737155914307, -10.182802200317383, -2.3286337852478027, -0.8310131430625916, -1.7777156829833984, -0.9414582848548889, -0.18478639423847198, -0.09340602904558182, -0.7918999791145325, -2.7616496086120605, -3.773780345916748, -6.297524452209473, -6.027030944824219, -2.913475275039673]"
5_shirt_doubt_know_pref,I doubt that Mary found a shirt at the store but I know that Teresa found a shirt at the store. The shirts look amazing.,0,I|Ġdoubt|Ġthat|ĠMary|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġbut|ĠI|Ġknow|Ġthat|ĠTeresa|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|.|ĠThe|Ġshirts|Ġlook|Ġamazing|.,"[-10.418497085571289, -1.3853050470352173, -8.539290428161621, -6.750166893005371, -3.35184383392334, -8.148637771606445, -4.0303850173950195, -1.0127851963043213, -2.975782632827759, -5.0510663986206055, -1.5345557928085327, -2.9221622943878174, -1.1461737155914307, -10.182802200317383, -2.3286337852478027, -0.8310131430625916, -1.7777156829833984, -0.9414582848548889, -0.18478639423847198, -0.09340602904558182, -0.7918999791145325, -2.7616496086120605, -5.496766567230225, -5.949440956115723, -8.009444236755371, -2.4081404209136963]"
5_shirt_doubt_know_nonref,I doubt that Mary found a shirt at the store but I know that Teresa found a shirt at the store. It's not a big deal.,-1,I|Ġdoubt|Ġthat|ĠMary|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġbut|ĠI|Ġknow|Ġthat|ĠTeresa|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-10.418497085571289, -1.3853050470352173, -8.539290428161621, -6.750166893005371, -3.35184383392334, -8.148637771606445, -4.0303850173950195, -1.0127851963043213, -2.975782632827759, -5.0510663986206055, -1.5345557928085327, -2.9221622943878174, -1.1461737155914307, -10.182802200317383, -2.3286337852478027, -0.8310131430625916, -1.7777156829833984, -0.9414582848548889, -0.18478639423847198, -0.09340602904558182, -0.7918999791145325, -3.8206276893615723, -1.8884793519973755, -2.3755507469177246, -1.934552788734436, -3.374922275543213, -0.6420474052429199, -1.8721222877502441]"
5_shirt_doubt_doubt_sref,I doubt that Mary found a shirt at the store and I doubt that Teresa found a shirt at the store as well. The shirt looks amazing.,0,I|Ġdoubt|Ġthat|ĠMary|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġand|ĠI|Ġdoubt|Ġthat|ĠTeresa|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġas|Ġwell|.|ĠThe|Ġshirt|Ġlooks|Ġamazing|.,"[-10.418497085571289, -1.3853050470352173, -8.539290428161621, -6.750166893005371, -3.35184383392334, -8.148637771606445, -4.0303850173950195, -1.0127851963043213, -2.975782632827759, -3.915740966796875, -4.0995049476623535, -1.759078860282898, -0.3840290307998657, -9.23460578918457, -2.2063684463500977, -0.5143827199935913, -1.5143128633499146, -0.435140997171402, -0.09637872129678726, -0.053054045885801315, -5.488286972045898, -0.20831282436847687, -0.39357462525367737, -3.0853517055511475, -3.5408663749694824, -6.493532180786133, -6.618823528289795, -3.0950560569763184]"
5_shirt_doubt_doubt_pref,I doubt that Mary found a shirt at the store and I doubt that Teresa found a shirt at the store as well. The shirts look amazing.,0,I|Ġdoubt|Ġthat|ĠMary|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġand|ĠI|Ġdoubt|Ġthat|ĠTeresa|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġas|Ġwell|.|ĠThe|Ġshirts|Ġlook|Ġamazing|.,"[-10.418497085571289, -1.3853050470352173, -8.539290428161621, -6.750166893005371, -3.35184383392334, -8.148637771606445, -4.0303850173950195, -1.0127851963043213, -2.975782632827759, -3.915740966796875, -4.0995049476623535, -1.759078860282898, -0.3840290307998657, -9.23460578918457, -2.2063684463500977, -0.5143827199935913, -1.5143128633499146, -0.435140997171402, -0.09637872129678726, -0.053054045885801315, -5.488286972045898, -0.20831282436847687, -0.39357462525367737, -3.0853517055511475, -2.7691750526428223, -5.81596040725708, -7.4221391677856445, -2.5267884731292725]"
5_shirt_doubt_doubt_nonref,I doubt that Mary found a shirt at the store and I doubt that Teresa found a shirt at the store as well. It's not a big deal.,-1,I|Ġdoubt|Ġthat|ĠMary|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġand|ĠI|Ġdoubt|Ġthat|ĠTeresa|Ġfound|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġas|Ġwell|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-10.418497085571289, -1.3853050470352173, -8.539290428161621, -6.750166893005371, -3.35184383392334, -8.148637771606445, -4.0303850173950195, -1.0127851963043213, -2.975782632827759, -3.915740966796875, -4.0995049476623535, -1.759078860282898, -0.3840290307998657, -9.23460578918457, -2.2063684463500977, -0.5143827199935913, -1.5143128633499146, -0.435140997171402, -0.09637872129678726, -0.053054045885801315, -5.488286972045898, -0.20831282436847687, -0.39357462525367737, -3.396320104598999, -2.0422794818878174, -2.399181365966797, -2.2002146244049072, -2.6644911766052246, -0.5762230157852173, -1.8654866218566895]"
5_shirt_managed_failed_sref,Mary managed to find a shirt at the store but Teresa failed to find a shirt at the store. The shirt looks amazing.,1,Mary|Ġmanaged|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġbut|ĠTeresa|Ġfailed|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|.|ĠThe|Ġshirt|Ġlooks|Ġamazing|.,"[-11.385887145996094, -0.22835029661655426, -3.7144579887390137, -1.1833951473236084, -7.562952995300293, -4.7303996086120605, -0.9114528894424438, -3.5674548149108887, -3.9708244800567627, -11.270214080810547, -7.241776943206787, -0.8781197667121887, -0.565374493598938, -1.0459153652191162, -1.7327762842178345, -2.8091347217559814, -0.3468721807003021, -0.19432124495506287, -1.2059004306793213, -3.027836322784424, -2.7203636169433594, -8.81074047088623, -6.097203254699707, -2.8847970962524414]"
5_shirt_managed_failed_pref,Mary managed to find a shirt at the store but Teresa failed to find a shirt at the store. The shirts look amazing.,0,Mary|Ġmanaged|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġbut|ĠTeresa|Ġfailed|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|.|ĠThe|Ġshirts|Ġlook|Ġamazing|.,"[-11.385887145996094, -0.22835029661655426, -3.7144579887390137, -1.1833951473236084, -7.562952995300293, -4.7303996086120605, -0.9114528894424438, -3.5674548149108887, -3.9708244800567627, -11.270214080810547, -7.241776943206787, -0.8781197667121887, -0.565374493598938, -1.0459153652191162, -1.7327762842178345, -2.8091347217559814, -0.3468721807003021, -0.19432124495506287, -1.2059004306793213, -3.027836322784424, -3.3992233276367188, -6.294674396514893, -7.451350212097168, -2.3284740447998047]"
5_shirt_managed_failed_nonref,Mary managed to find a shirt at the store but Teresa failed to find a shirt at the store. It's not a big deal.,-1,Mary|Ġmanaged|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġbut|ĠTeresa|Ġfailed|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-11.385887145996094, -0.22835029661655426, -3.7144579887390137, -1.1833951473236084, -7.562952995300293, -4.7303996086120605, -0.9114528894424438, -3.5674548149108887, -3.9708244800567627, -11.270214080810547, -7.241776943206787, -0.8781197667121887, -0.565374493598938, -1.0459153652191162, -1.7327762842178345, -2.8091347217559814, -0.3468721807003021, -0.19432124495506287, -1.2059004306793213, -4.706948757171631, -2.762120008468628, -1.8864487409591675, -2.7083818912506104, -2.590855598449707, -0.17804676294326782, -1.94719660282135]"
5_shirt_managed_managed_sref,Mary managed to find a shirt at the store and Teresa managed to find a shirt at the store as well. The shirt looks amazing.,0,Mary|Ġmanaged|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġand|ĠTeresa|Ġmanaged|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġas|Ġwell|.|ĠThe|Ġshirt|Ġlooks|Ġamazing|.,"[-11.385887145996094, -0.22835029661655426, -3.7144579887390137, -1.1833951473236084, -7.562952995300293, -4.7303996086120605, -0.9114528894424438, -3.5674548149108887, -2.1079046726226807, -11.740493774414062, -4.530799865722656, -0.041372150182724, -0.7489277720451355, -0.701038122177124, -4.073582649230957, -1.018977165222168, -0.5560104846954346, -0.570889413356781, -4.329887390136719, -0.04090332239866257, -0.592915415763855, -2.8025617599487305, -3.423018455505371, -7.161067008972168, -4.525295257568359, -2.525369644165039]"
5_shirt_managed_managed_pref,Mary managed to find a shirt at the store and Teresa managed to find a shirt at the store as well. The shirts look amazing.,1,Mary|Ġmanaged|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġand|ĠTeresa|Ġmanaged|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġas|Ġwell|.|ĠThe|Ġshirts|Ġlook|Ġamazing|.,"[-11.385887145996094, -0.22835029661655426, -3.7144579887390137, -1.1833951473236084, -7.562952995300293, -4.7303996086120605, -0.9114528894424438, -3.5674548149108887, -2.1079046726226807, -11.740493774414062, -4.530799865722656, -0.041372150182724, -0.7489277720451355, -0.701038122177124, -4.073582649230957, -1.018977165222168, -0.5560104846954346, -0.570889413356781, -4.329887390136719, -0.04090332239866257, -0.592915415763855, -2.8025617599487305, -2.570117950439453, -5.402594566345215, -4.676959037780762, -2.306079387664795]"
5_shirt_managed_managed_nonref,Mary managed to find a shirt at the store and Teresa managed to find a shirt at the store as well. It's not a big deal.,-1,Mary|Ġmanaged|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġand|ĠTeresa|Ġmanaged|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġas|Ġwell|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-11.385887145996094, -0.22835029661655426, -3.7144579887390137, -1.1833951473236084, -7.562952995300293, -4.7303996086120605, -0.9114528894424438, -3.5674548149108887, -2.1079046726226807, -11.740493774414062, -4.530799865722656, -0.041372150182724, -0.7489277720451355, -0.701038122177124, -4.073582649230957, -1.018977165222168, -0.5560104846954346, -0.570889413356781, -4.329887390136719, -0.04090332239866257, -0.592915415763855, -4.011077880859375, -3.001241683959961, -2.317930221557617, -2.039931297302246, -2.3279221057891846, -0.3069041967391968, -1.6749297380447388]"
5_shirt_failed_managed_sref,Mary failed to find a shirt at the store but Teresa managed to find a shirt at the store. The shirt looks amazing.,1,Mary|Ġfailed|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġbut|ĠTeresa|Ġmanaged|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|.|ĠThe|Ġshirt|Ġlooks|Ġamazing|.,"[-10.462387084960938, -0.6231123208999634, -4.27591609954834, -1.6291816234588623, -9.156895637512207, -4.211551189422607, -0.8626484274864197, -2.752769947052002, -4.280421257019043, -11.247997283935547, -4.050654411315918, -0.05635235831141472, -0.9986332058906555, -0.8653044700622559, -1.862162709236145, -2.6450939178466797, -0.6906921863555908, -0.5186235308647156, -1.2468572854995728, -3.017380952835083, -2.9132206439971924, -7.258023738861084, -5.446507453918457, -2.511704444885254]"
5_shirt_failed_managed_pref,Mary failed to find a shirt at the store but Teresa managed to find a shirt at the store. The shirts look amazing.,0,Mary|Ġfailed|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġbut|ĠTeresa|Ġmanaged|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|.|ĠThe|Ġshirts|Ġlook|Ġamazing|.,"[-10.462387084960938, -0.6231123208999634, -4.27591609954834, -1.6291816234588623, -9.156895637512207, -4.211551189422607, -0.8626484274864197, -2.752769947052002, -4.280421257019043, -11.247997283935547, -4.050654411315918, -0.05635235831141472, -0.9986332058906555, -0.8653044700622559, -1.862162709236145, -2.6450939178466797, -0.6906921863555908, -0.5186235308647156, -1.2468572854995728, -3.017380952835083, -3.960322618484497, -6.021109580993652, -7.418964862823486, -2.2470147609710693]"
5_shirt_failed_managed_nonref,Mary failed to find a shirt at the store but Teresa managed to find a shirt at the store. It's not a big deal.,-1,Mary|Ġfailed|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġbut|ĠTeresa|Ġmanaged|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-10.462387084960938, -0.6231123208999634, -4.27591609954834, -1.6291816234588623, -9.156895637512207, -4.211551189422607, -0.8626484274864197, -2.752769947052002, -4.280421257019043, -11.247997283935547, -4.050654411315918, -0.05635235831141472, -0.9986332058906555, -0.8653044700622559, -1.862162709236145, -2.6450939178466797, -0.6906921863555908, -0.5186235308647156, -1.2468572854995728, -4.998117446899414, -3.151052951812744, -1.7381540536880493, -2.61735200881958, -3.603670358657837, -0.2948540449142456, -1.9743852615356445]"
5_shirt_failed_failed_sref,Mary failed to find a shirt at the store and Teresa failed to find a shirt at the store as well. The shirt looks amazing.,0,Mary|Ġfailed|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġand|ĠTeresa|Ġfailed|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġas|Ġwell|.|ĠThe|Ġshirt|Ġlooks|Ġamazing|.,"[-10.462387084960938, -0.6231123208999634, -4.27591609954834, -1.6291816234588623, -9.156895637512207, -4.211551189422607, -0.8626484274864197, -2.752769947052002, -2.1254138946533203, -11.089866638183594, -6.062763214111328, -0.04294372722506523, -0.7564644813537598, -0.5783287286758423, -1.9171322584152222, -0.39410093426704407, -0.15216681361198425, -0.2497512549161911, -5.854340076446533, -0.09978742152452469, -0.5403266549110413, -2.9032771587371826, -3.625077486038208, -7.865370273590088, -6.0662431716918945, -2.740846633911133]"
5_shirt_failed_failed_pref,Mary failed to find a shirt at the store and Teresa failed to find a shirt at the store as well. The shirts look amazing.,0,Mary|Ġfailed|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġand|ĠTeresa|Ġfailed|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġas|Ġwell|.|ĠThe|Ġshirts|Ġlook|Ġamazing|.,"[-10.462387084960938, -0.6231123208999634, -4.27591609954834, -1.6291816234588623, -9.156895637512207, -4.211551189422607, -0.8626484274864197, -2.752769947052002, -2.1254138946533203, -11.089866638183594, -6.062763214111328, -0.04294372722506523, -0.7564644813537598, -0.5783287286758423, -1.9171322584152222, -0.39410093426704407, -0.15216681361198425, -0.2497512549161911, -5.854340076446533, -0.09978742152452469, -0.5403266549110413, -2.9032771587371826, -3.961099863052368, -6.7620720863342285, -6.888864994049072, -2.2536168098449707]"
5_shirt_failed_failed_nonref,Mary failed to find a shirt at the store and Teresa failed to find a shirt at the store as well. It's not a big deal.,-1,Mary|Ġfailed|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġand|ĠTeresa|Ġfailed|Ġto|Ġfind|Ġa|Ġshirt|Ġat|Ġthe|Ġstore|Ġas|Ġwell|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-10.462387084960938, -0.6231123208999634, -4.27591609954834, -1.6291816234588623, -9.156895637512207, -4.211551189422607, -0.8626484274864197, -2.752769947052002, -2.1254138946533203, -11.089866638183594, -6.062763214111328, -0.04294372722506523, -0.7564644813537598, -0.5783287286758423, -1.9171322584152222, -0.39410093426704407, -0.15216681361198425, -0.2497512549161911, -5.854340076446533, -0.09978742152452469, -0.5403266549110413, -4.519765853881836, -2.6448569297790527, -2.067145347595215, -2.2909252643585205, -3.28108811378479, -0.23973508179187775, -1.7623867988586426]"
6_rat_affirmative_negation_sref,Carla got a pet rat but Linda didn't get a pet rat. The rat is very noisy at night.,1,Car|la|Ġgot|Ġa|Ġpet|Ġrat|Ġbut|ĠLinda|Ġdidn|'t|Ġget|Ġa|Ġpet|Ġrat|.|ĠThe|Ġrat|Ġis|Ġvery|Ġnoisy|Ġat|Ġnight|.,"[-7.04268217086792, -6.712887287139893, -2.283156394958496, -8.481858253479004, -3.5078508853912354, -5.434896469116211, -9.7640380859375, -2.1764347553253174, -0.3864477276802063, -2.051952838897705, -0.7794971466064453, -0.14843878149986267, -0.23874425888061523, -1.2332987785339355, -3.6457643508911133, -2.3324036598205566, -1.981127381324768, -3.8598456382751465, -5.74936580657959, -3.371276378631592, -0.1419309377670288, -1.1384092569351196]"
6_rat_affirmative_negation_pref,Carla got a pet rat but Linda didn't get a pet rat. The rats are very noisy at night.,0,Car|la|Ġgot|Ġa|Ġpet|Ġrat|Ġbut|ĠLinda|Ġdidn|'t|Ġget|Ġa|Ġpet|Ġrat|.|ĠThe|Ġrats|Ġare|Ġvery|Ġnoisy|Ġat|Ġnight|.,"[-7.04268217086792, -6.712887287139893, -2.283156394958496, -8.481858253479004, -3.5078508853912354, -5.434896469116211, -9.7640380859375, -2.1764347553253174, -0.3864477276802063, -2.051952838897705, -0.7794971466064453, -0.14843878149986267, -0.23874425888061523, -1.2332987785339355, -3.6457643508911133, -4.278221607208252, -1.359100341796875, -4.351446628570557, -5.458736419677734, -3.0349624156951904, -0.15115168690681458, -1.0990211963653564]"
6_rat_affirmative_negation_nonref,Carla got a pet rat but Linda didn't get a pet rat. It's not a big deal.,-1,Car|la|Ġgot|Ġa|Ġpet|Ġrat|Ġbut|ĠLinda|Ġdidn|'t|Ġget|Ġa|Ġpet|Ġrat|.|ĠIt|'s|Ġnot|Ġa|Ġbig|Ġdeal|.,"[-7.04268217086792, -6.712887287139893, -2.283156394958496, -8.481858253479004, -3.5078508853912354, -5.434896469116211, -9.7640380859375, -2.1764347553253174, -0.3864477276802063, -2.051952838897705, -0.7794971466064453, -0.14843878149986267, -0.23874425888061523, -1.2332987785339355, -4.811467170715332, -1.325896143913269, -1.9513250589370728, -2.346137046813965, -2.8969175815582275, -0.22954325377941132, -1.5178046226501465]"
6_rat_affirmative_affirmative_sref,Carla got a pet rat and Linda got a pet rat too. The rat is very noisy at night.,0,Car|la|Ġgot|Ġa|Ġpet|Ġrat|Ġand|ĠLinda|Ġgot|Ġa|Ġpet|Ġrat|Ġtoo|.|ĠThe|Ġrat|Ġis|Ġvery|Ġnoisy|Ġat|Ġnight|.,"[-7.04268217086792, -6.712887287139893, -2.283156394958496, -8.481858253479004, -3.5078508853912354, -2.434687852859497, -10.714384078979492, -1.6559890508651733, -0.25683414936065674, -0.8040814995765686, -2.700371265411377, -3.3032357692718506, -0.8361301422119141, -2.837254047393799, -2.466244697570801, -2.8653440475463867, -4.077486038208008, -5.958610534667969, -3.736693859100342, -0.20709559321403503, -0.9182693362236023]"
